,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
7693,10.1093/ct/qtab013+1.0,10.1093/ct/qtab013,https://academic.oup.com/ct/article/32/1/48/6358567,2022,Rethinking the Rhetorical Epistemics of Gaslighting,Communication Theory,2.0,1.0,Clint G Graves,Clint,Graves,"Independent Scholar, Knoxville, TN, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Clint+Graves,https://www.google.com/search?q=Clint+G+Graves+independent+scholar+knoxville+tn+usa,male,0.99,2565.0,High,Clint G Graves,Clint,Graves,"Independent Scholar, Knoxville, TN, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Clint+Graves,https://www.google.com/search?q=Clint+G+Graves+independent+scholar+knoxville+tn+usa,white,Low,0.00219448,0.2008128,0.01557781,0.7814149,0.7814149,0.2008128,0.5806021,independent scholar knoxville tn usa,"Independent Scholar, Knoxville, TN, USA",Knoxville College,API_QUERY,https://ror.org/02bxrp522,R,,
7697,10.1093/ct/qtab003+2.0,10.1093/ct/qtab003,https://academic.oup.com/ct/article/32/1/88/6255441,2022,Populism in an Identity Framework: A Feedback Model,Communication Theory,2.0,2.0,Davide Morselli,Davide,Morselli,"Faculty of Social and Political Sciences, Institute of Social Sciences, Life Course and Social Inequality Research Centre , Lausanne University,  Switzerland (VD, 1015)    Faculty of Social and Political Sciences, Institute of Social Sciences, Life Course and Social Inequality Research Centre &amp; Swiss Centre of Expertise in Life Course research LIVES, Lausanne University , Switzerland (VD, 1015)",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Davide+Morselli,https://www.google.com/search?q=Davide+Morselli+faculty+of+social+and+political+sciences+institute+of+social+sciences+life+course+and+social+inequality+research+centre+lausanne+university+switzerland+faculty+of+social+and+political+sciences+institute+of+social+sciences+life+course+and+social+inequality+research+centre+amp+swiss+centre+of+expertise+in+life+course+research+lives+lausanne+university+switzerland,male,0.99,82957.0,High,Davide Morselli,Davide,Morselli,"Faculty of Social and Political Sciences, Institute of Social Sciences, Life Course and Social Inequality Research Centre , Lausanne University,  Switzerland (VD, 1015)    Faculty of Social and Political Sciences, Institute of Social Sciences, Life Course and Social Inequality Research Centre &amp; Swiss Centre of Expertise in Life Course research LIVES, Lausanne University , Switzerland (VD, 1015)",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Davide+Morselli,https://www.google.com/search?q=Davide+Morselli+faculty+of+social+and+political+sciences+institute+of+social+sciences+life+course+and+social+inequality+research+centre+lausanne+university+switzerland+faculty+of+social+and+political+sciences+institute+of+social+sciences+life+course+and+social+inequality+research+centre+amp+swiss+centre+of+expertise+in+life+course+research+lives+lausanne+university+switzerland,white,High,0.005211896,0.0103395125,0.03238075,0.95206785,0.95206785,0.03238075,0.9196871,faculty of social and political sciences institute of social sciences life course and social inequality research centre lausanne university switzerland faculty of social and political sciences institute of social sciences life course and social inequality research centre amp swiss centre of expertise in life course research lives lausanne university switzerland,"Faculty of Social and Political Sciences, Institute of Social Sciences, Life Course and Social Inequality Research Centre , Lausanne University,  Switzerland (VD, 1015)    Faculty of Social and Political Sciences, Institute of Social Sciences, Life Course and Social Inequality Research Centre &amp; Swiss Centre of Expertise in Life Course research LIVES, Lausanne University , Switzerland (VD, 1015)",Institute of Social Sciences,Exact,https://ror.org/01dx39x96,R,,
22,10.1093/joc/jqab052+1.0,10.1093/joc/jqab052,https://academic.oup.com/joc/article/72/2/187/6506191,2022,The Effects of Tobacco Coverage in the Public Communication Environment on Young People’s Decisions to Smoke Combustible Cigarettes,Journal of Communication,18.0,1.0,Robert Hornik,Robert,Hornik,"Annenberg School for Communication, University of Pennsylvania , Philadelphia, PA 19104,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Hornik,https://www.google.com/search?q=Robert+Hornik+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,male,0.99,177418.0,High,Robert Hornik,Robert,Hornik,"Annenberg School for Communication, University of Pennsylvania , Philadelphia, PA 19104,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Hornik,https://www.google.com/search?q=Robert+Hornik+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,white,High,0.0050312947,0.0014947784,0.014593662,0.9788802,0.9788802,0.014593662,0.96428657,annenberg school for communication university of pennsylvania philadelphia pa usa,"Annenberg School for Communication, University of Pennsylvania , Philadelphia, PA 19104,  USA",University of Pennsylvania,Exact,https://ror.org/00b30xv10,R,,
4993,10.1093/hcr/hqac013+2.0,10.1093/hcr/hqac013,https://academic.oup.com/hcr/article/48/3/491/6588142,2022,Algorithms and Organizing,Human Communication Research,2.0,2.0,Mitra Raappana,Mitra,Raappana,"Department of Language and Communication Studies, University of Jyväskylä ,  Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mitra+Raappana,https://www.google.com/search?q=Mitra+Raappana+department+of+language+and+communication+studies+university+of+jyv+skyl+finland,female,0.83,945.0,Low,Mitra Raappana,Mitra,Raappana,"Department of Language and Communication Studies, University of Jyväskylä ,  Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mitra+Raappana,https://www.google.com/search?q=Mitra+Raappana+department+of+language+and+communication+studies+university+of+jyv+skyl+finland,white,High,0.028108327,0.018236743,0.050740335,0.9029145,0.9029145,0.050740335,0.85217416,department of language and communication studies university of jyv skyl finland,"Department of Language and Communication Studies, University of Jyväskylä ,  Finland",CLAC (Switzerland),API_QUERY,https://ror.org/05t2h5z30,R,,
8684,10.1093/jcmc/zmab022+3.0,10.1093/jcmc/zmab022,https://academic.oup.com/jcmc/article/27/1/zmab022/6445224,2022,Talking to Trolls—How Users Respond to a Coordinated Information Operation and Why They’re So Supportive,Journal of Computer-Mediated Communication,3.0,3.0,Amanda E Moore,Amanda,Moore,"Department of Communication, Clemson University , Clemson, SC,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Amanda+Moore,https://www.google.com/search?q=Amanda+E+Moore+department+of+communication+clemson+university+clemson+sc+usa,female,0.98,49026.0,High,Amanda E Moore,Amanda,Moore,"Department of Communication, Clemson University , Clemson, SC,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Amanda+Moore,https://www.google.com/search?q=Amanda+E+Moore+department+of+communication+clemson+university+clemson+sc+usa,white,Low,0.006435558,0.24157655,0.017248234,0.7347396,0.7347396,0.24157655,0.49316305,department of communication clemson university clemson sc usa,"Department of Communication, Clemson University , Clemson, SC,  USA",Clemson University,Exact,https://ror.org/037s24f05,R,,
60,10.1093/joc/jqab046+1.0,10.1093/joc/jqab046,https://academic.oup.com/joc/article/72/1/83/6460210,2022,"Just a Glance, or More? Pathways from Counter-Attitudinal Incidental Exposure to Attitude (De)Polarization Through Response Behaviors and Cognitive Elaboration",Journal of Communication,3.0,1.0,Hsuan-Ting Chen,Hsuan-Ting,Chen,"School of Journalism and Communication, The Chinese University of Hong Kong, Hong Kong, China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hsuan-Ting+Chen,https://www.google.com/search?q=Hsuan-Ting+Chen+school+of+journalism+and+communication+the+chinese+university+of+hong+kong+hong+kong+china,,0.0,0.0,Low,Hsuan-Ting Chen,Hsuan-Ting,Chen,"School of Journalism and Communication, The Chinese University of Hong Kong, Hong Kong, China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hsuan-Ting+Chen,https://www.google.com/search?q=Hsuan-Ting+Chen+school+of+journalism+and+communication+the+chinese+university+of+hong+kong+hong+kong+china,api,High,0.9899115,0.00061434315,0.006623666,0.0028504543,0.9899115,0.006623666,0.9832878,school of journalism and communication the chinese university of hong kong hong kong china,"School of Journalism and Communication, The Chinese University of Hong Kong, Hong Kong, China",Chinese University of Hong Kong,Exact,https://ror.org/00t33hh48,R,,
10669,10.1093/ccc/tcac005+1.0,10.1093/ccc/tcac005,https://academic.oup.com/ccc/article/15/2/193/6564094,2022,Borders of Affect: Mobilizing Border Imagery as Civic Engagement,"Communication, Culture and Critique",1.0,1.0,Roopika Risam,Roopika,Risam,"Department of Secondary and Higher Education, Salem State University , Salem, MA 01970,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roopika+Risam,https://www.google.com/search?q=Roopika+Risam+department+of+secondary+and+higher+education+salem+state+university+salem+ma+usa,female,1.0,1.0,Low,Roopika Risam,Roopika,Risam,"Department of Secondary and Higher Education, Salem State University , Salem, MA 01970,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roopika+Risam,https://www.google.com/search?q=Roopika+Risam+department+of+secondary+and+higher+education+salem+state+university+salem+ma+usa,white,Low,0.04434208,0.23473808,0.038983755,0.6819361,0.6819361,0.23473808,0.447198,department of secondary and higher education salem state university salem ma usa,"Department of Secondary and Higher Education, Salem State University , Salem, MA 01970,  USA",Salem State University,Exact,https://ror.org/023qmza96,R,,
5019,10.1093/hcr/hqab016+2.0,10.1093/hcr/hqab016,https://academic.oup.com/hcr/article/48/1/31/6425008,2022,How Communicating about Discrimination Influences Attributions of Blame and Condemnation,Human Communication Research,2.0,2.0,Olivia M Bullock,Olivia,Bullock,"School of Communication, The Ohio State University , Columbus, OH 43210,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Olivia+Bullock,https://www.google.com/search?q=Olivia+M+Bullock+school+of+communication+the+ohio+state+university+columbus+oh+usa,female,0.97,22095.0,High,Olivia M Bullock,Olivia,Bullock,"School of Communication, The Ohio State University , Columbus, OH 43210,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Olivia+Bullock,https://www.google.com/search?q=Olivia+M+Bullock+school+of+communication+the+ohio+state+university+columbus+oh+usa,white,Low,0.0037391814,0.46306887,0.013117522,0.5200745,0.5200745,0.46306887,0.057005614,school of communication the ohio state university columbus oh usa,"School of Communication, The Ohio State University , Columbus, OH 43210,  USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,R,,
8668,10.1093/jcmc/zmac003+1.0,10.1093/jcmc/zmac003,https://academic.oup.com/jcmc/article/27/2/zmac003/6548837,2022,The “Connected” Caregivers: Exploring the Interplay of Left-Behind Women’s Socio-Structural Immobilities and Communicative Mobilities in Transnational Power Geometries,Journal of Computer-Mediated Communication,1.0,1.0,Hong Chen,Hong,Chen,"School of Humanities, Shanghai University of Finance and Economics , Shanghai,  China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hong+Chen,https://www.google.com/search?q=Hong+Chen+school+of+humanities+shanghai+university+of+finance+and+economics+shanghai+china,male,0.65,3894.0,Low,Hong Chen,Hong,Chen,"School of Humanities, Shanghai University of Finance and Economics , Shanghai,  China",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hong+Chen,https://www.google.com/search?q=Hong+Chen+school+of+humanities+shanghai+university+of+finance+and+economics+shanghai+china,api,High,0.9899115,0.00061434315,0.006623666,0.0028504543,0.9899115,0.006623666,0.9832878,school of humanities shanghai university of finance and economics shanghai china,"School of Humanities, Shanghai University of Finance and Economics , Shanghai,  China",Shanghai University of Finance and Economics,Exact,https://ror.org/00wtvfq62,R,,
10704,10.1093/ccc/tcab006+1.0,10.1093/ccc/tcab006,https://academic.oup.com/ccc/article/14/3/438/6169396,2021,"“Famous, Beloved, Reviled, Respected, Feared, Celebrated:” Media Construction of Greta Thunberg","Communication, Culture and Critique",2.0,1.0,Emily D Ryalls,Emily,Ryalls,"Interdisciplinary Studies in the Liberal Arts California Polytechnic State University San Luis Obispo, CA, 93407, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Emily+Ryalls,https://www.google.com/search?q=Emily+D+Ryalls+interdisciplinary+studies+in+the+liberal+arts+california+polytechnic+state+university+san+luis+obispo+ca+usa,female,0.98,16379.0,High,Emily D Ryalls,Emily,Ryalls,"Interdisciplinary Studies in the Liberal Arts California Polytechnic State University San Luis Obispo, CA, 93407, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Emily+Ryalls,https://www.google.com/search?q=Emily+D+Ryalls+interdisciplinary+studies+in+the+liberal+arts+california+polytechnic+state+university+san+luis+obispo+ca+usa,white,High,0.0068366006,0.08744323,0.024412945,0.8813072,0.8813072,0.08744323,0.79386395,interdisciplinary studies in the liberal arts california polytechnic state university san luis obispo ca usa,"Interdisciplinary Studies in the Liberal Arts California Polytechnic State University San Luis Obispo, CA, 93407, USA",California Polytechnic State University,Exact,https://ror.org/001gpfp45,R,,
243,10.1093/joc/jqaa039+5.0,10.1093/joc/jqaa039,https://academic.oup.com/joc/article/71/1/56/6124731,2021,Social Media Use and Adolescents’ Self-Esteem: Heading for a Person-Specific Media Effects Paradigm,Journal of Communication,5.0,5.0,Loes Keijsers,Loes,Keijsers,"Erasmus School of Social and Behavioural Sciences, Erasmus University Rotterdam , Rotterdam, Zuid-Holland,  The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Loes+Keijsers,https://www.google.com/search?q=Loes+Keijsers+erasmus+school+of+social+and+behavioural+sciences+erasmus+university+rotterdam+rotterdam+zuid+holland+the+netherlands,female,0.96,1396.0,Low,Loes Keijsers,Loes,Keijsers,"Erasmus School of Social and Behavioural Sciences, Erasmus University Rotterdam , Rotterdam, Zuid-Holland,  The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Loes+Keijsers,https://www.google.com/search?q=Loes+Keijsers+erasmus+school+of+social+and+behavioural+sciences+erasmus+university+rotterdam+rotterdam+zuid+holland+the+netherlands,white,High,0.004373567,0.038751252,0.02857813,0.92829704,0.92829704,0.038751252,0.8895458,erasmus school of social and behavioural sciences erasmus university rotterdam rotterdam zuid holland the netherlands,"Erasmus School of Social and Behavioural Sciences, Erasmus University Rotterdam , Rotterdam, Zuid-Holland,  The Netherlands",Erasmus University Rotterdam,Exact,https://ror.org/057w15z03,R,,
10688,10.1093/ccc/tcab047+1.0,10.1093/ccc/tcab047,https://academic.oup.com/ccc/article/14/4/551/6333480,2021,“K-pop is Rupturing Chilean Society”: Fighting With Globalized Objects in Localized Conflicts,"Communication, Culture and Critique",1.0,1.0,Camilo Diaz Pino,Camilo,Pino,"Department of Communication and Media, West Chester University, Philadelphia , PA 19128,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Camilo+Pino,https://www.google.com/search?q=Camilo+Diaz+Pino+department+of+communication+and+media+west+chester+university+philadelphia+pa+usa,male,0.98,4565.0,High,Camilo Diaz Pino,Camilo,Pino,"Department of Communication and Media, West Chester University, Philadelphia , PA 19128,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Camilo+Pino,https://www.google.com/search?q=Camilo+Diaz+Pino+department+of+communication+and+media+west+chester+university+philadelphia+pa+usa,hispanic,Low,0.047664337,0.02078853,0.75339735,0.17814976,0.75339735,0.17814976,0.5752476,department of communication and media west chester university philadelphia pa usa,"Department of Communication and Media, West Chester University, Philadelphia , PA 19128,  USA",West Chester University,Exact,https://ror.org/0053n5071,R,,
8725,10.1093/jcmc/zmab002+1.0,10.1093/jcmc/zmab002,https://academic.oup.com/jcmc/article/26/3/148/6274960,2021,The Influence of Interdependence in Networked Publics Spheres: How Community-Level Interactions Affect the Evolution of Topics in Online Discourse,Journal of Computer-Mediated Communication,4.0,1.0,Aimei Yang,Aimei,Yang,"Annenberg School for Communication &amp; Journalism, University of Southern California , Los Angeles, CA 90089,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Aimei+Yang,https://www.google.com/search?q=Aimei+Yang+annenberg+school+for+communication+amp+journalism+university+of+southern+california+los+angeles+ca+usa,female,0.77,13.0,Low,Aimei Yang,Aimei,Yang,"Annenberg School for Communication &amp; Journalism, University of Southern California , Los Angeles, CA 90089,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Aimei+Yang,https://www.google.com/search?q=Aimei+Yang+annenberg+school+for+communication+amp+journalism+university+of+southern+california+los+angeles+ca+usa,api,High,0.9888481,0.0011417709,0.0049591605,0.005050975,0.9888481,0.005050975,0.98379713,annenberg school for communication amp journalism university of southern california los angeles ca usa,"Annenberg School for Communication &amp; Journalism, University of Southern California , Los Angeles, CA 90089,  USA",University of Southern California,Exact,https://ror.org/03taz7m60,R,,
