,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
4056,10.1111/j.1460-2466.1977.tb01823.x+2.0,10.1111/j.1460-2466.1977.tb01823.x,https://academic.oup.com/joc/article/27/2/24/4553862,1977,Clothing as Communication,Journal of Communication,2.0,2.0,Timothy G. Plax,Timothy,Plax,"1 Lawrence B. Rosenfeld is an Associate Professor, and Timothy G. Plax an Assistant Professor, in the Department of Speech, University of New Mexico",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Timothy+Plax,https://www.google.com/search?q=Timothy+G.+Plax+lawrence+b+rosenfeld+is+an+associate+professor+and+timothy+g+plax+an+assistant+professor+in+the+department+of+speech+university+of+new+mexico,male,0.99,13105.0,High,Timothy G. Plax,Timothy,Plax,"1 Lawrence B. Rosenfeld is an Associate Professor, and Timothy G. Plax an Assistant Professor, in the Department of Speech, University of New Mexico",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Timothy+Plax,https://www.google.com/search?q=Timothy+G.+Plax+lawrence+b+rosenfeld+is+an+associate+professor+and+timothy+g+plax+an+assistant+professor+in+the+department+of+speech+university+of+new+mexico,white,High,0.006208448,0.10269245,0.0204543,0.8706448,0.8706448,0.10269245,0.7679524,lawrence b rosenfeld is an associate professor and timothy g plax an assistant professor in the department of speech university of new mexico,"1 Lawrence B. Rosenfeld is an Associate Professor, and Timothy G. Plax an Assistant Professor, in the Department of Speech, University of New Mexico",University of New Mexico,Exact,https://ror.org/05fs6jp91,R,,
4091,10.1111/j.1460-2466.1977.tb01849.x+1.0,10.1111/j.1460-2466.1977.tb01849.x,https://academic.oup.com/joc/article/27/2/202/4553972,1977,Self Regulation of Broadcasting—Does It Exist?,Journal of Communication,1.0,1.0,Joel Persky,Joel,Persky,"1 Joel Persky is Assistant Professor in the Department of Television and Radio at Brooklyn College, City University of New York",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joel+Persky,https://www.google.com/search?q=Joel+Persky+joel+persky+is+assistant+professor+in+the+department+of+television+and+radio+at+brooklyn+college+city+university+of+new+york,male,0.98,42048.0,High,Joel Persky,Joel,Persky,"1 Joel Persky is Assistant Professor in the Department of Television and Radio at Brooklyn College, City University of New York",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joel+Persky,https://www.google.com/search?q=Joel+Persky+joel+persky+is+assistant+professor+in+the+department+of+television+and+radio+at+brooklyn+college+city+university+of+new+york,white,High,0.0014398373,0.0007571831,0.012279793,0.9855232,0.9855232,0.012279793,0.9732434,joel persky is assistant professor in the department of television and radio at brooklyn college city university of new york,"1 Joel Persky is Assistant Professor in the Department of Television and Radio at Brooklyn College, City University of New York",City University of New York,Exact,https://ror.org/00453a208,R,,
7531,10.1111/j.1468-2958.1977.tb00539.x+1.0,10.1111/j.1468-2958.1977.tb00539.x,https://academic.oup.com/hcr/article/3/4/363/4637574,1977,Diffusion of Power-Related Data in Communication: A Research Note,Human Communication Research,1.0,1.0,Lawrence J. Chase,Lawrence,Chase,"1 California State University, Sacramento",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lawrence+Chase,https://www.google.com/search?q=Lawrence+J.+Chase+california+state+university+sacramento,male,0.98,8119.0,High,Lawrence J. Chase,Lawrence,Chase,"1 California State University, Sacramento",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lawrence+Chase,https://www.google.com/search?q=Lawrence+J.+Chase+california+state+university+sacramento,white,High,0.0089617185,0.1304343,0.011866597,0.8487375,0.8487375,0.1304343,0.7183032,california state university sacramento,"1 California State University, Sacramento","California State University, Sacramento",API_QUERY,https://ror.org/03e26wv14,R,,
7507,10.1111/j.1468-2958.1977.tb00511.x+2.0,10.1111/j.1468-2958.1977.tb00511.x,https://academic.oup.com/hcr/article/3/2/128/4637555,1977,"Cognitive Complexity, Social Perspective-Taking, and Functional Persuasive Skills in Second- to Ninth-Grade Children",Human Communication Research,2.0,2.0,Jesse G. Delia,Jesse,Delia,1 University of Illinois at Urbana-Champaign,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jesse+Delia,https://www.google.com/search?q=Jesse+G.+Delia+university+of+illinois+at+urbana+champaign,male,0.91,9983.0,High,Jesse G. Delia,Jesse,Delia,1 University of Illinois at Urbana-Champaign,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jesse+Delia,https://www.google.com/search?q=Jesse+G.+Delia+university+of+illinois+at+urbana+champaign,white,Low,0.019633371,0.03366085,0.31942838,0.6272774,0.6272774,0.31942838,0.307849,university of illinois at urbana champaign,1 University of Illinois at Urbana-Champaign,University of Illinois Urbana-Champaign,API_QUERY,https://ror.org/047426m28,R,,
7536,10.1111/j.1468-2958.1977.tb00520.x+1.0,10.1111/j.1468-2958.1977.tb00520.x,https://academic.oup.com/hcr/article/3/3/222/4637565,1977,"The Galileo System of Measurement: Preliminary Evidence for Precision, Stability, and Equivalence to Traditional Measures",Human Communication Research,2.0,1.0,James Gillham,James,Gillham,1 University of Akron,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Gillham,https://www.google.com/search?q=James+Gillham+university+of+akron,male,0.99,117309.0,High,James Gillham,James,Gillham,1 University of Akron,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Gillham,https://www.google.com/search?q=James+Gillham+university+of+akron,white,High,0.0047952966,0.058440212,0.020271625,0.9164929,0.9164929,0.058440212,0.8580527,university of akron,1 University of Akron,University of Akron,Exact,https://ror.org/02kyckx55,R,,
4016,10.1111/j.1460-2466.1977.tb02121.x+1.0,10.1111/j.1460-2466.1977.tb02121.x,https://academic.oup.com/joc/article/27/3/32/4553878,1977,The Frankfurt School's Theory of Manipulation,Journal of Communication,1.0,1.0,Nicholas Petryszak,Nicholas,Petryszak,"1 Nicholas Petryszak is a doctoral candidate in sociology at Simon Fraser University, Burnaby, British Columbia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nicholas+Petryszak,https://www.google.com/search?q=Nicholas+Petryszak+nicholas+petryszak+is+a+doctoral+candidate+in+sociology+at+simon+fraser+university+burnaby+british+columbia,male,0.99,16755.0,High,Nicholas Petryszak,Nicholas,Petryszak,"1 Nicholas Petryszak is a doctoral candidate in sociology at Simon Fraser University, Burnaby, British Columbia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nicholas+Petryszak,https://www.google.com/search?q=Nicholas+Petryszak+nicholas+petryszak+is+a+doctoral+candidate+in+sociology+at+simon+fraser+university+burnaby+british+columbia,white,High,0.0039589386,0.0004528406,0.013199262,0.9823889,0.9823889,0.013199262,0.96918964,nicholas petryszak is a doctoral candidate in sociology at simon fraser university burnaby british columbia,"1 Nicholas Petryszak is a doctoral candidate in sociology at Simon Fraser University, Burnaby, British Columbia",Simon Fraser University,Exact,https://ror.org/0213rcc28,R,,
4183,10.1111/j.1460-2466.1976.tb01906.x+1.0,10.1111/j.1460-2466.1976.tb01906.x,https://academic.oup.com/joc/article/26/3/69/4553778,1976,Global TV Flow: Another Look,Journal of Communication,1.0,1.0,William H. Read,William,Read,"1 William H. Read is a member of the Center for International Affairs and of the Program on Information Technologies and Public Policy, at Harvard University. and author of the forthcoming book, America's Mass Media Merchants",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Read,https://www.google.com/search?q=William+H.+Read+william+h+read+is+a+member+of+the+center+for+international+affairs+and+of+the+program+on+information+technologies+and+public+policy+at+harvard+university+and+author+of+the+forthcoming+book+america+s+mass+media+merchants,male,0.99,64097.0,High,William H. Read,William,Read,"1 William H. Read is a member of the Center for International Affairs and of the Program on Information Technologies and Public Policy, at Harvard University. and author of the forthcoming book, America's Mass Media Merchants",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Read,https://www.google.com/search?q=William+H.+Read+william+h+read+is+a+member+of+the+center+for+international+affairs+and+of+the+program+on+information+technologies+and+public+policy+at+harvard+university+and+author+of+the+forthcoming+book+america+s+mass+media+merchants,white,High,0.003861676,0.09601695,0.012469722,0.8876516,0.8876516,0.09601695,0.7916347,william h read is a member of the center for international affairs and of the program on information technologies and public policy at harvard university and author of the forthcoming book america s mass media merchants,"1 William H. Read is a member of the Center for International Affairs and of the Program on Information Technologies and Public Policy, at Harvard University. and author of the forthcoming book, America's Mass Media Merchants",Harvard University,Exact,https://ror.org/03vek6s52,R,,
4177,10.1111/j.1460-2466.1976.tb01899.x+3.0,10.1111/j.1460-2466.1976.tb01899.x,https://academic.oup.com/joc/article/26/3/27/4553736,1976,Body Accessibility Revisited,Journal of Communication,3.0,3.0,Chett Ray,Chett,Ray,1 Lawrence B. Rosenfeld is Associate Professor of Speech Communication and Sallie Kartus and Chett Ray are students at the University of New Mexico,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Chett+Ray,https://www.google.com/search?q=Chett+Ray+lawrence+b+rosenfeld+is+associate+professor+of+speech+communication+and+sallie+kartus+and+chett+ray+are+students+at+the+university+of+new+mexico,male,0.78,9.0,Low,Chett Ray,Chett,Ray,1 Lawrence B. Rosenfeld is Associate Professor of Speech Communication and Sallie Kartus and Chett Ray are students at the University of New Mexico,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Chett+Ray,https://www.google.com/search?q=Chett+Ray+lawrence+b+rosenfeld+is+associate+professor+of+speech+communication+and+sallie+kartus+and+chett+ray+are+students+at+the+university+of+new+mexico,white,Low,0.03002865,0.2556841,0.03227947,0.68200773,0.68200773,0.2556841,0.42632362,lawrence b rosenfeld is associate professor of speech communication and sallie kartus and chett ray are students at the university of new mexico,1 Lawrence B. Rosenfeld is Associate Professor of Speech Communication and Sallie Kartus and Chett Ray are students at the University of New Mexico,University of New Mexico,Exact,https://ror.org/05fs6jp91,R,,
7597,10.1111/j.1468-2958.1976.tb00482.x+2.0,10.1111/j.1468-2958.1976.tb00482.x,https://academic.oup.com/hcr/article/2/3/227/4637506,1976,Campaign Communication and Attitude Change: A Multidimensional Analysis,Human Communication Research,3.0,2.0,Kim B. Serota,Kim,Serota,2 Arizona State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kim+Serota,https://www.google.com/search?q=Kim+B.+Serota+arizona+state+university,female,0.56,51609.0,Low,Kim B. Serota,Kim,Serota,2 Arizona State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kim+Serota,https://www.google.com/search?q=Kim+B.+Serota+arizona+state+university,white,Low,0.12048658,0.015440817,0.28237763,0.58169496,0.58169496,0.28237763,0.29931733,arizona state university,2 Arizona State University,Arizona State University,Exact,https://ror.org/03efmqc40,R,,
4229,10.1111/j.1460-2466.1976.tb01392.x+1.0,10.1111/j.1460-2466.1976.tb01392.x,https://academic.oup.com/joc/article/26/2/136/4553798,1976,The Japanese Experience,Journal of Communication,1.0,1.0,Toru Yamamoto,Toru,Yamamoto,"1 Toru Yamamoto is Senior Researcher of the Theoretical Research Center, NHK Radio and Tt-levision Cultural Research Institute",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Toru+Yamamoto,https://www.google.com/search?q=Toru+Yamamoto+toru+yamamoto+is+senior+researcher+of+the+theoretical+research+center+nhk+radio+and+tt+levision+cultural+research+institute,male,0.98,801.0,Low,Toru Yamamoto,Toru,Yamamoto,"1 Toru Yamamoto is Senior Researcher of the Theoretical Research Center, NHK Radio and Tt-levision Cultural Research Institute",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Toru+Yamamoto,https://www.google.com/search?q=Toru+Yamamoto+toru+yamamoto+is+senior+researcher+of+the+theoretical+research+center+nhk+radio+and+tt+levision+cultural+research+institute,api,High,0.99214315,0.000358632,0.001908181,0.0055900523,0.99214315,0.0055900523,0.9865531,toru yamamoto is senior researcher of the theoretical research center nhk radio and tt levision cultural research institute,"1 Toru Yamamoto is Senior Researcher of the Theoretical Research Center, NHK Radio and Tt-levision Cultural Research Institute",Search Institute,Exact,https://ror.org/003agka18,R,,
4206,10.1111/j.1460-2466.1976.tb01375.x+2.0,10.1111/j.1460-2466.1976.tb01375.x,https://academic.oup.com/joc/article/26/2/23/4553714,1976,Print vs. Network News,Journal of Communication,2.0,2.0,Thomas E. Patterson,Thomas,Patterson,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Patterson,https://www.google.com/search?q=Thomas+E.+Patterson+robert+d+mcclure+and+thomes+e+patterson+are+both+political+scientists+at+syracuse+university+a+version+of+this+paper+was+presented+at+the+syracuse+university+symposium+on+agenda+setting+fall,male,0.99,176440.0,High,Thomas E. Patterson,Thomas,Patterson,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Patterson,https://www.google.com/search?q=Thomas+E.+Patterson+robert+d+mcclure+and+thomes+e+patterson+are+both+political+scientists+at+syracuse+university+a+version+of+this+paper+was+presented+at+the+syracuse+university+symposium+on+agenda+setting+fall,white,Low,0.00805025,0.28616187,0.020932678,0.6848552,0.6848552,0.28616187,0.39869335,robert d mcclure and thomes e patterson are both political scientists at syracuse university a version of this paper was presented at the syracuse university symposium on agenda setting fall,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",Syracuse University,Exact,https://ror.org/025r5qe02,R,,
4228,10.1111/j.1460-2466.1976.tb01391.x+2.0,10.1111/j.1460-2466.1976.tb01391.x,https://academic.oup.com/joc/article/26/2/126/4553793,1976,The Development of Attention,Journal of Communication,2.0,2.0,Daniel R. Anderson,Daniel,Anderson,"1 Stephen R. Levin is a Ph.D. candidate in psychology and Daniel R. Anderson is an Assistant Professor of Psychology at the University of Massachusetts, Amherst",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daniel+Anderson,https://www.google.com/search?q=Daniel+R.+Anderson+stephen+r+levin+is+a+ph+d+candidate+in+psychology+and+daniel+r+anderson+is+an+assistant+professor+of+psychology+at+the+university+of+massachusetts+amherst,male,0.99,317409.0,High,Daniel R. Anderson,Daniel,Anderson,"1 Stephen R. Levin is a Ph.D. candidate in psychology and Daniel R. Anderson is an Assistant Professor of Psychology at the University of Massachusetts, Amherst",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Daniel+Anderson,https://www.google.com/search?q=Daniel+R.+Anderson+stephen+r+levin+is+a+ph+d+candidate+in+psychology+and+daniel+r+anderson+is+an+assistant+professor+of+psychology+at+the+university+of+massachusetts+amherst,white,Low,0.011475616,0.18830742,0.024972776,0.7752441,0.7752441,0.18830742,0.5869367,stephen r levin is a ph d candidate in psychology and daniel r anderson is an assistant professor of psychology at the university of massachusetts amherst,"1 Stephen R. Levin is a Ph.D. candidate in psychology and Daniel R. Anderson is an Assistant Professor of Psychology at the University of Massachusetts, Amherst",University of Massachusetts Amherst,Exact,https://ror.org/0072zz521,R,,
7555,10.1111/j.1468-2958.1976.tb00501.x+2.0,10.1111/j.1468-2958.1976.tb00501.x,https://academic.oup.com/hcr/article/3/1/3/4637512,1976,"Attitude Change in Hierarchical Belief Systems and Its Relationship to Persuasibility, Dogmatism, and Rigidity",Human Communication Research,3.0,2.0,Ralph L. Levine,Ralph,Levine,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ralph+Levine,https://www.google.com/search?q=Ralph+L.+Levine+michigan+state+university,male,0.99,10130.0,High,Ralph L. Levine,Ralph,Levine,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ralph+Levine,https://www.google.com/search?q=Ralph+L.+Levine+michigan+state+university,white,High,0.0022658359,0.05426104,0.03665374,0.9068194,0.9068194,0.05426104,0.8525584,michigan state university,1 Michigan State University,Michigan State University,Exact,https://ror.org/05hs6h993,R,,
7608,10.1111/j.1468-2958.1976.tb00487.x+1.0,10.1111/j.1468-2958.1976.tb00487.x,https://academic.oup.com/hcr/article/2/3/281/4637463,1976,"Cognitive Complexity, Affective Stimulus Valence, and Information Transmission",Human Communication Research,1.0,1.0,Thomas J. Saine,Thomas,Saine,1 University of Florida,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Saine,https://www.google.com/search?q=Thomas+J.+Saine+university+of+florida,male,0.99,176440.0,High,Thomas J. Saine,Thomas,Saine,1 University of Florida,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Saine,https://www.google.com/search?q=Thomas+J.+Saine+university+of+florida,white,Low,0.03272302,0.12830088,0.04161517,0.79736096,0.79736096,0.12830088,0.6690601,university of florida,1 University of Florida,University of Florida,Exact,https://ror.org/02y3ad647,R,,
4165,10.1111/j.1460-2466.1976.tb01954.x+2.0,10.1111/j.1460-2466.1976.tb01954.x,https://academic.oup.com/joc/article/26/4/160/4553868,1976,"Selling Women, Selling Blacks",Journal of Communication,2.0,2.0,Rex Bennett,Rex,Bennett,"2 Rex Bennett is Associate Professor in the College of Business, University of Colorado",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rex+Bennett,https://www.google.com/search?q=Rex+Bennett+rex+bennett+is+associate+professor+in+the+college+of+business+university+of+colorado,male,0.97,3295.0,High,Rex Bennett,Rex,Bennett,"2 Rex Bennett is Associate Professor in the College of Business, University of Colorado",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rex+Bennett,https://www.google.com/search?q=Rex+Bennett+rex+bennett+is+associate+professor+in+the+college+of+business+university+of+colorado,white,Low,0.006908025,0.25754058,0.031285957,0.7042655,0.7042655,0.25754058,0.4467249,rex bennett is associate professor in the college of business university of colorado,"2 Rex Bennett is Associate Professor in the College of Business, University of Colorado",Bennett College,API_QUERY,https://ror.org/03cey6t89,R,,
4209,10.1111/j.1460-2466.1976.tb01378.x+1.0,10.1111/j.1460-2466.1976.tb01378.x,https://academic.oup.com/joc/article/26/2/43/4553732,1976,What Makes It Change?,Journal of Communication,1.0,1.0,Bruce H. Westley,Bruce,Westley,1 Bruce H. Westley is Professor of Journalism at the University of Kentucky and editor of Journalism Monographs,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bruce+Westley,https://www.google.com/search?q=Bruce+H.+Westley+bruce+h+westley+is+professor+of+journalism+at+the+university+of+kentucky+and+editor+of+journalism+monographs,male,0.98,10698.0,High,Bruce H. Westley,Bruce,Westley,1 Bruce H. Westley is Professor of Journalism at the University of Kentucky and editor of Journalism Monographs,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bruce+Westley,https://www.google.com/search?q=Bruce+H.+Westley+bruce+h+westley+is+professor+of+journalism+at+the+university+of+kentucky+and+editor+of+journalism+monographs,white,High,0.004118068,0.1490291,0.023244254,0.8236086,0.8236086,0.1490291,0.6745795,bruce h westley is professor of journalism at the university of kentucky and editor of journalism monographs,1 Bruce H. Westley is Professor of Journalism at the University of Kentucky and editor of Journalism Monographs,University of Kentucky,Exact,https://ror.org/02k3smh20,R,,
4191,10.1111/j.1460-2466.1976.tb01914.x+2.0,10.1111/j.1460-2466.1976.tb01914.x,https://academic.oup.com/joc/article/26/3/116/4553828,1976,Does Ethnic Humor Serve Prejudice?,Journal of Communication,2.0,2.0,Roger Mannell,Roger,Mannell,"2 Roger Mannell is the Director of the Centre of Leisure Studies at Acadia University, Nova Scotia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roger+Mannell,https://www.google.com/search?q=Roger+Mannell+roger+mannell+is+the+director+of+the+centre+of+leisure+studies+at+acadia+university+nova+scotia,male,0.98,38190.0,High,Roger Mannell,Roger,Mannell,"2 Roger Mannell is the Director of the Centre of Leisure Studies at Acadia University, Nova Scotia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Roger+Mannell,https://www.google.com/search?q=Roger+Mannell+roger+mannell+is+the+director+of+the+centre+of+leisure+studies+at+acadia+university+nova+scotia,white,High,0.008480921,0.14179274,0.02895122,0.8207752,0.8207752,0.14179274,0.6789825,roger mannell is the director of the centre of leisure studies at acadia university nova scotia,"2 Roger Mannell is the Director of the Centre of Leisure Studies at Acadia University, Nova Scotia",Acadia University,Exact,https://ror.org/00839we02,R,,
4230,10.1111/j.1460-2466.1976.tb01393.x+1.0,10.1111/j.1460-2466.1976.tb01393.x,https://academic.oup.com/joc/article/26/2/138/4553800,1976,Cognitive Skill Learning across Cultures,Journal of Communication,1.0,1.0,Gavriel Salomon,Gavriel,Salomon,1 Gavriel Salomon is an Associate Professor of Education at the Hebrew University in Jerusalem,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gavriel+Salomon,https://www.google.com/search?q=Gavriel+Salomon+gavriel+salomon+is+an+associate+professor+of+education+at+the+hebrew+university+in+jerusalem,male,0.99,70.0,Low,Gavriel Salomon,Gavriel,Salomon,1 Gavriel Salomon is an Associate Professor of Education at the Hebrew University in Jerusalem,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gavriel+Salomon,https://www.google.com/search?q=Gavriel+Salomon+gavriel+salomon+is+an+associate+professor+of+education+at+the+hebrew+university+in+jerusalem,white,Low,0.0139436405,0.22994363,0.092245296,0.6638675,0.6638675,0.22994363,0.43392384,gavriel salomon is an associate professor of education at the hebrew university in jerusalem,1 Gavriel Salomon is an Associate Professor of Education at the Hebrew University in Jerusalem,Hebrew University of Jerusalem,API_QUERY,https://ror.org/03qxff017,R,,
4192,10.1111/j.1460-2466.1976.tb01915.x+1.0,10.1111/j.1460-2466.1976.tb01915.x,https://academic.oup.com/joc/article/26/3/124/4553836,1976,The Social Contexts of Humor,Journal of Communication,1.0,1.0,Charles Winick,Charles,Winick,"1 Charles Winick is Professor of Sociology at the City College, CUNY",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Winick,https://www.google.com/search?q=Charles+Winick+charles+winick+is+professor+of+sociology+at+the+city+college+cuny,male,0.99,49331.0,High,Charles Winick,Charles,Winick,"1 Charles Winick is Professor of Sociology at the City College, CUNY",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Winick,https://www.google.com/search?q=Charles+Winick+charles+winick+is+professor+of+sociology+at+the+city+college+cuny,white,High,0.0063707344,0.034895476,0.019076668,0.93965703,0.93965703,0.034895476,0.90476155,charles winick is professor of sociology at the city college cuny,"1 Charles Winick is Professor of Sociology at the City College, CUNY",City College,Exact,https://ror.org/00h90tg62,R,,
4220,10.1111/j.1460-2466.1976.tb01385.x+1.0,10.1111/j.1460-2466.1976.tb01385.x,https://academic.oup.com/joc/article/26/2/84/4553752,1976,Can Democracy Survive Television?,Journal of Communication,1.0,1.0,Jarol B. Manheim,Jarol,Manheim,"1 Jarol B. Manheim is a political scientist on the faculty of the Virginia Polytechnic Institute and State University and author of The Politics Within: A Primer in Political Attitudes and Behavior (Prentice Hall, 1975) and Déjà Vu: American Political Problems in Historical Perspectiur (St. Martin's. 1976)",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jarol+Manheim,https://www.google.com/search?q=Jarol+B.+Manheim+jarol+b+manheim+is+a+political+scientist+on+the+faculty+of+the+virginia+polytechnic+institute+and+state+university+and+author+of+the+politics+within+a+primer+in+political+attitudes+and+behavior+and+d+j+vu+american+political+problems+in+historical+perspectiur,male,0.97,86.0,Low,Jarol B. Manheim,Jarol,Manheim,"1 Jarol B. Manheim is a political scientist on the faculty of the Virginia Polytechnic Institute and State University and author of The Politics Within: A Primer in Political Attitudes and Behavior (Prentice Hall, 1975) and Déjà Vu: American Political Problems in Historical Perspectiur (St. Martin's. 1976)",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jarol+Manheim,https://www.google.com/search?q=Jarol+B.+Manheim+jarol+b+manheim+is+a+political+scientist+on+the+faculty+of+the+virginia+polytechnic+institute+and+state+university+and+author+of+the+politics+within+a+primer+in+political+attitudes+and+behavior+and+d+j+vu+american+political+problems+in+historical+perspectiur,white,High,0.030264188,0.008507854,0.021933937,0.939294,0.939294,0.030264188,0.9090298,jarol b manheim is a political scientist on the faculty of the virginia polytechnic institute and state university and author of the politics within a primer in political attitudes and behavior and d j vu american political problems in historical perspectiur,"1 Jarol B. Manheim is a political scientist on the faculty of the Virginia Polytechnic Institute and State University and author of The Politics Within: A Primer in Political Attitudes and Behavior (Prentice Hall, 1975) and Déjà Vu: American Political Problems in Historical Perspectiur (St. Martin's. 1976)",,API_QUERY,,R,,
4164,10.1111/j.1460-2466.1976.tb01954.x+1.0,10.1111/j.1460-2466.1976.tb01954.x,https://academic.oup.com/joc/article/26/4/160/4553868,1976,"Selling Women, Selling Blacks",Journal of Communication,2.0,1.0,James D. Culley,James,Culley,"1 James D. Culley is Assistant Professor in the Department of Business Administration, University of Delaware",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Culley,https://www.google.com/search?q=James+D.+Culley+james+d+culley+is+assistant+professor+in+the+department+of+business+administration+university+of+delaware,male,0.99,117309.0,High,James D. Culley,James,Culley,"1 James D. Culley is Assistant Professor in the Department of Business Administration, University of Delaware",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Culley,https://www.google.com/search?q=James+D.+Culley+james+d+culley+is+assistant+professor+in+the+department+of+business+administration+university+of+delaware,white,High,0.0036006332,0.13294494,0.021082833,0.8423715,0.8423715,0.13294494,0.7094266,james d culley is assistant professor in the department of business administration university of delaware,"1 James D. Culley is Assistant Professor in the Department of Business Administration, University of Delaware",University of Delaware,Exact,https://ror.org/01sbq1a82,R,,
4247,10.1111/j.1460-2466.1976.tb01361.x+1.0,10.1111/j.1460-2466.1976.tb01361.x,https://academic.oup.com/joc/article/26/1/81/4553724,1976,"U.S.-Chinese Dialogue, 1969–72",Journal of Communication,1.0,1.0,T. Harrell Allen,Harrell,Allen,1 T. Harrell Allen is Assistant Professor of Speech Comrnunication at the University of Southern California,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Harrell+Allen,https://www.google.com/search?q=T.+Harrell+Allen+t+harrell+allen+is+assistant+professor+of+speech+comrnunication+at+the+university+of+southern+california,male,1.0,13.0,Low,T. Harrell Allen,Harrell,Allen,1 T. Harrell Allen is Assistant Professor of Speech Comrnunication at the University of Southern California,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Harrell+Allen,https://www.google.com/search?q=T.+Harrell+Allen+t+harrell+allen+is+assistant+professor+of+speech+comrnunication+at+the+university+of+southern+california,white,Low,0.008207182,0.25161582,0.019867787,0.7203092,0.7203092,0.25161582,0.46869338,t harrell allen is assistant professor of speech comrnunication at the university of southern california,1 T. Harrell Allen is Assistant Professor of Speech Comrnunication at the University of Southern California,University of Southern California,Exact,https://ror.org/03taz7m60,R,,
