authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,firstNameLength,Coder
10.1111/j.1460-2466.1955.tb01117.x+1.0,10.1111/j.1460-2466.1955.tb01117.x,https://academic.oup.com/joc/article/5/4/157/4609610,1955,Improvement of Group Relations in a Ceylonese Girls' School,Journal of Communication,1.0,1.0,T. L. Green,T.,Green,"1 Professor of Education, University of Ceylon, Colombo, Ceylon. Dr. Green is a member of the International Standardization Committee on Group Methods. This paper appeared originally in the Proceedings of the Ceylon Association for the Advancement of Science, Vol. 9, 1953, and is reprinted by permission",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=T.+Green,https://www.google.com/search?q=T.+L.+Green+professor+of+education+university+of+ceylon+colombo+ceylon+dr+green+is+a+member+of+the+international+standardization+committee+on+group+methods+this+paper+appeared+originally+in+the+proceedings+of+the+ceylon+association+for+the+advancement+of+science+vol+and+is+reprinted+by+permission,,0.0,0.0,Low,T. L. Green,T.,Green,"1 Professor of Education, University of Ceylon, Colombo, Ceylon. Dr. Green is a member of the International Standardization Committee on Group Methods. This paper appeared originally in the Proceedings of the Ceylon Association for the Advancement of Science, Vol. 9, 1953, and is reprinted by permission",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=T.+Green,https://www.google.com/search?q=T.+L.+Green+professor+of+education+university+of+ceylon+colombo+ceylon+dr+green+is+a+member+of+the+international+standardization+committee+on+group+methods+this+paper+appeared+originally+in+the+proceedings+of+the+ceylon+association+for+the+advancement+of+science+vol+and+is+reprinted+by+permission,white,Low,0.005530538,0.39901835,0.01970271,0.57574844,0.57574844,0.39901835,0.1767301,professor of education university of ceylon colombo ceylon dr green is a member of the international standardization committee on group methods this paper appeared originally in the proceedings of the ceylon association for the advancement of science vol and is reprinted by permission,"1 Professor of Education, University of Ceylon, Colombo, Ceylon. Dr. Green is a member of the International Standardization Committee on Group Methods. This paper appeared originally in the Proceedings of the Ceylon Association for the Advancement of Science, Vol. 9, 1953, and is reprinted by permission",University of the Visual & Performing Arts,API_QUERY,https://ror.org/046pqvy32,R,2,matthew
10.1111/j.1460-2466.1952.tb00195.x+1.0,10.1111/j.1460-2466.1952.tb00195.x,https://academic.oup.com/joc/article/2/2/38/4609541,1952,Communication in Industry,Journal of Communication,1.0,1.0,W. E. Bennett,W.,Bennett,"1 Coordinator of Training, The Cities Service Refining Corporation, Lake Charles, Louisiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=W.+Bennett,https://www.google.com/search?q=W.+E.+Bennett+coordinator+of+training+the+cities+service+refining+corporation+lake+charles+louisiana,,0.0,0.0,Low,W. E. Bennett,W.,Bennett,"1 Coordinator of Training, The Cities Service Refining Corporation, Lake Charles, Louisiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=W.+Bennett,https://www.google.com/search?q=W.+E.+Bennett+coordinator+of+training+the+cities+service+refining+corporation+lake+charles+louisiana,white,Low,0.006908025,0.25754058,0.031285957,0.7042655,0.7042655,0.25754058,0.4467249,coordinator of training the cities service refining corporation lake charles louisiana,"1 Coordinator of Training, The Cities Service Refining Corporation, Lake Charles, Louisiana",National Training Service,API_QUERY,https://ror.org/01yz56j89,R,2,matthew
10.1111/j.1460-2466.1952.tb00174.x+1.0,10.1111/j.1460-2466.1952.tb00174.x,https://academic.oup.com/joc/article/2/1/24/4609476,1952,The Mass Media in International Communication,Journal of Communication,1.0,1.0,E. W. Ziebarth,E.,Ziebarth,"1 Chairman, Department of Speech, University of Minnesota. This speech was delivered at the NSSC National Convention held in Chicago last December",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=E.+Ziebarth,https://www.google.com/search?q=E.+W.+Ziebarth+chairman+department+of+speech+university+of+minnesota+this+speech+was+delivered+at+the+nssc+national+convention+held+in+chicago+last+december,,0.0,0.0,Low,E. W. Ziebarth,E.,Ziebarth,"1 Chairman, Department of Speech, University of Minnesota. This speech was delivered at the NSSC National Convention held in Chicago last December",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=E.+Ziebarth,https://www.google.com/search?q=E.+W.+Ziebarth+chairman+department+of+speech+university+of+minnesota+this+speech+was+delivered+at+the+nssc+national+convention+held+in+chicago+last+december,white,High,0.0025642829,0.0028702423,0.029901182,0.96466434,0.96466434,0.029901182,0.93476313,chairman department of speech university of minnesota this speech was delivered at the nssc national convention held in chicago last december,"1 Chairman, Department of Speech, University of Minnesota. This speech was delivered at the NSSC National Convention held in Chicago last December",University of Minnesota,Exact,https://ror.org/017zqws13,R,2,jongmin
10.1111/j.1460-2466.1951.tb00113.x+1.0,10.1111/j.1460-2466.1951.tb00113.x,https://academic.oup.com/joc/article/1/2/30/4070464,1951,Wanted: Skilled Communicators in the Air Force,Journal of Communication,1.0,1.0,K. B. Clark,K.,Clark,"1 Captain United States Air Force R.O.T.C., University of Washington, Seattle, Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=K.+Clark,https://www.google.com/search?q=K.+B.+Clark+captain+united+states+air+force+r+o+t+c+university+of+washington+seattle+washington,,0.0,0.0,Low,K. B. Clark,K.,Clark,"1 Captain United States Air Force R.O.T.C., University of Washington, Seattle, Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=K.+Clark,https://www.google.com/search?q=K.+B.+Clark+captain+united+states+air+force+r+o+t+c+university+of+washington+seattle+washington,white,Low,0.0046624797,0.18819875,0.024370613,0.7827682,0.7827682,0.18819875,0.59456944,captain united states air force r o t c university of washington seattle washington,"1 Captain United States Air Force R.O.T.C., University of Washington, Seattle, Washington",University of Washington,Exact,https://ror.org/00cvxb145,R,2,matthew
10.1111/j.1460-2466.1951.tb00093.x+1.0,10.1111/j.1460-2466.1951.tb00093.x,https://academic.oup.com/joc/article/1/1/16/4609463,1951,The Need for Effective Speech in a Technological Society,Journal of Communication,1.0,1.0,W. E. Bennett,W.,Bennett,"1 Coordinator of Training, The Cities Service Refining Corporation, Lake Charles, Louisiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=W.+Bennett,https://www.google.com/search?q=W.+E.+Bennett+coordinator+of+training+the+cities+service+refining+corporation+lake+charles+louisiana,,0.0,0.0,Low,W. E. Bennett,W.,Bennett,"1 Coordinator of Training, The Cities Service Refining Corporation, Lake Charles, Louisiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=W.+Bennett,https://www.google.com/search?q=W.+E.+Bennett+coordinator+of+training+the+cities+service+refining+corporation+lake+charles+louisiana,white,Low,0.006908025,0.25754058,0.031285957,0.7042655,0.7042655,0.25754058,0.4467249,coordinator of training the cities service refining corporation lake charles louisiana,"1 Coordinator of Training, The Cities Service Refining Corporation, Lake Charles, Louisiana",National Training Service,API_QUERY,https://ror.org/01yz56j89,R,2,jongmin
10.1111/j.1460-2466.1951.tb00105.x+1.0,10.1111/j.1460-2466.1951.tb00105.x,https://academic.oup.com/joc/article/1/1/66/4609486,1951,University Courses on Television,Journal of Communication,2.0,1.0,C. R. Carpenter,C.,Carpenter,"1 Professor of Psychology and Director of the Instructional Film Program, Pennsylvania State College",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=C.+Carpenter,https://www.google.com/search?q=C.+R.+Carpenter+professor+of+psychology+and+director+of+the+instructional+film+program+pennsylvania+state+college,,0.0,0.0,Low,C. R. Carpenter,C.,Carpenter,"1 Professor of Psychology and Director of the Instructional Film Program, Pennsylvania State College",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=C.+Carpenter,https://www.google.com/search?q=C.+R.+Carpenter+professor+of+psychology+and+director+of+the+instructional+film+program+pennsylvania+state+college,white,High,0.0033385856,0.08082938,0.020806279,0.89502573,0.89502573,0.08082938,0.81419635,professor of psychology and director of the instructional film program pennsylvania state college,"1 Professor of Psychology and Director of the Instructional Film Program, Pennsylvania State College",Office of the Director,API_QUERY,https://ror.org/04nseet23,R,2,jaemin
10.1111/j.1460-2466.1951.tb00105.x+2.0,10.1111/j.1460-2466.1951.tb00105.x,https://academic.oup.com/joc/article/1/1/66/4609486,1951,University Courses on Television,Journal of Communication,2.0,2.0,L. P. Greenhill,L.,Greenhill,2 Research Associate and Coordinator of the Instructional Film Program,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Greenhill,https://www.google.com/search?q=L.+P.+Greenhill+research+associate+and+coordinator+of+the+instructional+film+program,,0.0,0.0,Low,L. P. Greenhill,L.,Greenhill,2 Research Associate and Coordinator of the Instructional Film Program,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Greenhill,https://www.google.com/search?q=L.+P.+Greenhill+research+associate+and+coordinator+of+the+instructional+film+program,white,High,0.005966802,0.010511407,0.026881587,0.9566401,0.9566401,0.026881587,0.92975855,research associate and coordinator of the instructional film program,2 Research Associate and Coordinator of the Instructional Film Program,Instructional Research Group,API_QUERY,https://ror.org/03hx4df17,R,2,matthew
10.1111/hcre.12092+1.0,10.1111/hcre.12092,https://academic.oup.com/hcr/article/42/4/641/4064737,2016,Partisan Provocation: The Role of Partisan News Use and Emotional Responses in Political Information Sharing in Social Media,Human Communication Research,2.0,1.0,A. Hasell,A.,Hasell,"1 Department of Communication, University of California-Santa Barbara, CA, 93106, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Hasell,https://www.google.com/search?q=A.+Hasell+department+of+communication+university+of+california+santa+barbara+ca+usa,,0.0,0.0,Low,A. Hasell,A.,Hasell,"1 Department of Communication, University of California-Santa Barbara, CA, 93106, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Hasell,https://www.google.com/search?q=A.+Hasell+department+of+communication+university+of+california+santa+barbara+ca+usa,white,Low,0.011304897,0.18924057,0.025392,0.77406245,0.77406245,0.18924057,0.5848219,department of communication university of california santa barbara ca usa,"1 Department of Communication, University of California-Santa Barbara, CA, 93106, USA,","University of California, Santa Barbara",API_QUERY,https://ror.org/02t274463,R,2,matthew
10.1111/j.1468-2958.2010.01392.x+1.0,10.1111/j.1468-2958.2010.01392.x,https://academic.oup.com/hcr/article/37/1/34/4107477,2011,An Online Process Model of Second-Order Cultivation Effects: How Television Cultivates Materialism and Its Consequences for Life Satisfaction,Human Communication Research,4.0,1.0,L. J. Shrum,L.,Shrum,"1 Department of Marketing, University of Texas at San Antonio, San Antonio, TX 78249, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+department+of+marketing+university+of+texas+at+san+antonio+san+antonio+tx+usa,,0.0,0.0,Low,L. J. Shrum,L.,Shrum,"1 Department of Marketing, University of Texas at San Antonio, San Antonio, TX 78249, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+department+of+marketing+university+of+texas+at+san+antonio+san+antonio+tx+usa,white,High,0.030070161,0.06051286,0.019590707,0.8898263,0.8898263,0.06051286,0.82931346,department of marketing university of texas at san antonio san antonio tx usa,"1 Department of Marketing, University of Texas at San Antonio, San Antonio, TX 78249, USA",The University of Texas at San Antonio,API_QUERY,https://ror.org/01kd65564,R,2,haley
10.1111/j.1468-2958.2007.00289.x+1.0,10.1111/j.1468-2958.2007.00289.x,https://academic.oup.com/hcr/article/33/1/64/4210764,2007,The Implications of Survey Method for Measuring Cultivation Effects,Human Communication Research,1.0,1.0,L. J. Shrum,L.,Shrum,"1 Department of Marketing, University of Texas, San Antonio, TX 78249",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+department+of+marketing+university+of+texas+san+antonio+tx,,0.0,0.0,Low,L. J. Shrum,L.,Shrum,"1 Department of Marketing, University of Texas, San Antonio, TX 78249",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+department+of+marketing+university+of+texas+san+antonio+tx,white,High,0.030070161,0.06051286,0.019590707,0.8898263,0.8898263,0.06051286,0.82931346,department of marketing university of texas san antonio tx,"1 Department of Marketing, University of Texas, San Antonio, TX 78249",The University of Texas at San Antonio,API_QUERY,https://ror.org/01kd65564,R,2,jongmin
10.1111/j.1468-2958.2001.tb00780.x+1.0,10.1111/j.1468-2958.2001.tb00780.x,https://academic.oup.com/hcr/article/27/2/187/4554814,2001,"Mainstreaming, Resonance, and Impersonal Impact: Testing Moderators of the Cultivation Effect for Estimates of Crime Risk",Human Communication Research,2.0,1.0,L. J. Shrum,L.,Shrum,"1 (Ph.D., University of Illinois, 1992) is an associate professor in the Department of Marketing at Rutgers University.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+is+an+associate+professor+in+the+department+of+marketing+at+rutgers+university,,0.0,0.0,Low,L. J. Shrum,L.,Shrum,"1 (Ph.D., University of Illinois, 1992) is an associate professor in the Department of Marketing at Rutgers University.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+is+an+associate+professor+in+the+department+of+marketing+at+rutgers+university,white,High,0.030070161,0.06051286,0.019590707,0.8898263,0.8898263,0.06051286,0.82931346,is an associate professor in the department of marketing at rutgers university,"1 (Ph.D., University of Illinois, 1992) is an associate professor in the Department of Marketing at Rutgers University.","Rutgers, The State University of New Jersey",API_QUERY,https://ror.org/05vt9qd57,R,2,michelle
10.1111/j.1468-2958.2001.tb00777.x+1.0,10.1111/j.1468-2958.2001.tb00777.x,https://academic.oup.com/hcr/article/27/1/94/4554766,2001,Processing Strategy Moderates the Cultivation Effect,Human Communication Research,1.0,1.0,L. J. Shrum,L.,Shrum,"1 (Ph.D., University of Illinois, 1992) is an associate professor in the Department of Marketing at Rutgers University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+is+an+associate+professor+in+the+department+of+marketing+at+rutgers+university,,0.0,0.0,Low,L. J. Shrum,L.,Shrum,"1 (Ph.D., University of Illinois, 1992) is an associate professor in the Department of Marketing at Rutgers University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+is+an+associate+professor+in+the+department+of+marketing+at+rutgers+university,white,High,0.030070161,0.06051286,0.019590707,0.8898263,0.8898263,0.06051286,0.82931346,is an associate professor in the department of marketing at rutgers university,"1 (Ph.D., University of Illinois, 1992) is an associate professor in the Department of Marketing at Rutgers University","Rutgers, The State University of New Jersey",API_QUERY,https://ror.org/05vt9qd57,R,2,jaemin
10.1111/j.1468-2958.1997.tb00418.x+1.0,10.1111/j.1468-2958.1997.tb00418.x,https://academic.oup.com/hcr/article/24/2/349/4554813,1997,The Role of Source Confusion in Cultivation Effects May Depend on Processing Strategy: A Comment on Mares (1996),Human Communication Research,1.0,1.0,L. J. Shrum,L.,Shrum,"1 L. J. Shrum (PhD, University of Illinois, 1992) is an assistant professor in the Department of Marketing at Rutgers University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+l+j+shrum+is+an+assistant+professor+in+the+department+of+marketing+at+rutgers+university,,0.0,0.0,Low,L. J. Shrum,L.,Shrum,"1 L. J. Shrum (PhD, University of Illinois, 1992) is an assistant professor in the Department of Marketing at Rutgers University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+l+j+shrum+is+an+assistant+professor+in+the+department+of+marketing+at+rutgers+university,white,High,0.030070161,0.06051286,0.019590707,0.8898263,0.8898263,0.06051286,0.82931346,l j shrum is an assistant professor in the department of marketing at rutgers university,"1 L. J. Shrum (PhD, University of Illinois, 1992) is an assistant professor in the Department of Marketing at Rutgers University","Rutgers, The State University of New Jersey",API_QUERY,https://ror.org/05vt9qd57,R,2,matthew
10.1111/j.1468-2958.1997.tb00411.x+2.0,10.1111/j.1468-2958.1997.tb00411.x,https://academic.oup.com/hcr/article/23/4/589/4564980,1997,When Supervising Physicians See Patients: Strategies Used in Difficult Situations,Human Communication Research,3.0,2.0,B. J. Fehr,B.,Fehr,"1 Anita Pomerantz (Ph.D., University of California Irvine, 1975) is an associate professor in Communication Sciences at Temple Univerity. B. J. Fehr (Ph.D., University of Delaware, 1981) is a visiting scholar in Communication Sciences at Temple University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Fehr,https://www.google.com/search?q=B.+J.+Fehr+anita+pomerantz+is+an+associate+professor+in+communication+sciences+at+temple+univerity+b+j+fehr+is+a+visiting+scholar+in+communication+sciences+at+temple+university,,0.0,0.0,Low,B. J. Fehr,B.,Fehr,"1 Anita Pomerantz (Ph.D., University of California Irvine, 1975) is an associate professor in Communication Sciences at Temple Univerity. B. J. Fehr (Ph.D., University of Delaware, 1981) is a visiting scholar in Communication Sciences at Temple University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Fehr,https://www.google.com/search?q=B.+J.+Fehr+anita+pomerantz+is+an+associate+professor+in+communication+sciences+at+temple+univerity+b+j+fehr+is+a+visiting+scholar+in+communication+sciences+at+temple+university,white,High,0.0012765543,0.004213845,0.014949062,0.97956055,0.97956055,0.014949062,0.9646115,anita pomerantz is an associate professor in communication sciences at temple univerity b j fehr is a visiting scholar in communication sciences at temple university,"1 Anita Pomerantz (Ph.D., University of California Irvine, 1975) is an associate professor in Communication Sciences at Temple Univerity. B. J. Fehr (Ph.D., University of Delaware, 1981) is a visiting scholar in Communication Sciences at Temple University",Temple University,Exact,https://ror.org/00kx1jb78,R,2,jeff
10.1111/j.1468-2958.1996.tb00376.x+1.0,10.1111/j.1468-2958.1996.tb00376.x,https://academic.oup.com/hcr/article/22/4/482/4564962,1996,Psychological Processes Underlying Cultivation Effects: Further Tests of Construct Accessibility,Human Communication Research,1.0,1.0,L. J. Shrum,L.,Shrum,"1 L. J. Shrum (Ph.D., University of Illinois at Urbana-Champaign, 1992) is an assistant professor in the Department of Marketing, School of Business, Rutgers University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+l+j+shrum+is+an+assistant+professor+in+the+department+of+marketing+school+of+business+rutgers+university,,0.0,0.0,Low,L. J. Shrum,L.,Shrum,"1 L. J. Shrum (Ph.D., University of Illinois at Urbana-Champaign, 1992) is an assistant professor in the Department of Marketing, School of Business, Rutgers University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=L.+Shrum,https://www.google.com/search?q=L.+J.+Shrum+l+j+shrum+is+an+assistant+professor+in+the+department+of+marketing+school+of+business+rutgers+university,white,High,0.030070161,0.06051286,0.019590707,0.8898263,0.8898263,0.06051286,0.82931346,l j shrum is an assistant professor in the department of marketing school of business rutgers university,"1 L. J. Shrum (Ph.D., University of Illinois at Urbana-Champaign, 1992) is an assistant professor in the Department of Marketing, School of Business, Rutgers University",University of Business in Wrocław,API_QUERY,https://ror.org/04qxzae03,R,2,jongmin
10.1111/j.1468-2958.1990.tb00231.x+3.0,10.1111/j.1468-2958.1990.tb00231.x,https://academic.oup.com/hcr/article/17/2/195/4575843,1990,Memory Representations of Compliance-Gaining Strategies and Tactics,Human Communication Research,3.0,3.0,A. E. Lindsey,A.,Lindsey,3 A. E. Lindsey is Assistant Professor of Speech Communication at the University of Georgia,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Lindsey,https://www.google.com/search?q=A.+E.+Lindsey+a+e+lindsey+is+assistant+professor+of+speech+communication+at+the+university+of+georgia,,0.0,0.0,Low,A. E. Lindsey,A.,Lindsey,3 A. E. Lindsey is Assistant Professor of Speech Communication at the University of Georgia,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Lindsey,https://www.google.com/search?q=A.+E.+Lindsey+a+e+lindsey+is+assistant+professor+of+speech+communication+at+the+university+of+georgia,white,Low,0.004492545,0.2182931,0.020137677,0.7570767,0.7570767,0.2182931,0.53878355,a e lindsey is assistant professor of speech communication at the university of georgia,3 A. E. Lindsey is Assistant Professor of Speech Communication at the University of Georgia,University of Georgia,Exact,https://ror.org/02bjhwk41,R,2,jeff
10.1111/j.1468-2958.1989.tb00207.x+2.0,10.1111/j.1468-2958.1989.tb00207.x,https://academic.oup.com/hcr/article/16/1/120/4575792,1989,Encoding Processes in the Production of Multiple-Goal Messages,Human Communication Research,2.0,2.0,A. E. Lindsey,A.,Lindsey,"1 John O. Greene is an Associate Professor, and A. E. Lindsey is a doctoral candidate in the Department of Communication at Purdue University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Lindsey,https://www.google.com/search?q=A.+E.+Lindsey+john+o+greene+is+an+associate+professor+and+a+e+lindsey+is+a+doctoral+candidate+in+the+department+of+communication+at+purdue+university,,0.0,0.0,Low,A. E. Lindsey,A.,Lindsey,"1 John O. Greene is an Associate Professor, and A. E. Lindsey is a doctoral candidate in the Department of Communication at Purdue University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=A.+Lindsey,https://www.google.com/search?q=A.+E.+Lindsey+john+o+greene+is+an+associate+professor+and+a+e+lindsey+is+a+doctoral+candidate+in+the+department+of+communication+at+purdue+university,white,Low,0.004492545,0.2182931,0.020137677,0.7570767,0.7570767,0.2182931,0.53878355,john o greene is an associate professor and a e lindsey is a doctoral candidate in the department of communication at purdue university,"1 John O. Greene is an Associate Professor, and A. E. Lindsey is a doctoral candidate in the Department of Communication at Purdue University",Łukasiewicz Research Network - Institute of Welding,API_QUERY,https://ror.org/05xx8bb48,R,2,matthew
10.1111/j.1468-2958.1988.tb00162.x+4.0,10.1111/j.1468-2958.1988.tb00162.x,https://academic.oup.com/hcr/article/14/3/397/4584122,1988,An Interpersonal Communication Perspective on Images of Political Candidates,Human Communication Research,4.0,4.0,B. J. Fehr,B.,Fehr,"3 B. J. Fehr (Ph.D., University of Delaware, 1981) is an assistant professor in the Department of Behavioral Sciences at Bentley College, Waltham, MA. The authors would like to thank James Watt for his helpful comments and advice during the preparation of this article, as well as the manuscript's anonymous reviewers, for their very useful and constructive criticism",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Fehr,https://www.google.com/search?q=B.+J.+Fehr+b+j+fehr+is+an+assistant+professor+in+the+department+of+behavioral+sciences+at+bentley+college+waltham+ma+the+authors+would+like+to+thank+james+watt+for+his+helpful+comments+and+advice+during+the+preparation+of+this+article+as+well+as+the+manuscript+s+anonymous+reviewers+for+their+very+useful+and+constructive+criticism,,0.0,0.0,Low,B. J. Fehr,B.,Fehr,"3 B. J. Fehr (Ph.D., University of Delaware, 1981) is an assistant professor in the Department of Behavioral Sciences at Bentley College, Waltham, MA. The authors would like to thank James Watt for his helpful comments and advice during the preparation of this article, as well as the manuscript's anonymous reviewers, for their very useful and constructive criticism",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=B.+Fehr,https://www.google.com/search?q=B.+J.+Fehr+b+j+fehr+is+an+assistant+professor+in+the+department+of+behavioral+sciences+at+bentley+college+waltham+ma+the+authors+would+like+to+thank+james+watt+for+his+helpful+comments+and+advice+during+the+preparation+of+this+article+as+well+as+the+manuscript+s+anonymous+reviewers+for+their+very+useful+and+constructive+criticism,white,High,0.0012765543,0.004213845,0.014949062,0.97956055,0.97956055,0.014949062,0.9646115,b j fehr is an assistant professor in the department of behavioral sciences at bentley college waltham ma the authors would like to thank james watt for his helpful comments and advice during the preparation of this article as well as the manuscript s anonymous reviewers for their very useful and constructive criticism,"3 B. J. Fehr (Ph.D., University of Delaware, 1981) is an assistant professor in the Department of Behavioral Sciences at Bentley College, Waltham, MA. The authors would like to thank James Watt for his helpful comments and advice during the preparation of this article, as well as the manuscript's anonymous reviewers, for their very useful and constructive criticism",Beijing Jingshida Electromechanical Equipment Research Institute,API_QUERY,https://ror.org/02vx4zx98,R,2,michelle
10.1111/j.1468-2958.1981.tb00655.x+3.0,10.1111/j.1468-2958.1981.tb00655.x,https://academic.oup.com/hcr/article/8/1/43/4587814,1981,Effects of Humorous Illustrations in College Textbooks,Human Communication Research,4.0,3.0,R. Silberberg,R.,Silberberg,"2 Dan Brown (M.A., Western Carolina University, 1975), and Scott M. Elliott (M.A., West Virginia University, 1978) are doctoral candidates in the same department",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=R.+Silberberg,https://www.google.com/search?q=R.+Silberberg+dan+brown+and+scott+m+elliott+are+doctoral+candidates+in+the+same+department,,0.0,0.0,Low,R. Silberberg,R.,Silberberg,"2 Dan Brown (M.A., Western Carolina University, 1975), and Scott M. Elliott (M.A., West Virginia University, 1978) are doctoral candidates in the same department",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=R.+Silberberg,https://www.google.com/search?q=R.+Silberberg+dan+brown+and+scott+m+elliott+are+doctoral+candidates+in+the+same+department,white,High,0.002875283,0.008232743,0.019198416,0.9696935,0.9696935,0.019198416,0.95049506,dan brown and scott m elliott are doctoral candidates in the same department,"2 Dan Brown (M.A., Western Carolina University, 1975), and Scott M. Elliott (M.A., West Virginia University, 1978) are doctoral candidates in the same department",Institute for Doctoral Studies in the Visual Arts,API_QUERY,https://ror.org/058vwqx43,R,2,michelle
10.1111/comt.12058+1.0,10.1111/comt.12058,https://academic.oup.com/ct/article/26/2/190/4061235,2016,Beyond the Individualism–Collectivism Divide to Relationalism: Explicating Cultural Assumptions in the Concept of “Relationships”,Communication Theory,1.0,1.0,R. S. Zaharna,R.,Zaharna,"1 School of Communication, American University, Washington, DC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=R.+Zaharna,https://www.google.com/search?q=R.+S.+Zaharna+school+of+communication+american+university+washington+dc+usa,,0.0,0.0,Low,R. S. Zaharna,R.,Zaharna,"1 School of Communication, American University, Washington, DC, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=R.+Zaharna,https://www.google.com/search?q=R.+S.+Zaharna+school+of+communication+american+university+washington+dc+usa,white,Low,0.2884433,0.022987112,0.26763108,0.42093846,0.42093846,0.2884433,0.13249516,school of communication american university washington dc usa,"1 School of Communication, American University, Washington, DC, USA",American University,Exact,https://ror.org/052w4zt36,R,2,jaemin
