doi,url,year,title,paperType,journal,datePublished,keywords
10.1093/joc/jqaa019,https://academic.oup.com/joc/article/70/4/598/5849539,2020,"Past Debates, Fresh Impact on Nano-Enabled Food: A Multigroup Comparison of Presumed Media Influence Model Based on Spillover Effects of Attitude Toward Genetically Modified Food",ScholarlyArticle,Journal of Communication,2020-04-16,"Influence of Presumed Media Influence, Spillover Effects, Pre-existing Attitudes, Nano-enabled Food, Genetically Modified Food"
10.1093/joc/jqz050,https://academic.oup.com/joc/article/70/4/E14/5843985,2020,Netflix Nations: The Geography of Digital Distribution,ScholarlyArticle,Journal of Communication,2001-01-20,
10.1093/joc/jqaa012,https://academic.oup.com/joc/article/70/3/303/5855539,2020,Speaking Across Communication Subfields,ScholarlyArticle,Journal of Communication,2020-06-10,
10.1093/joc/jqaa009,https://academic.oup.com/joc/article/70/3/310/5828491,2020,"Less Fragmented Than We Thought? Toward Clarification of a Subdisciplinary Linkage in Communication Science, 2010–2019",ScholarlyArticle,Journal of Communication,2020-05-04,"Communication Science, Subdisciplinary Cohesion and Fragmentation, Correlated Topic Models, Network Topologies, Simulation-Based Inferences"
10.1093/joc/jqaa015,https://academic.oup.com/joc/article/70/3/335/5855533,2020,"Dynamic Transactions Between News Frames and Sociopolitical Events: An Integrative, Hidden Markov Model Approach",ScholarlyArticle,Journal of Communication,2020-06-10,"Online News, Framing, Moral Intuitions, Cross-Disciplinary Research, MIME, Big Data, GDELT, Hidden Markov Models, Computational Communication Research"
10.1093/joc/jqaa007,https://academic.oup.com/joc/article/70/3/356/5855522,2020,Marr’s Tri-Level Framework Integrates Biological Explanation Across Communication Subfields,ScholarlyArticle,Journal of Communication,2020-06-10,"Communication Neuroscience, Communication Theory, Computational Theory, Marr, Subfields"
10.1093/joc/jqaa014,https://academic.oup.com/joc/article/70/3/379/5847669,2020,"Critical Media Effects Framework: Bridging Critical Cultural Communication and Media Effects through Power, Intersectionality, Context, and Agency",ScholarlyArticle,Journal of Communication,2020-05-27,"Media Effects, Critical Cultural Communication, Social Justice, Intersectionality, Inclusion"
10.1093/joc/jqaa008,https://academic.oup.com/joc/article/70/3/401/5855518,2020,Meaning Multiplicity Across Communication Subfields: Bridging the Gaps,ScholarlyArticle,Journal of Communication,2020-06-10,"Communication Theory, Income Inequality, Interdisciplinarity, Mixed-Methods, News, Polysemy, Selective Perception, Strategic Ambiguity"
10.1093/joc/jqaa006,https://academic.oup.com/joc/article/70/3/424/5855538,2020,The Extended Theoretical Model of Communal Coping: Understanding the Properties and Functionality of Communal Coping,ScholarlyArticle,Journal of Communication,2020-06-10,"Communal Coping, Resilience, Communication, Appraisal, Action, Thriving, Health"
10.1093/joc/jqaa013,https://academic.oup.com/joc/article/70/3/447/5855534,2020,A Collaborative Way of Knowing: Bridging Computational Communication Research and Grounded Theory Ethnography,ScholarlyArticle,Journal of Communication,2020-06-10,"Epistemology, Ethnography, Computational Methods, Interdisciplinary Research, Computational Ethnography, Reflexivity"
10.1093/joc/jqaa001,https://academic.oup.com/joc/article/70/2/145/5821497,2020,"Media Prescriptions: Exploring the Therapeutic Effects of Entertainment Media on Stress Relief, Illness Symptoms, and Goal Attainment",ScholarlyArticle,Journal of Communication,2020-04-23,"Emotion, Hope, Media Intervention, Stress, Well-Being, Prescription"
10.1093/joc/jqz051,https://academic.oup.com/joc/article/70/2/171/5824486,2020,Broadcasting the Movement and Branding Political Microcelebrities: Finnish Anti-Immigration Video Practices on YouTube,ScholarlyArticle,Journal of Communication,2020-04-27,"YouTube, Video Activism, Anti-Immigration, Social Movements, Microcelebrities, Platform Studies"
10.1093/joc/jqaa003,https://academic.oup.com/joc/article/70/2/195/5827135,2020,Time and Meaning-Making in the “Hybrid” Media: Evidence From the 2016 U.S. Election,ScholarlyArticle,Journal of Communication,2020-05-04,"Temporal Plasticity, The U.S. 2016 Presidential Election, Computational Text Analysis, “Hybrid” Media, Democratic Collective Identity"
10.1093/joc/jqz048,https://academic.oup.com/joc/article/70/2/219/5823594,2020,Video Game Violence and Interactivity: Effect or Equivalence?,ScholarlyArticle,Journal of Communication,2020-04-22,"Video Games, Violence, Aggression, Interactivity, Player Skill, Equivalence Testing, Bayesian Inference, Multiverse Analysis"
10.1093/joc/jqaa004,https://academic.oup.com/joc/article/70/2/245/5823693,2020,Postcolonial Reflexivity in the News Industry: The Case of Foreign Correspondents in Kenya and South Africa,ScholarlyArticle,Journal of Communication,2020-04-22,"Reflexivity, Foreign Correspondents, Representation, Stereotypes, Kenya, South Africa, Postcolonial, Othering, Interviews, Journalism, International News"
10.1093/joc/jqaa005,https://academic.oup.com/joc/article/70/2/274/5826848,2020,Interdependence of Narrative Characters: Implications for Media Theories,ScholarlyArticle,Journal of Communication,2020-04-29,"Affective Disposition Theory, Disposition Formation, Character Schema, Character Interdependence, Morality, Narrative, Balance Theory"
10.1093/joc/jqz044,https://academic.oup.com/joc/article/70/2/E8/5739594,2020,The Branding of Right-Wing Activism: The News Media and the Tea Party,ScholarlyArticle,Journal of Communication,2020-03-27,
10.1093/joc/jqz037,https://academic.oup.com/joc/article/70/2/E11/5771502,2020,"Technology, Activism, and Social Justice in a Digital Age",ScholarlyArticle,Journal of Communication,2020-03-04,
10.1093/joc/jqz049,https://academic.oup.com/joc/article/70/1/1/5788443,2020,The Promise and Perils of Voice,ScholarlyArticle,Journal of Communication,2020-03-06,"Voice, Publics, Public Opinion, Deliberation, Media Effects"
10.1093/joc/jqz040,https://academic.oup.com/joc/article/70/1/13/5739595,2020,How the Comforting Process Fails: Psychological Reactance to Support Messages,ScholarlyArticle,Journal of Communication,2020-02-18,"Person-Centered Support, Psychological Reactance, Message Characteristics, Emotional Improvement"
10.1093/joc/jqz042,https://academic.oup.com/joc/article/70/1/35/5741366,2020,"Network Agenda Setting, Partisan Selective Exposure, and Opinion Repertoire: The Effects of Pro- and Counter-Attitudinal Media in Hong Kong",ScholarlyArticle,Journal of Communication,2020-02-20,"Network Agenda Setting, Selective Exposure, Partisan Media, Opinion Repertoire"
10.1093/joc/jqz041,https://academic.oup.com/joc/article/70/1/60/5739593,2020,"Experts at Coordination: Examining the Performance, Production, and Value of Process Expertise",ScholarlyArticle,Journal of Communication,2020-02-20,"Expertise, Coordination, Process Expertise, Organizational Communication"
10.1093/joc/jqz045,https://academic.oup.com/joc/article/70/1/90/5739599,2020,At the Junction Between Subsistence and Reference: A Pragmatist Take on Interaction Analysis,ScholarlyArticle,Journal of Communication,2020-02-27,"Language and Social Interaction, Ethnomethodology, Interaction Analysis, Pragmatism, Modes of Existence, Subsistence, Reference, Inscription"
10.1093/joc/jqz046,https://academic.oup.com/joc/article/70/1/114/5761879,2020,Gender Differences in Political Media Coverage: A Meta-Analysis,ScholarlyArticle,Journal of Communication,2020-02-27,"Gender Bias, Media Coverage, Political Candidates, Stereotypes, Meta-Analysis"
10.1093/joc/jqz043,https://academic.oup.com/joc/article/70/1/144/5624106,2020,Erratum to: “From Partisan Media to Misperception: Affective Polarization as Mediator”,ScholarlyArticle,Journal of Communication,2019-11-13,
10.1093/joc/jqz025,https://academic.oup.com/joc/article/70/1/E1/5540237,2020,Media Ethics and Global Justice in the Digital Age,ScholarlyArticle,Journal of Communication,2019-08-14,
10.1093/joc/jqz032,https://academic.oup.com/joc/article/70/1/E4/5741365,2020,Mascot Nation: The Controversy Over Native American Representations in Sports,ScholarlyArticle,Journal of Communication,2020-02-20,
10.1093/joc/jqz033,https://academic.oup.com/joc/article/69/6/563/5671615,2019,"Toward an Aggregate, Implicit, and Dynamic Model of Norm Formation: Capturing Large-Scale Media Representations of Dynamic Descriptive Norms Through Automated and Crowdsourced Content Analysis",ScholarlyArticle,Journal of Communication,2019-12-18,"Descriptive Social Norms, Content Analysis, Supervised Machine Learning, Crowdsourced Coding, Tobacco, Smoking, E-cigarettes"
10.1093/joc/jqz035,https://academic.oup.com/joc/article/69/6/589/5661145,2019,Message-Elicited Brain Response Moderates the Relationship Between Opportunities for Exposure to Anti-Smoking Messages and Message Recall,ScholarlyArticle,Journal of Communication,2019-12-06,"Health Campaigns, Neuroimaging, Message Effects, Youth, Memory, Mentalizing"
10.1093/joc/jqz034,https://academic.oup.com/joc/article/69/6/612/5658499,2019,Easy Statistical Mediation Analysis With Distinguishable Dyadic Data,ScholarlyArticle,Journal of Communication,2019-12-05,"Dyadic Data Analysis, Mediation Analysis, Actor-Partner Interdependence Model, APIMeM, APIM"
10.1093/joc/jqz038,https://academic.oup.com/joc/article/69/6/650/5681988,2019,The Combined Effects of Mass Media and Social Media on Political Perceptions and Preferences,ScholarlyArticle,Journal of Communication,2019-12-23,"election campaigns, mass media, social media, partisan selective exposure, news effects"
10.1093/joc/jqz036,https://academic.oup.com/joc/article/69/6/674/5671614,2019,Why Won’t You Answer the Question? Mass-Mediated Deception Detection After Journalists’ Accusations of Politicians’ Evasion,ScholarlyArticle,Journal of Communication,2019-12-10,"Truth-Default Theory, Evasion, Political News Interview, Deception, Suspicion, Rumination, Hostile Media"
10.1093/joc/jqz039,https://academic.oup.com/joc/article/69/6/696/5681995,2019,As Seen on TV? How Gatekeeping Makes the U.S. House Seem More Extreme,ScholarlyArticle,Journal of Communication,2019-12-20,"polarization, U.S. Congress, cable news, gatekeeping, ideology"
10.1093/joc/jqz018,https://academic.oup.com/joc/article/69/6/E26/5523982,2019,Negotiating Control: Organisations and Mobile Communication,ScholarlyArticle,Journal of Communication,2019-07-09,
10.1093/joc/jqz024,https://academic.oup.com/joc/article/69/6/E29/5551316,2019,Precarious Rhetorics,ScholarlyArticle,Journal of Communication,2019-10-22,
10.1093/joc/jqz029,https://academic.oup.com/joc/article/69/5/443/5602534,2019,Social Media Engagement With Strategy- and Issue-Framed Political News,ScholarlyArticle,Journal of Communication,2019-09-30,"Strategy, Issue, Frame, Engagement, Facebook"
10.1093/joc/jqz030,https://academic.oup.com/joc/article/69/5/467/5602539,2019,Mapping User-Centric Internet Geographies: How Similar are Countries in Their Web Use Patterns?,ScholarlyArticle,Journal of Communication,2019-10-22,"Global Web Use, Global Media Flows, Cultural Proximity, World Systems Theory, Rank Biased Overlap, Cluster Analysis, Quadratic Assignment Procedure, Network Analysis"
10.1093/joc/jqz028,https://academic.oup.com/joc/article/69/5/490/5586243,2019,From Partisan Media to Misperception: Affective Polarization as Mediator,ScholarlyArticle,Journal of Communication,2019-10-14,"Misperception, partisan media, affective polarization"
10.1093/joc/jqz027,https://academic.oup.com/joc/article/69/5/513/5602538,2019,The Beginnings of Mass Communication: A Transnational History,ScholarlyArticle,Journal of Communication,2019-10-22,"History of Communication Studies, Mass Communication, Global and Transnational Media Research, Sociology of Knowledge, UNESCO"
10.1093/joc/jqz031,https://academic.oup.com/joc/article/69/5/539/5575715,2019,The Social Context of Media Trust: A Network Influence Model,ScholarlyArticle,Journal of Communication,2019-10-01,"Media Trust, Social Influence, Social Contagion, Social Network, Tie Strength, Mass Communication, Political Communication"
10.1093/joc/jqz020,https://academic.oup.com/joc/article/69/5/E18/5521244,2019,Computational & Network Propaganda: A Practitioner’s Review of Two Books,ScholarlyArticle,Journal of Communication,2019-06-26,
10.1093/joc/jqz009,https://academic.oup.com/joc/article/69/5/E22/5382464,2019,"Embodiment in the Semiotic Matrix: Communicology in Peirce, Dewey, Bateson, and Bourdieu",ScholarlyArticle,Journal of Communication,2019-03-18,
10.1093/joc/jqz023,https://academic.oup.com/joc/article/69/4/345/5547032,2019,Brevity is the Soul of Twitter: The Constraint Affordance and Political Discussion,ScholarlyArticle,Journal of Communication,2019-07-09,"Political Communication, Political Discussion, Social Media, Computational Social Science, Affordances"
10.1093/joc/jqz019,https://academic.oup.com/joc/article/69/4/373/5521021,2019,"Getting Tagged, Getting Involved with News? A Mixed-Methods Investigation of the Effects and Motives of News-Related Tagging Activities on Social Network Sites",ScholarlyArticle,Journal of Communication,2019-07-09,"social media, social network sites, Facebook, incidental news exposure, online news, news curation, tagging, mixed methods"
10.1093/joc/jqz022,https://academic.oup.com/joc/article/69/4/396/5544822,2019,"‘Think of Him as The President’: Tabloid Trump and the Political Imaginary, 1980–1999",ScholarlyArticle,Journal of Communication,2019-07-04,"Donald Trump, tabloid media, political imaginary, class, institutional disruption, democracy"
10.1093/joc/jqz021,https://academic.oup.com/joc/article/69/4/418/5524019,2019,Detecting the Boundaries of Disposition Bias on Moral Judgments of Media Characters’ Behaviors using Social Judgment Theory,ScholarlyArticle,Journal of Communication,2019-07-03,
