authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID
10.1111/jcc4.12002+1.0,10.1111/jcc4.12002,https://academic.oup.com/jcmc/article/18/2/212/4067509,2013,Predictors of Online Health Information Seeking among Women with Breast Cancer: the Role of Social Support Perception and Emotional Well-Being,Journal of Computer-Mediated Communication,5.0,1.0,Sojung Claire Kim,Sojung,Kim,"1 Annenberg School for Communication, University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sojung+Kim,https://www.google.com/search?q=Sojung+Claire+Kim+annenberg+school+for+communication+university+of+pennsylvania,female,0.94,95.0,Low,Sojung Claire Kim,Sojung,Kim,"1 Annenberg School for Communication, University of Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sojung+Kim,https://www.google.com/search?q=Sojung+Claire+Kim+annenberg+school+for+communication+university+of+pennsylvania,api,High,0.9652774,0.0037862211,0.0057680253,0.025168424,0.9652774,0.025168424,0.94010895,annenberg school for communication university of pennsylvania,"1 Annenberg School for Communication, University of Pennsylvania",University of Pennsylvania,Exact,https://ror.org/00b30xv10
10.1093/ccc/tcx004+2.0,10.1093/ccc/tcx004,https://academic.oup.com/ccc/article/11/1/53/4953071,2018,“Make Korea with America Great Again”: An Articulation and Assemblage of South Korean Extreme Right Practices,"Communication, Culture and Critique",2.0,2.0,Katherine E Brown,Katherine,Brown,"Department of Communication, California State University, San Marcos, CA 92096, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Katherine+Brown,https://www.google.com/search?q=Katherine+E+Brown+department+of+communication+california+state+university+san+marcos+ca+usa,female,0.98,8451.0,High,Katherine E Brown,Katherine,Brown,"Department of Communication, California State University, San Marcos, CA 92096, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Katherine+Brown,https://www.google.com/search?q=Katherine+E+Brown+department+of+communication+california+state+university+san+marcos+ca+usa,white,Low,0.003042825,0.3984711,0.026544778,0.57194126,0.57194126,0.3984711,0.17347017,department of communication california state university san marcos ca usa,"Department of Communication, California State University, San Marcos, CA 92096, USA","California State University, San Marcos",API_QUERY,https://ror.org/01j8e0j24
10.1111/j.1460-2466.1990.tb02263.x+1.0,10.1111/j.1460-2466.1990.tb02263.x,https://academic.oup.com/joc/article/40/2/75/4210558,1990,How Synthetic Experience Shapes Social Reality,Journal of Communication,2.0,1.0,G. Ray Funkhouser,Ray,Funkhouser,"1 Fellow in the Faculty of Business Administration, National University of Singapore",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ray+Funkhouser,https://www.google.com/search?q=G.+Ray+Funkhouser+fellow+in+the+faculty+of+business+administration+national+university+of+singapore,male,0.94,18330.0,High,G. Ray Funkhouser,Ray,Funkhouser,"1 Fellow in the Faculty of Business Administration, National University of Singapore",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ray+Funkhouser,https://www.google.com/search?q=G.+Ray+Funkhouser+fellow+in+the+faculty+of+business+administration+national+university+of+singapore,white,High,0.014022803,0.061602194,0.026208317,0.89816666,0.89816666,0.061602194,0.8365645,fellow in the faculty of business administration national university of singapore,"1 Fellow in the Faculty of Business Administration, National University of Singapore",National University of Singapore,Exact,https://ror.org/01tgyzw49
10.1111/j.1468-2958.1978.tb00604.x+1.0,10.1111/j.1468-2958.1978.tb00604.x,https://academic.oup.com/hcr/article/4/2/143/4626810,1978,"A Follow-up Study of the Relationships among Trust, Disclosure, and Interpersonal Solidarity",Human Communication Research,1.0,1.0,Lawrence R. Wheeless,Lawrence,Wheeless,"1 Lawrence R. Wheeless (Ph.D., Wayne State University, 1970) is associate professor and director of Graduate Studies in Speech Communication at West Virginia University, Morgantown, West Virginia 26506",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lawrence+Wheeless,https://www.google.com/search?q=Lawrence+R.+Wheeless+lawrence+r+wheeless+is+associate+professor+and+director+of+graduate+studies+in+speech+communication+at+west+virginia+university+morgantown+west+virginia,male,0.98,8119.0,High,Lawrence R. Wheeless,Lawrence,Wheeless,"1 Lawrence R. Wheeless (Ph.D., Wayne State University, 1970) is associate professor and director of Graduate Studies in Speech Communication at West Virginia University, Morgantown, West Virginia 26506",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lawrence+Wheeless,https://www.google.com/search?q=Lawrence+R.+Wheeless+lawrence+r+wheeless+is+associate+professor+and+director+of+graduate+studies+in+speech+communication+at+west+virginia+university+morgantown+west+virginia,white,High,0.0038350634,0.07713833,0.023361566,0.89566505,0.89566505,0.07713833,0.81852674,lawrence r wheeless is associate professor and director of graduate studies in speech communication at west virginia university morgantown west virginia,"1 Lawrence R. Wheeless (Ph.D., Wayne State University, 1970) is associate professor and director of Graduate Studies in Speech Communication at West Virginia University, Morgantown, West Virginia 26506",West Virginia University,Exact,https://ror.org/011vxgd24
10.1111/j.1468-2958.2012.01442.x+2.0,10.1111/j.1468-2958.2012.01442.x,https://academic.oup.com/hcr/article/39/1/101/4093695,2013,Social Relations and Cyberbullying: the Influence of Individual and Structural Attributes on Victimization and Perpetration via the Internet,Human Communication Research,2.0,2.0,Thorsten Quandt,Thorsten,Quandt,"2 Institute of Communication Studies, University of Münster, 48149 Münster, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thorsten+Quandt,https://www.google.com/search?q=Thorsten+Quandt+institute+of+communication+studies+university+of+m+nster+m+nster+germany,male,1.0,9772.0,High,Thorsten Quandt,Thorsten,Quandt,"2 Institute of Communication Studies, University of Münster, 48149 Münster, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thorsten+Quandt,https://www.google.com/search?q=Thorsten+Quandt+institute+of+communication+studies+university+of+m+nster+m+nster+germany,white,High,0.10528451,0.023301149,0.04661657,0.8247978,0.8247978,0.10528451,0.7195133,institute of communication studies university of m nster m nster germany,"2 Institute of Communication Studies, University of Münster, 48149 Münster, Germany",Mahindra and Mahindra Limited (India),API_QUERY,https://ror.org/01c5dd102
10.1111/j.1083-6101.2003.tb00360.x+2.0,10.1111/j.1083-6101.2003.tb00360.x,https://academic.oup.com/jcmc/article/9/1/JCMC919/4614497,2003,Bilingual Newsgroups in Catalonia: a Challenge for Machine Translation,Journal of Computer-Mediated Communication,7.0,2.0,Joaquim Moré,Joaquim,Moré,2 Master's degree in English Philology from the Universitat de Barcelona and a postgraduate master's degree in Computational Linguistics from the same University. He is a researcher at the Internet Interdisciplinary Institute.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joaquim+Moré,https://www.google.com/search?q=Joaquim+Mor%C3%A9+master+s+degree+in+english+philology+from+the+universitat+de+barcelona+and+a+postgraduate+master+s+degree+in+computational+linguistics+from+the+same+university+he+is+a+researcher+at+the+internet+interdisciplinary+institute,male,0.98,12358.0,High,Joaquim Moré,Joaquim,Moré,2 Master's degree in English Philology from the Universitat de Barcelona and a postgraduate master's degree in Computational Linguistics from the same University. He is a researcher at the Internet Interdisciplinary Institute.,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joaquim+Moré,https://www.google.com/search?q=Joaquim+Mor%C3%A9+master+s+degree+in+english+philology+from+the+universitat+de+barcelona+and+a+postgraduate+master+s+degree+in+computational+linguistics+from+the+same+university+he+is+a+researcher+at+the+internet+interdisciplinary+institute,white,Low,0.12689044,0.11747941,0.1140983,0.64153177,0.64153177,0.12689044,0.51464134,master s degree in english philology from the universitat de barcelona and a postgraduate master s degree in computational linguistics from the same university he is a researcher at the internet interdisciplinary institute,2 Master's degree in English Philology from the Universitat de Barcelona and a postgraduate master's degree in Computational Linguistics from the same University. He is a researcher at the Internet Interdisciplinary Institute.,Institute for Computational Linguistics “A. Zampolli”,API_QUERY,https://ror.org/028g3pe33
10.1111/j.1460-2466.2012.01644.x+5.0,10.1111/j.1460-2466.2012.01644.x,https://academic.oup.com/joc/article/62/3/473/4085808,2012,Narrative Health Communication and Behavior Change: The Influence of Exemplars in the News on Intention to Quit Smoking,Journal of Communication,5.0,5.0,Joseph N. Cappella,Joseph,Cappella,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Cappella,https://www.google.com/search?q=Joseph+N.+Cappella+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,male,0.99,60259.0,High,Joseph N. Cappella,Joseph,Cappella,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Cappella,https://www.google.com/search?q=Joseph+N.+Cappella+annenberg+school+for+communication+university+of+pennsylvania+philadelphia+pa+usa,white,High,0.0021509465,0.014054085,0.025670072,0.9581248,0.9581248,0.025670072,0.93245476,annenberg school for communication university of pennsylvania philadelphia pa usa,"1 Annenberg School for Communication, University of Pennsylvania, Philadelphia, PA 19104, USA",University of Pennsylvania,Exact,https://ror.org/00b30xv10
10.1111/j.1468-2958.1984.tb00029.x+1.0,10.1111/j.1468-2958.1984.tb00029.x,https://academic.oup.com/hcr/article/10/4/489/4587842,1984,"Contingency Rules Theory, Context, and Compliance Behaviors",Human Communication Research,1.0,1.0,Mary John Smith,Mary,Smith,"1 Mary John Smith (Ph.D., The University of Texas at Austin, 1975) is an associate professor of communication at the University of Wyoming, Laramie, WY",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Smith,https://www.google.com/search?q=Mary+John+Smith+mary+john+smith+is+an+associate+professor+of+communication+at+the+university+of+wyoming+laramie+wy,female,0.99,142684.0,High,Mary John Smith,Mary,Smith,"1 Mary John Smith (Ph.D., The University of Texas at Austin, 1975) is an associate professor of communication at the University of Wyoming, Laramie, WY",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Smith,https://www.google.com/search?q=Mary+John+Smith+mary+john+smith+is+an+associate+professor+of+communication+at+the+university+of+wyoming+laramie+wy,white,Low,0.008322416,0.2150594,0.02918335,0.7474348,0.7474348,0.2150594,0.5323754,mary john smith is an associate professor of communication at the university of wyoming laramie wy,"1 Mary John Smith (Ph.D., The University of Texas at Austin, 1975) is an associate professor of communication at the University of Wyoming, Laramie, WY",University of Wyoming,Exact,https://ror.org/01485tq96
10.1111/j.1460-2466.1975.tb00554.x+1.0,10.1111/j.1460-2466.1975.tb00554.x,https://academic.oup.com/joc/article/25/1/57/4553638,1975,Is Chivalry Dead?,Journal of Communication,4.0,1.0,David M. Young,David,Young,1 David M. Young is a fourth-year graduate student in clinical psychology at the University of Utah,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Young,https://www.google.com/search?q=David+M.+Young+david+m+young+is+a+fourth+year+graduate+student+in+clinical+psychology+at+the+university+of+utah,male,0.99,501011.0,High,David M. Young,David,Young,1 David M. Young is a fourth-year graduate student in clinical psychology at the University of Utah,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Young,https://www.google.com/search?q=David+M.+Young+david+m+young+is+a+fourth+year+graduate+student+in+clinical+psychology+at+the+university+of+utah,white,Low,0.0374629,0.26113102,0.020847823,0.68055826,0.68055826,0.26113102,0.41942725,david m young is a fourth year graduate student in clinical psychology at the university of utah,1 David M. Young is a fourth-year graduate student in clinical psychology at the University of Utah,University of Utah,Exact,https://ror.org/03r0ha626
10.1111/j.1468-2958.1999.tb00449.x+2.0,10.1111/j.1468-2958.1999.tb00449.x,https://academic.oup.com/hcr/article/25/3/341/4554719,1999,Affectionate Behavior in Adult Platonic Friendships: Interpreting and Evaluating Expectancy Violations,Human Communication Research,2.0,2.0,Michael Voloudakis,Michael,Voloudakis,"2 Michael Voloudakis (M.A., University of Arizona, 1997) is a doctoral student in communication and a master's student in public health at the University of Arizona",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Voloudakis,https://www.google.com/search?q=Michael+Voloudakis+michael+voloudakis+is+a+doctoral+student+in+communication+and+a+master+s+student+in+public+health+at+the+university+of+arizona,male,0.99,245870.0,High,Michael Voloudakis,Michael,Voloudakis,"2 Michael Voloudakis (M.A., University of Arizona, 1997) is a doctoral student in communication and a master's student in public health at the University of Arizona",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Michael+Voloudakis,https://www.google.com/search?q=Michael+Voloudakis+michael+voloudakis+is+a+doctoral+student+in+communication+and+a+master+s+student+in+public+health+at+the+university+of+arizona,white,High,0.0128450785,0.044085935,0.022965157,0.92010385,0.92010385,0.044085935,0.8760179,michael voloudakis is a doctoral student in communication and a master s student in public health at the university of arizona,"2 Michael Voloudakis (M.A., University of Arizona, 1997) is a doctoral student in communication and a master's student in public health at the University of Arizona",University of Arizona,Exact,https://ror.org/03m2x1q45
10.1093/jcmc/zmz003+3.0,10.1093/jcmc/zmz003,https://academic.oup.com/jcmc/article/24/3/108/5420721,2019,Is That My Friend or an Advert? The Effectiveness of Instagram Native Advertisements Posing as Social Posts,Journal of Computer-Mediated Communication,3.0,3.0,Jolanda Veldhuis,Jolanda,Veldhuis,"Department of Communication Science, Vrije Universiteit Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jolanda+Veldhuis,https://www.google.com/search?q=Jolanda+Veldhuis+department+of+communication+science+vrije+universiteit+amsterdam+the+netherlands,female,0.99,6094.0,High,Jolanda Veldhuis,Jolanda,Veldhuis,"Department of Communication Science, Vrije Universiteit Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jolanda+Veldhuis,https://www.google.com/search?q=Jolanda+Veldhuis+department+of+communication+science+vrije+universiteit+amsterdam+the+netherlands,hispanic,High,0.020334858,0.0064508235,0.910066,0.06314833,0.910066,0.06314833,0.8469177,department of communication science vrije universiteit amsterdam the netherlands,"Department of Communication Science, Vrije Universiteit Amsterdam, The Netherlands",Vrije Universiteit Amsterdam,API_QUERY,https://ror.org/008xxew50
10.1111/comt.12084+1.0,10.1111/comt.12084,https://academic.oup.com/ct/article/26/3/290/4061230,2016,Does it Matter Where You Read? Situating Narrative in Physical Environment,Communication Theory,1.0,1.0,Anežka Kuzmičová,Anežka,Kuzmičová,"1 Department of Culture and Aesthetics, Stockholm University, Stockholm, Sweden",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anežka+Kuzmičová,https://www.google.com/search?q=Ane%C5%BEka+Kuzmi%C4%8Dov%C3%A1+department+of+culture+and+aesthetics+stockholm+university+stockholm+sweden,,0.0,0.0,Low,Anežka Kuzmičová,Anežka,Kuzmičová,"1 Department of Culture and Aesthetics, Stockholm University, Stockholm, Sweden",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anežka+Kuzmičová,https://www.google.com/search?q=Ane%C5%BEka+Kuzmi%C4%8Dov%C3%A1+department+of+culture+and+aesthetics+stockholm+university+stockholm+sweden,white,High,0.03736803,0.029807288,0.025733689,0.907091,0.907091,0.03736803,0.86972296,department of culture and aesthetics stockholm university stockholm sweden,"1 Department of Culture and Aesthetics, Stockholm University, Stockholm, Sweden",Stockholm University,Exact,https://ror.org/05f0yaq80
10.1093/ccc/tcy011+1.0,10.1093/ccc/tcy011,https://academic.oup.com/ccc/article/11/3/341/5035433,2018,Reading the Black Woman’s Body Via Instagram Fame,"Communication, Culture and Critique",2.0,1.0,Erica B Edwards,Erica,Edwards,"Urban Child Study Center, Georgia State University, Atlanta, GA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erica+Edwards,https://www.google.com/search?q=Erica+B+Edwards+urban+child+study+center+georgia+state+university+atlanta+ga+usa,female,0.99,22048.0,High,Erica B Edwards,Erica,Edwards,"Urban Child Study Center, Georgia State University, Atlanta, GA, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erica+Edwards,https://www.google.com/search?q=Erica+B+Edwards+urban+child+study+center+georgia+state+university+atlanta+ga+usa,white,Low,0.0035697287,0.36771822,0.02176497,0.60694706,0.60694706,0.36771822,0.23922884,urban child study center georgia state university atlanta ga usa,"Urban Child Study Center, Georgia State University, Atlanta, GA, USA",Georgia State University,Exact,https://ror.org/03qt6ba18
10.1111/j.1468-2958.1994.tb00334.x+1.0,10.1111/j.1468-2958.1994.tb00334.x,https://academic.oup.com/hcr/article/20/4/529/4564873,1994,In Search of True Causes: Examination of the Effect of Group Potential and Group Interaction on Decision Performance,Human Communication Research,5.0,1.0,Abran J. Salazar,Abran,Salazar,1 Abran Salazar is an assistant professor in the Department of Speech Communication and Theatre Arts at Texas A&amp;M University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Abran+Salazar,https://www.google.com/search?q=Abran+J.+Salazar+abran+salazar+is+an+assistant+professor+in+the+department+of+speech+communication+and+theatre+arts+at+texas+a+amp+m+university,male,0.81,104.0,Low,Abran J. Salazar,Abran,Salazar,1 Abran Salazar is an assistant professor in the Department of Speech Communication and Theatre Arts at Texas A&amp;M University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Abran+Salazar,https://www.google.com/search?q=Abran+J.+Salazar+abran+salazar+is+an+assistant+professor+in+the+department+of+speech+communication+and+theatre+arts+at+texas+a+amp+m+university,hispanic,High,0.005370471,0.0014803824,0.9799355,0.013213658,0.9799355,0.013213658,0.9667219,abran salazar is an assistant professor in the department of speech communication and theatre arts at texas a amp m university,1 Abran Salazar is an assistant professor in the Department of Speech Communication and Theatre Arts at Texas A&amp;M University,Texas A&M University at Qatar,API_QUERY,https://ror.org/03vb4dm14
10.1111/cccr.12177+2.0,10.1111/cccr.12177,https://academic.oup.com/ccc/article/10/4/675/4662973,2017,Mediated Conflict: Shiite Heroes Combating ISIS in Iraq and Syria,"Communication, Culture and Critique",2.0,2.0,Yasmin Jiwani,Yasmin,Jiwani,"1 Department of Communication Studies, Concordia University, Montreal, QC H3G 1M8, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yasmin+Jiwani,https://www.google.com/search?q=Yasmin+Jiwani+department+of+communication+studies+concordia+university+montreal+qc+h+g+m+canada,female,0.97,10244.0,High,Yasmin Jiwani,Yasmin,Jiwani,"1 Department of Communication Studies, Concordia University, Montreal, QC H3G 1M8, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Yasmin+Jiwani,https://www.google.com/search?q=Yasmin+Jiwani+department+of+communication+studies+concordia+university+montreal+qc+h+g+m+canada,api,High,0.9636034,0.010782509,0.003755934,0.021858152,0.9636034,0.021858152,0.9417452,department of communication studies concordia university montreal qc h g m canada,"1 Department of Communication Studies, Concordia University, Montreal, QC H3G 1M8, Canada",Concordia University,Exact,https://ror.org/01qxhf360
10.1111/jcc4.12102+2.0,10.1111/jcc4.12102,https://academic.oup.com/jcmc/article/20/2/204/4067564,2015,Social Media Analysis and Public Opinion: The 2010 Uk General Election,Journal of Computer-Mediated Communication,2.0,2.0,Ben O'Loughlin,Ben,O'Loughlin,"2 Department of Politics and International Relations, Royal Holloway, University of London, Egham, Surrey, TW20 0EX",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ben+O'Loughlin,https://www.google.com/search?q=Ben+O%27Loughlin+department+of+politics+and+international+relations+royal+holloway+university+of+london+egham+surrey+tw+ex,male,0.95,77991.0,High,Ben O'Loughlin,Ben,O'Loughlin,"2 Department of Politics and International Relations, Royal Holloway, University of London, Egham, Surrey, TW20 0EX",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ben+O'Loughlin,https://www.google.com/search?q=Ben+O%27Loughlin+department+of+politics+and+international+relations+royal+holloway+university+of+london+egham+surrey+tw+ex,white,High,0.010263384,0.027471585,0.029643737,0.9326213,0.9326213,0.029643737,0.9029776,department of politics and international relations royal holloway university of london egham surrey tw ex,"2 Department of Politics and International Relations, Royal Holloway, University of London, Egham, Surrey, TW20 0EX",Royal Holloway University of London,Exact,https://ror.org/04g2vpn86
10.1111/j.1460-2466.1980.tb02011.x+1.0,10.1111/j.1460-2466.1980.tb02011.x,https://academic.oup.com/joc/article/30/4/10/4371854,1980,Legal Rights of the Fine Artist,Journal of Communication,1.0,1.0,Donald M. Millinger,Donald,Millinger,"1 Member of the Pennsylvania Bar and is currently associated with Wolf, Block, Schorr, and Solis-Cohen, Philadelphia, Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Donald+Millinger,https://www.google.com/search?q=Donald+M.+Millinger+member+of+the+pennsylvania+bar+and+is+currently+associated+with+wolf+block+schorr+and+solis+cohen+philadelphia+pennsylvania,male,0.98,12059.0,High,Donald M. Millinger,Donald,Millinger,"1 Member of the Pennsylvania Bar and is currently associated with Wolf, Block, Schorr, and Solis-Cohen, Philadelphia, Pennsylvania",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Donald+Millinger,https://www.google.com/search?q=Donald+M.+Millinger+member+of+the+pennsylvania+bar+and+is+currently+associated+with+wolf+block+schorr+and+solis+cohen+philadelphia+pennsylvania,white,High,0.005407278,0.041351035,0.024473453,0.9287683,0.9287683,0.041351035,0.88741726,member of the pennsylvania bar and is currently associated with wolf block schorr and solis cohen philadelphia pennsylvania,"1 Member of the Pennsylvania Bar and is currently associated with Wolf, Block, Schorr, and Solis-Cohen, Philadelphia, Pennsylvania",University of Pennsylvania,API_QUERY,https://ror.org/00b30xv10
10.1111/j.1460-2466.1968.tb00057.x+2.0,10.1111/j.1460-2466.1968.tb00057.x,https://academic.oup.com/joc/article/18/1/73/4560896,1968,An Interpersonal Ethic for Communication,Journal of Communication,2.0,2.0,Charles T. Brown,Charles,Brown,"2 Charles T. Brown has been with the Speech Department at Western Michigan University since 1948 and is now chairman of that department. His contributions to professional journals have been unusually extensive. His latest book, Speech and Man, was published in 1966. He is presently one of the associate editors of this Journal",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Brown,https://www.google.com/search?q=Charles+T.+Brown+charles+t+brown+has+been+with+the+speech+department+at+western+michigan+university+since+and+is+now+chairman+of+that+department+his+contributions+to+professional+journals+have+been+unusually+extensive+his+latest+book+speech+and+man+was+published+in+he+is+presently+one+of+the+associate+editors+of+this+journal,male,0.99,49331.0,High,Charles T. Brown,Charles,Brown,"2 Charles T. Brown has been with the Speech Department at Western Michigan University since 1948 and is now chairman of that department. His contributions to professional journals have been unusually extensive. His latest book, Speech and Man, was published in 1966. He is presently one of the associate editors of this Journal",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Charles+Brown,https://www.google.com/search?q=Charles+T.+Brown+charles+t+brown+has+been+with+the+speech+department+at+western+michigan+university+since+and+is+now+chairman+of+that+department+his+contributions+to+professional+journals+have+been+unusually+extensive+his+latest+book+speech+and+man+was+published+in+he+is+presently+one+of+the+associate+editors+of+this+journal,white,Low,0.003042825,0.3984711,0.026544778,0.57194126,0.57194126,0.3984711,0.17347017,charles t brown has been with the speech department at western michigan university since and is now chairman of that department his contributions to professional journals have been unusually extensive his latest book speech and man was published in he is presently one of the associate editors of this journal,"2 Charles T. Brown has been with the Speech Department at Western Michigan University since 1948 and is now chairman of that department. His contributions to professional journals have been unusually extensive. His latest book, Speech and Man, was published in 1966. He is presently one of the associate editors of this Journal",Western Michigan University,Exact,https://ror.org/04j198w64
10.1111/j.1460-2466.1981.tb01208.x+1.0,10.1111/j.1460-2466.1981.tb01208.x,https://academic.oup.com/joc/article/31/1/88/4371935,1981,Reporting Crime and Fearing Crime in Three Communities,Journal of Communication,3.0,1.0,Walter B. Jaehnig,Walter,Jaehnig,"1 Walter B. Jaehnig is Associate Professor of Journalism, David H. Weaver is Associate Professor of Journalism and Director of the Bureau of Media Research, and Frederick Fico is a doctoral student in the journalism Mass Communication program, all at Indiana University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Walter+Jaehnig,https://www.google.com/search?q=Walter+B.+Jaehnig+walter+b+jaehnig+is+associate+professor+of+journalism+david+h+weaver+is+associate+professor+of+journalism+and+director+of+the+bureau+of+media+research+and+frederick+fico+is+a+doctoral+student+in+the+journalism+mass+communication+program+all+at+indiana+university,male,0.99,30023.0,High,Walter B. Jaehnig,Walter,Jaehnig,"1 Walter B. Jaehnig is Associate Professor of Journalism, David H. Weaver is Associate Professor of Journalism and Director of the Bureau of Media Research, and Frederick Fico is a doctoral student in the journalism Mass Communication program, all at Indiana University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Walter+Jaehnig,https://www.google.com/search?q=Walter+B.+Jaehnig+walter+b+jaehnig+is+associate+professor+of+journalism+david+h+weaver+is+associate+professor+of+journalism+and+director+of+the+bureau+of+media+research+and+frederick+fico+is+a+doctoral+student+in+the+journalism+mass+communication+program+all+at+indiana+university,white,High,0.046403337,0.0039155385,0.024698237,0.9249828,0.9249828,0.046403337,0.87857944,walter b jaehnig is associate professor of journalism david h weaver is associate professor of journalism and director of the bureau of media research and frederick fico is a doctoral student in the journalism mass communication program all at indiana university,"1 Walter B. Jaehnig is Associate Professor of Journalism, David H. Weaver is Associate Professor of Journalism and Director of the Bureau of Media Research, and Frederick Fico is a doctoral student in the journalism Mass Communication program, all at Indiana University",Indiana University,Exact,https://ror.org/01kg8sb98
10.1111/comt.12041+1.0,10.1111/comt.12041,https://academic.oup.com/ct/article/24/3/225/4061165,2014,"Polyphony, Ventriloquism, and Constitution: In Dialogue with Bakhtin",Communication Theory,2.0,1.0,François Cooren,François,Cooren,"1 Département de Communication, Université de Montréal, Quebec, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=François+Cooren,https://www.google.com/search?q=Fran%C3%A7ois+Cooren+d+partement+de+communication+universit+de+montr+al+quebec+canada,male,1.0,7.0,Low,François Cooren,François,Cooren,"1 Département de Communication, Université de Montréal, Quebec, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=François+Cooren,https://www.google.com/search?q=Fran%C3%A7ois+Cooren+d+partement+de+communication+universit+de+montr+al+quebec+canada,white,High,0.0050383043,0.11235346,0.03345703,0.84915125,0.84915125,0.11235346,0.7367978,d partement de communication universit de montr al quebec canada,"1 Département de Communication, Université de Montréal, Quebec, Canada",Centre Hospitalier Universitaire de Québec,API_QUERY,https://ror.org/006a7pj43
10.1111/jcom.12327+2.0,10.1111/jcom.12327,https://academic.oup.com/joc/article/67/5/733/4642137,2017,Still an Agenda Setter: Traditional News Media and Public Opinion during the Transition from Low to High Choice Media Environments,Journal of Communication,2.0,2.0,Adam Shehata,Adam,Shehata,"1 Department of Journalism, Media and Communication, University of Gothenburg, Gothenburg, Sweden",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Adam+Shehata,https://www.google.com/search?q=Adam+Shehata+department+of+journalism+media+and+communication+university+of+gothenburg+gothenburg+sweden,male,0.98,116396.0,High,Adam Shehata,Adam,Shehata,"1 Department of Journalism, Media and Communication, University of Gothenburg, Gothenburg, Sweden",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Adam+Shehata,https://www.google.com/search?q=Adam+Shehata+department+of+journalism+media+and+communication+university+of+gothenburg+gothenburg+sweden,white,High,0.07823196,0.026481321,0.031886727,0.8634,0.8634,0.07823196,0.78516805,department of journalism media and communication university of gothenburg gothenburg sweden,"1 Department of Journalism, Media and Communication, University of Gothenburg, Gothenburg, Sweden",University of Gothenburg,Exact,https://ror.org/01tm6cn81
