authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,gImageLink,gender_prediction
10.1111/j.1468-2885.2006.00272.x+3.0,10.1111/j.1468-2885.2006.00272.x,https://academic.oup.com/ct/article/16/3/304/3979553,2006,Checking the Map: Critiquing Joanne Martin’s Metatheory of Organizational Culture and Its Uses in Communication Research,Communication Theory,3.0,3.0,Stacey M. Wieland,Stacey,Wieland,"1 Department of Communication, University of Colorado, Boulder, CO 80309-0270",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stacey+Wieland,https://www.google.com/search?q=Stacey+M.+Wieland+department+of+communication+university+of+colorado+boulder+co,female,0.94,5967.0,High,Stacey M. Wieland,Stacey,Wieland,"1 Department of Communication, University of Colorado, Boulder, CO 80309-0270",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Stacey+Wieland,https://www.google.com/search?q=Stacey+M.+Wieland+department+of+communication+university+of+colorado+boulder+co,white,High,0.003623112,0.0067998203,0.031277083,0.95829993,0.95829993,0.031277083,0.9270229,department of communication university of colorado boulder co,"1 Department of Communication, University of Colorado, Boulder, CO 80309-0270",University of Colorado Boulder,Exact,https://ror.org/02ttsq026,https://www.google.com/search?q=Stacey+Wieland&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1999.tb02783.x+1.0,10.1111/j.1460-2466.1999.tb02783.x,https://academic.oup.com/joc/article/49/1/83/4108164,1999,Polling as Ritual,Journal of Communication,1.0,1.0,Lisbeth Lipari,Lisbeth,Lipari,"1 Department of Communication, Denison University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lisbeth+Lipari,https://www.google.com/search?q=Lisbeth+Lipari+department+of+communication+denison+university+usa,female,0.98,2667.0,High,Lisbeth Lipari,Lisbeth,Lipari,"1 Department of Communication, Denison University, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lisbeth+Lipari,https://www.google.com/search?q=Lisbeth+Lipari+department+of+communication+denison+university+usa,white,High,0.048118122,0.01266249,0.014904237,0.9243152,0.9243152,0.048118122,0.8761971,department of communication denison university usa,"1 Department of Communication, Denison University, USA",Denison University,Exact,https://ror.org/05pqx1c24,https://www.google.com/search?q=Lisbeth+Lipari&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12136+1.0,10.1111/jcom.12136,https://academic.oup.com/joc/article/65/1/101/4082344,2015,"Engaging High-Sensation Seekers: The Dynamic Interplay of Sensation Seeking, Message Visual-Auditory Complexity and Arousing Content",Journal of Communication,5.0,1.0,Zheng Wang,Zheng,Wang,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Zheng+Wang,https://www.google.com/search?q=Zheng+Wang+school+of+communication+the+ohio+state+university+columbus+oh+usa,male,0.75,828.0,Low,Zheng Wang,Zheng,Wang,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Zheng+Wang,https://www.google.com/search?q=Zheng+Wang+school+of+communication+the+ohio+state+university+columbus+oh+usa,api,High,0.9580459,0.0065314737,0.0065565743,0.02886608,0.9580459,0.02886608,0.92917985,school of communication the ohio state university columbus oh usa,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,https://www.google.com/search?q=Zheng+Wang&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2005.tb00875.x+3.0,10.1111/j.1468-2958.2005.tb00875.x,https://academic.oup.com/hcr/article/31/3/337/4331520,2005,Personifying the Radical: How News Framing Polarizes Security Concerns and Tolerance Judgments,Human Communication Research,6.0,3.0,Hernando Rojas,Hernando,Rojas,2 University of Wisconsin-Madison,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hernando+Rojas,https://www.google.com/search?q=Hernando+Rojas+university+of+wisconsin+madison,male,0.98,555.0,Low,Hernando Rojas,Hernando,Rojas,2 University of Wisconsin-Madison,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hernando+Rojas,https://www.google.com/search?q=Hernando+Rojas+university+of+wisconsin+madison,hispanic,High,0.0047433544,0.0015004092,0.9598906,0.033865564,0.9598906,0.033865564,0.92602503,university of wisconsin madison,2 University of Wisconsin-Madison,University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,https://www.google.com/search?q=Hernando+Rojas&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2001.tb00118.x+1.0,10.1111/j.1083-6101.2001.tb00118.x,https://academic.oup.com/jcmc/article/6/2/JCMC625/4584241,2001,Measuring the acceptance of electronic marketplaces: a study based on a used-car trading site,Journal of Computer-Mediated Communication,1.0,1.0,Tobias Kollmann,Tobias,Kollmann,"1 Studied economics at the universities of Bonn and Trier (Germany), specializing in marketing. He received a Ph.D. in marketing from the University of Trier after completing his thesis on “The Acceptance of Telecommunication and Multimedia Systems”. His research interests include electronic marketplaces, customer behavior, one-to-one marketing and virtual transactions. He is a lecturer at the International University College Bad Honnef, Bonn (Germany) on the subject of electronic marketplaces.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tobias+Kollmann,https://www.google.com/search?q=Tobias+Kollmann+studied+economics+at+the+universities+of+bonn+and+trier+specializing+in+marketing+he+received+a+ph+d+in+marketing+from+the+university+of+trier+after+completing+his+thesis+on+the+acceptance+of+telecommunication+and+multimedia+systems+his+research+interests+include+electronic+marketplaces+customer+behavior+one+to+one+marketing+and+virtual+transactions+he+is+a+lecturer+at+the+international+university+college+bad+honnef+bonn+on+the+subject+of+electronic+marketplaces,male,1.0,31474.0,High,Tobias Kollmann,Tobias,Kollmann,"1 Studied economics at the universities of Bonn and Trier (Germany), specializing in marketing. He received a Ph.D. in marketing from the University of Trier after completing his thesis on “The Acceptance of Telecommunication and Multimedia Systems”. His research interests include electronic marketplaces, customer behavior, one-to-one marketing and virtual transactions. He is a lecturer at the International University College Bad Honnef, Bonn (Germany) on the subject of electronic marketplaces.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tobias+Kollmann,https://www.google.com/search?q=Tobias+Kollmann+studied+economics+at+the+universities+of+bonn+and+trier+specializing+in+marketing+he+received+a+ph+d+in+marketing+from+the+university+of+trier+after+completing+his+thesis+on+the+acceptance+of+telecommunication+and+multimedia+systems+his+research+interests+include+electronic+marketplaces+customer+behavior+one+to+one+marketing+and+virtual+transactions+he+is+a+lecturer+at+the+international+university+college+bad+honnef+bonn+on+the+subject+of+electronic+marketplaces,white,High,0.0076438007,0.009905918,0.021333545,0.9611167,0.9611167,0.021333545,0.9397831,studied economics at the universities of bonn and trier specializing in marketing he received a ph d in marketing from the university of trier after completing his thesis on the acceptance of telecommunication and multimedia systems his research interests include electronic marketplaces customer behavior one to one marketing and virtual transactions he is a lecturer at the international university college bad honnef bonn on the subject of electronic marketplaces,"1 Studied economics at the universities of Bonn and Trier (Germany), specializing in marketing. He received a Ph.D. in marketing from the University of Trier after completing his thesis on “The Acceptance of Telecommunication and Multimedia Systems”. His research interests include electronic marketplaces, customer behavior, one-to-one marketing and virtual transactions. He is a lecturer at the International University College Bad Honnef, Bonn (Germany) on the subject of electronic marketplaces.",National University College,Exact,https://ror.org/02hs8e066,https://www.google.com/search?q=Tobias+Kollmann&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1996.tb00370.x+1.0,10.1111/j.1468-2958.1996.tb00370.x,https://academic.oup.com/hcr/article/22/3/315/4564887,1996,"Affirming and Nonaffirming Style, Dyad Sex, and the Perception of Argumentation and Verbal Aggression in an Interpersonal Dispute",Human Communication Research,3.0,1.0,Dominic A. Infante,Dominic,Infante,1 Dominic A. Infante is professor emeritus of communication studies at Kent State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dominic+Infante,https://www.google.com/search?q=Dominic+A.+Infante+dominic+a+infante+is+professor+emeritus+of+communication+studies+at+kent+state+university,male,0.98,9906.0,High,Dominic A. Infante,Dominic,Infante,1 Dominic A. Infante is professor emeritus of communication studies at Kent State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dominic+Infante,https://www.google.com/search?q=Dominic+A.+Infante+dominic+a+infante+is+professor+emeritus+of+communication+studies+at+kent+state+university,hispanic,High,0.018668443,0.0042566904,0.89777935,0.07929553,0.89777935,0.07929553,0.8184838,dominic a infante is professor emeritus of communication studies at kent state university,1 Dominic A. Infante is professor emeritus of communication studies at Kent State University,Kent State University,Exact,https://ror.org/049pfb863,https://www.google.com/search?q=Dominic+Infante&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2007.00290.x+3.0,10.1111/j.1468-2958.2007.00290.x,https://academic.oup.com/hcr/article/33/1/81/4210778,2007,The Effects of Argument Quality and Involvement Type on Attitude Formation and Attitude Change: A Test of Dual-Process and Social Judgment Predictions,Human Communication Research,5.0,3.0,Catherine Y. Kingsley Westerman,Catherine,Westerman,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Catherine+Westerman,https://www.google.com/search?q=Catherine+Y.+Kingsley+Westerman+department+of+communication+michigan+state+university+east+lansing+mi,female,0.98,50312.0,High,Catherine Y. Kingsley Westerman,Catherine,Westerman,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Catherine+Westerman,https://www.google.com/search?q=Catherine+Y.+Kingsley+Westerman+department+of+communication+michigan+state+university+east+lansing+mi,white,High,0.0027756551,0.021883972,0.023924809,0.95141566,0.95141566,0.023924809,0.92749083,department of communication michigan state university east lansing mi,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",Michigan State University,Exact,https://ror.org/05hs6h993,https://www.google.com/search?q=Catherine+Westerman&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.2006.00319.x+2.0,10.1111/j.1460-2466.2006.00319.x,https://academic.oup.com/joc/article/56/4/773/4102575,2006,Analysis Versus Production: Adolescent Cognitive and Attitudinal Responses to Antismoking Interventions,Journal of Communication,2.0,2.0,Kathryn Greene,Kathryn,Greene,"2 Department of Communication, Rutgers University, New Brunswick, NJ 08901",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathryn+Greene,https://www.google.com/search?q=Kathryn+Greene+department+of+communication+rutgers+university+new+brunswick+nj,female,0.98,2307.0,High,Kathryn Greene,Kathryn,Greene,"2 Department of Communication, Rutgers University, New Brunswick, NJ 08901",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathryn+Greene,https://www.google.com/search?q=Kathryn+Greene+department+of+communication+rutgers+university+new+brunswick+nj,white,Low,0.0039960733,0.30127192,0.0317021,0.6630299,0.6630299,0.30127192,0.361758,department of communication rutgers university new brunswick nj,"2 Department of Communication, Rutgers University, New Brunswick, NJ 08901",University of New Brunswick,API_QUERY,https://ror.org/05nkf0n29,https://www.google.com/search?q=Kathryn+Greene&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12287+1.0,10.1111/jcom.12287,https://academic.oup.com/joc/article/67/2/181/4082388,2017,"You Brought it on Yourself: The Joint Effects of Message Type, Stigma, and Responsibility Attribution on Attitudes Toward Medical Cannabis",Journal of Communication,2.0,1.0,Nehama Lewis,Nehama,Lewis,"1 Department of Communication, University of Haifa, 3190501, Haifa, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nehama+Lewis,https://www.google.com/search?q=Nehama+Lewis+department+of+communication+university+of+haifa+haifa+israel,female,0.88,8.0,Low,Nehama Lewis,Nehama,Lewis,"1 Department of Communication, University of Haifa, 3190501, Haifa, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nehama+Lewis,https://www.google.com/search?q=Nehama+Lewis+department+of+communication+university+of+haifa+haifa+israel,white,Low,0.0028653995,0.4406351,0.025885371,0.53061414,0.53061414,0.4406351,0.08997905,department of communication university of haifa haifa israel,"1 Department of Communication, University of Haifa, 3190501, Haifa, Israel",University of Haifa,Exact,https://ror.org/02f009v59,https://www.google.com/search?q=Nehama+Lewis&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.1981.tb00573.x+1.0,10.1111/j.1468-2958.1981.tb00573.x,https://academic.oup.com/hcr/article/7/3/259/4626867,1981,"Crowding, Task Performance, and Communicative Interaction in Youth and Old Age",Human Communication Research,3.0,1.0,Mary John Smith,Mary,Smith,"1 Mary John Smith (Ph.D., The University of Texas at Austin, 1975) is assistant professor of speech communication at the University of Virginia, Charlottesville, Virginia 22903",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Smith,https://www.google.com/search?q=Mary+John+Smith+mary+john+smith+is+assistant+professor+of+speech+communication+at+the+university+of+virginia+charlottesville+virginia,female,0.99,142684.0,High,Mary John Smith,Mary,Smith,"1 Mary John Smith (Ph.D., The University of Texas at Austin, 1975) is assistant professor of speech communication at the University of Virginia, Charlottesville, Virginia 22903",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Smith,https://www.google.com/search?q=Mary+John+Smith+mary+john+smith+is+assistant+professor+of+speech+communication+at+the+university+of+virginia+charlottesville+virginia,white,Low,0.008322416,0.2150594,0.02918335,0.7474348,0.7474348,0.2150594,0.5323754,mary john smith is assistant professor of speech communication at the university of virginia charlottesville virginia,"1 Mary John Smith (Ph.D., The University of Texas at Austin, 1975) is assistant professor of speech communication at the University of Virginia, Charlottesville, Virginia 22903",University of Virginia,Exact,https://ror.org/0153tk833,https://www.google.com/search?q=Mary+Smith&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/hcre.12016+1.0,10.1111/hcre.12016,https://academic.oup.com/hcr/article/40/1/30/4093725,2014,The Role of Cultural Worldviews and Message Framing in Shaping Public Opinions toward the Human Papillomavirus Vaccination Mandate,Human Communication Research,2.0,1.0,Xiaoli Nan,Xiaoli,Nan,"1 Department of Communication, University of Maryland, College Park, MD, 20742, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Xiaoli+Nan,https://www.google.com/search?q=Xiaoli+Nan+department+of+communication+university+of+maryland+college+park+md+usa,female,0.86,129.0,Low,Xiaoli Nan,Xiaoli,Nan,"1 Department of Communication, University of Maryland, College Park, MD, 20742, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Xiaoli+Nan,https://www.google.com/search?q=Xiaoli+Nan+department+of+communication+university+of+maryland+college+park+md+usa,api,Low,0.7512818,0.038610134,0.025954617,0.18415347,0.7512818,0.18415347,0.5671283,department of communication university of maryland college park md usa,"1 Department of Communication, University of Maryland, College Park, MD, 20742, USA,",University of Mary,Exact,https://ror.org/055f0jp24,https://www.google.com/search?q=Xiaoli+Nan&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1083-6101.2007.00379.x+1.0,10.1111/j.1083-6101.2007.00379.x,https://academic.oup.com/jcmc/article/12/4/1409/4583037,2007,Blogging Practices: An Analytical Framework,Journal of Computer-Mediated Communication,1.0,1.0,Jan Schmidt,Jan,Schmidt,1 Research Center “New Communication Media” Bamberg University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jan+Schmidt,https://www.google.com/search?q=Jan+Schmidt+research+center+new+communication+media+bamberg+university,male,0.95,142869.0,High,Jan Schmidt,Jan,Schmidt,1 Research Center “New Communication Media” Bamberg University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jan+Schmidt,https://www.google.com/search?q=Jan+Schmidt+research+center+new+communication+media+bamberg+university,white,High,0.01700677,0.0008613086,0.034047563,0.9480844,0.9480844,0.034047563,0.91403687,research center new communication media bamberg university,1 Research Center “New Communication Media” Bamberg University,University of Bamberg,API_QUERY,https://ror.org/01c1w6d29,https://www.google.com/search?q=Jan+Schmidt&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1093/hcr/hqab020+2.0,10.1093/hcr/hqab020,https://academic.oup.com/hcr/article/48/1/116/6430397,2022,How Do Individuals in a Radical Echo Chamber React to Opposing Views? Evidence from a Content Analysis of Stormfront,Human Communication Research,4.0,2.0,Nahema Marchal,Nahema,Marchal,"Institut für Politikwissenschaft, University of Zurich, Switzerland    PhD Social Science of the Internet, Oxford Internet Institute, University of Oxford (2021) ,  UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nahema+Marchal,https://www.google.com/search?q=Nahema+Marchal+institut+f+r+politikwissenschaft+university+of+zurich+switzerland+phd+social+science+of+the+internet+oxford+internet+institute+university+of+oxford+uk,female,0.97,36.0,Low,Nahema Marchal,Nahema,Marchal,"Institut für Politikwissenschaft, University of Zurich, Switzerland    PhD Social Science of the Internet, Oxford Internet Institute, University of Oxford (2021) ,  UK",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nahema+Marchal,https://www.google.com/search?q=Nahema+Marchal+institut+f+r+politikwissenschaft+university+of+zurich+switzerland+phd+social+science+of+the+internet+oxford+internet+institute+university+of+oxford+uk,white,Low,0.047245186,0.040829748,0.12447262,0.78745246,0.78745246,0.12447262,0.66297984,institut f r politikwissenschaft university of zurich switzerland phd social science of the internet oxford internet institute university of oxford uk,"Institut für Politikwissenschaft, University of Zurich, Switzerland    PhD Social Science of the Internet, Oxford Internet Institute, University of Oxford (2021) ,  UK",University of Oxford,Exact,https://ror.org/052gg0110,https://www.google.com/search?q=Nahema+Marchal&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2005.tb00864.x+1.0,10.1111/j.1468-2958.2005.tb00864.x,https://academic.oup.com/hcr/article/31/1/33/4331524,2005,"A Multimethod Multitrait Validity Assessment of Self-Construal in Japan, Korea, and the United States",Human Communication Research,6.0,1.0,Mary J. Bresnahan,Mary,Bresnahan,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Bresnahan,https://www.google.com/search?q=Mary+J.+Bresnahan+michigan+state+university,female,0.99,142684.0,High,Mary J. Bresnahan,Mary,Bresnahan,1 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mary+Bresnahan,https://www.google.com/search?q=Mary+J.+Bresnahan+michigan+state+university,white,High,0.002439268,0.012111449,0.017782819,0.9676665,0.9676665,0.017782819,0.9498837,michigan state university,1 Michigan State University,Michigan State University,Exact,https://ror.org/05hs6h993,https://www.google.com/search?q=Mary+Bresnahan&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12335+3.0,10.1111/jcom.12335,https://academic.oup.com/joc/article/67/6/851/4753853,2017,Presidential Communication About Marginalized Groups: Applying a New Analytic Framework in the Context of the LGBT Community,Journal of Communication,3.0,3.0,Chelsea L. Ratcliff,Chelsea,Ratcliff,"1 Department of Communication, University of Utah, Salt Lake City, UT, 84112-0491, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Chelsea+Ratcliff,https://www.google.com/search?q=Chelsea+L.+Ratcliff+department+of+communication+university+of+utah+salt+lake+city+ut+usa,female,0.89,3001.0,High,Chelsea L. Ratcliff,Chelsea,Ratcliff,"1 Department of Communication, University of Utah, Salt Lake City, UT, 84112-0491, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Chelsea+Ratcliff,https://www.google.com/search?q=Chelsea+L.+Ratcliff+department+of+communication+university+of+utah+salt+lake+city+ut+usa,white,High,0.014543348,0.09348222,0.014347339,0.8776272,0.8776272,0.09348222,0.784145,department of communication university of utah salt lake city ut usa,"1 Department of Communication, University of Utah, Salt Lake City, UT, 84112-0491, USA",University of Utah,Exact,https://ror.org/03r0ha626,https://www.google.com/search?q=Chelsea+Ratcliff&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1468-2958.2003.tb00835.x+2.0,10.1111/j.1468-2958.2003.tb00835.x,https://academic.oup.com/hcr/article/29/2/153/4331309,2003,Building Interorganizational Relationships That Build Nations,Human Communication Research,2.0,2.0,Marya L. Doerfel,Marya,Doerfel,1 Rutgers University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marya+Doerfel,https://www.google.com/search?q=Marya+L.+Doerfel+rutgers+university,female,0.98,2726.0,High,Marya L. Doerfel,Marya,Doerfel,1 Rutgers University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marya+Doerfel,https://www.google.com/search?q=Marya+L.+Doerfel+rutgers+university,white,High,0.0014143698,0.0006787055,0.01607877,0.98182815,0.98182815,0.01607877,0.9657494,rutgers university,1 Rutgers University,"Rutgers, The State University of New Jersey",API_QUERY,https://ror.org/05vt9qd57,https://www.google.com/search?q=Marya+Doerfel&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/j.1460-2466.1977.tb01858.x+1.0,10.1111/j.1460-2466.1977.tb01858.x,https://academic.oup.com/joc/article/27/4/70/4553910,1977,Women and Blacks on Prime-Time Television,Journal of Communication,1.0,1.0,Judith Lemon,Judith,Lemon,"1 Judith Lemon is at the Center for Research in Children's Television, Harvard University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Judith+Lemon,https://www.google.com/search?q=Judith+Lemon+judith+lemon+is+at+the+center+for+research+in+children+s+television+harvard+university,female,0.98,19741.0,High,Judith Lemon,Judith,Lemon,"1 Judith Lemon is at the Center for Research in Children's Television, Harvard University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Judith+Lemon,https://www.google.com/search?q=Judith+Lemon+judith+lemon+is+at+the+center+for+research+in+children+s+television+harvard+university,white,Low,0.0040921615,0.3259386,0.02546092,0.6445083,0.6445083,0.3259386,0.3185697,judith lemon is at the center for research in children s television harvard university,"1 Judith Lemon is at the Center for Research in Children's Television, Harvard University",Harvard University,Exact,https://ror.org/03vek6s52,https://www.google.com/search?q=Judith+Lemon&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/jcom.12267+3.0,10.1111/jcom.12267,https://academic.oup.com/joc/article/66/6/909/4082452,2016,"Should Altruism, Solidarity, or Reciprocity be Used as Prosocial Appeals? Contrasting Conceptions of Members of the General Public and Medical Professionals Regarding Promoting Organ Donation",Journal of Communication,4.0,3.0,Naama Appel,Naama,Appel,"1 Department of Communication, Tel Aviv University, Tel Aviv, 6997801, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Naama+Appel,https://www.google.com/search?q=Naama+Appel+department+of+communication+tel+aviv+university+tel+aviv+israel,female,0.79,115.0,Low,Naama Appel,Naama,Appel,"1 Department of Communication, Tel Aviv University, Tel Aviv, 6997801, Israel",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Naama+Appel,https://www.google.com/search?q=Naama+Appel+department+of+communication+tel+aviv+university+tel+aviv+israel,white,High,0.004200922,0.04100253,0.019462721,0.93533385,0.93533385,0.04100253,0.89433134,department of communication tel aviv university tel aviv israel,"1 Department of Communication, Tel Aviv University, Tel Aviv, 6997801, Israel",Tel Aviv University,Exact,https://ror.org/04mhzgx49,https://www.google.com/search?q=Naama+Appel&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
10.1111/cccr.12173+1.0,10.1111/cccr.12173,https://academic.oup.com/ccc/article/10/4/574/4662963,2017,"“I Have the Government in My Pocket…”: Social Media Users in Turkey, Transmit-Trap Dynamics, and Struggles Over Internet Freedom","Communication, Culture and Critique",3.0,1.0,Lisa Parks,Lisa,Parks,"1 Comparative Media Studies/Writing, Massachusetts Institute of Technology, Cambridge, MA, 02139, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lisa+Parks,https://www.google.com/search?q=Lisa+Parks+comparative+media+studies+writing+massachusetts+institute+of+technology+cambridge+ma+usa,female,0.98,102796.0,High,Lisa Parks,Lisa,Parks,"1 Comparative Media Studies/Writing, Massachusetts Institute of Technology, Cambridge, MA, 02139, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lisa+Parks,https://www.google.com/search?q=Lisa+Parks+comparative+media+studies+writing+massachusetts+institute+of+technology+cambridge+ma+usa,white,High,0.0087362155,0.17479008,0.015788237,0.80068547,0.80068547,0.17479008,0.6258954,comparative media studies writing massachusetts institute of technology cambridge ma usa,"1 Comparative Media Studies/Writing, Massachusetts Institute of Technology, Cambridge, MA, 02139, USA",Massachusetts Institute of Technology,Exact,https://ror.org/042nb2s44,https://www.google.com/search?q=Lisa+Parks&source=lnms&tbm=isch&sa=X&ved=2ahUKEwjZu9jr1d35AhXdHzQIHcsIBbQQ_AUoAXoECAIQAw&biw=1237&bih=712&dpr=1,
