authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,gender_prediction,race_prediction
10.1111/j.1460-2466.1981.tb00432.x+1.0,10.1111/j.1460-2466.1981.tb00432.x,https://academic.oup.com/joc/article/31/3/97/4371923,1981,Soap Opera Conversations: The Talk That Binds,Journal of Communication,1.0,1.0,Marlene G. Fine,Marlene,Fine,"1 Marlene G. Fine is a Consultant with Communication Education Associates in Amherst, Massachusetts",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marlene+Fine,https://www.google.com/search?q=Marlene+G.+Fine+marlene+g+fine+is+a+consultant+with+communication+education+associates+in+amherst+massachusetts,female,0.98,10281.0,High,Marlene G. Fine,Marlene,Fine,"1 Marlene G. Fine is a Consultant with Communication Education Associates in Amherst, Massachusetts",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Marlene+Fine,https://www.google.com/search?q=Marlene+G.+Fine+marlene+g+fine+is+a+consultant+with+communication+education+associates+in+amherst+massachusetts,white,High,0.006325315,0.09891851,0.035126805,0.85962945,0.85962945,0.09891851,0.76071095,marlene g fine is a consultant with communication education associates in amherst massachusetts,"1 Marlene G. Fine is a Consultant with Communication Education Associates in Amherst, Massachusetts",University of Massachusetts Amherst,API_QUERY,https://ror.org/0072zz521,R,,
10.1111/j.1460-2466.2003.tb02598.x+1.0,10.1111/j.1460-2466.2003.tb02598.x,https://academic.oup.com/joc/article/53/3/395/4102886,2003,A “Mix of Attributes” Approach to the Study of Media Effects and New Communication Technologies,Journal of Communication,1.0,1.0,William P. Eveland,William,Eveland,"1 William P. Eveland, Jr. (PhD, University of Wisconsin-Madison) is an assistant professor in the School of Journalism and Communication at Ohio State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Eveland,https://www.google.com/search?q=William+P.+Eveland+william+p+eveland+jr+is+an+assistant+professor+in+the+school+of+journalism+and+communication+at+ohio+state+university,male,0.99,64097.0,High,William P. Eveland,William,Eveland,"1 William P. Eveland, Jr. (PhD, University of Wisconsin-Madison) is an assistant professor in the School of Journalism and Communication at Ohio State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=William+Eveland,https://www.google.com/search?q=William+P.+Eveland+william+p+eveland+jr+is+an+assistant+professor+in+the+school+of+journalism+and+communication+at+ohio+state+university,white,High,0.0029544893,0.0725473,0.026759958,0.8977382,0.8977382,0.0725473,0.8251909,william p eveland jr is an assistant professor in the school of journalism and communication at ohio state university,"1 William P. Eveland, Jr. (PhD, University of Wisconsin-Madison) is an assistant professor in the School of Journalism and Communication at Ohio State University",William P. Clements Jr. University Hospital,API_QUERY,https://ror.org/04qfvk625,R,,
10.1111/j.1460-2466.1983.tb02425.x+1.0,10.1111/j.1460-2466.1983.tb02425.x,https://academic.oup.com/joc/article/33/3/249/4282972,1983,Critical Research in the Information Age,Journal of Communication,1.0,1.0,Herbert I. Schiller,Herbert,Schiller,"1 Herbert I. Schiller is Professor of Communication at the University of California, San Diego",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Herbert+Schiller,https://www.google.com/search?q=Herbert+I.+Schiller+herbert+i+schiller+is+professor+of+communication+at+the+university+of+california+san+diego,male,0.98,6675.0,High,Herbert I. Schiller,Herbert,Schiller,"1 Herbert I. Schiller is Professor of Communication at the University of California, San Diego",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Herbert+Schiller,https://www.google.com/search?q=Herbert+I.+Schiller+herbert+i+schiller+is+professor+of+communication+at+the+university+of+california+san+diego,white,High,0.007549014,0.0044409675,0.022555018,0.96545494,0.96545494,0.022555018,0.94289994,herbert i schiller is professor of communication at the university of california san diego,"1 Herbert I. Schiller is Professor of Communication at the University of California, San Diego","University of California, San Diego",API_QUERY,https://ror.org/0168r3w48,R,,
10.1111/j.1468-2958.1985.tb00050.x+3.0,10.1111/j.1468-2958.1985.tb00050.x,https://academic.oup.com/hcr/article/11/3/299/4587838,1985,“Second-Guessing”: Message Interpretation in Social Networks,Human Communication Research,4.0,3.0,Joel Doelger,Joel,Doelger,"2 Maudie L. Graham (M.A., University of Northern Colorado) and Joel Doelger (M.A., University of Nebraska) are doctoral students in the Department of Speech Communication at the University of Illinois, Urbana-Champaign",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joel+Doelger,https://www.google.com/search?q=Joel+Doelger+maudie+l+graham+and+joel+doelger+are+doctoral+students+in+the+department+of+speech+communication+at+the+university+of+illinois+urbana+champaign,male,0.98,42048.0,High,Joel Doelger,Joel,Doelger,"2 Maudie L. Graham (M.A., University of Northern Colorado) and Joel Doelger (M.A., University of Nebraska) are doctoral students in the Department of Speech Communication at the University of Illinois, Urbana-Champaign",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joel+Doelger,https://www.google.com/search?q=Joel+Doelger+maudie+l+graham+and+joel+doelger+are+doctoral+students+in+the+department+of+speech+communication+at+the+university+of+illinois+urbana+champaign,white,High,0.003171762,0.0041972958,0.021922676,0.9707082,0.9707082,0.021922676,0.94878554,maudie l graham and joel doelger are doctoral students in the department of speech communication at the university of illinois urbana champaign,"2 Maudie L. Graham (M.A., University of Northern Colorado) and Joel Doelger (M.A., University of Nebraska) are doctoral students in the Department of Speech Communication at the University of Illinois, Urbana-Champaign",University of Illinois Urbana-Champaign,API_QUERY,https://ror.org/047426m28,R,,
10.1111/j.1460-2466.1980.tb01777.x+1.0,10.1111/j.1460-2466.1980.tb01777.x,https://academic.oup.com/joc/article/30/1/113/4371901,1980,The Decline of Literacy,Journal of Communication,1.0,1.0,Paul Copperman,Paul,Copperman,"1 Paul Copperman is President of the Institute of Reading Development in California and is the author of The Literacy Hoax: The Decline of Reading, Writing, and Learning in the Public Schools and What We Can Do About It (12)",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Copperman,https://www.google.com/search?q=Paul+Copperman+paul+copperman+is+president+of+the+institute+of+reading+development+in+california+and+is+the+author+of+the+literacy+hoax+the+decline+of+reading+writing+and+learning+in+the+public+schools+and+what+we+can+do+about+it,male,0.99,148099.0,High,Paul Copperman,Paul,Copperman,"1 Paul Copperman is President of the Institute of Reading Development in California and is the author of The Literacy Hoax: The Decline of Reading, Writing, and Learning in the Public Schools and What We Can Do About It (12)",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Copperman,https://www.google.com/search?q=Paul+Copperman+paul+copperman+is+president+of+the+institute+of+reading+development+in+california+and+is+the+author+of+the+literacy+hoax+the+decline+of+reading+writing+and+learning+in+the+public+schools+and+what+we+can+do+about+it,white,High,0.0026537636,0.043998282,0.025312586,0.9280353,0.9280353,0.043998282,0.884037,paul copperman is president of the institute of reading development in california and is the author of the literacy hoax the decline of reading writing and learning in the public schools and what we can do about it,"1 Paul Copperman is President of the Institute of Reading Development in California and is the author of The Literacy Hoax: The Decline of Reading, Writing, and Learning in the Public Schools and What We Can Do About It (12)",The Reading Agency,API_QUERY,https://ror.org/0336k1122,R,,
10.1111/j.1460-2466.2009.01435.x+4.0,10.1111/j.1460-2466.2009.01435.x,https://academic.oup.com/joc/article/59/3/534/4098400,2009,Testing Models of Media Performance in Wartime: U.K. TV News and the 2003 Invasion of Iraq,Journal of Communication,4.0,4.0,Craig Murray,Craig,Murray,"2 School of Politics and Communication Studies, University of Liverpool, Liverpool, United Kingdom",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Craig+Murray,https://www.google.com/search?q=Craig+Murray+school+of+politics+and+communication+studies+university+of+liverpool+liverpool+united+kingdom,male,0.99,19490.0,High,Craig Murray,Craig,Murray,"2 School of Politics and Communication Studies, University of Liverpool, Liverpool, United Kingdom",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Craig+Murray,https://www.google.com/search?q=Craig+Murray+school+of+politics+and+communication+studies+university+of+liverpool+liverpool+united+kingdom,white,Low,0.0072025144,0.28506988,0.041300807,0.6664268,0.6664268,0.28506988,0.3813569,school of politics and communication studies university of liverpool liverpool united kingdom,"2 School of Politics and Communication Studies, University of Liverpool, Liverpool, United Kingdom",University of Liverpool,Exact,https://ror.org/04xs57h96,R,,
10.1111/j.1460-2466.2008.01403.x+1.0,10.1111/j.1460-2466.2008.01403.x,https://academic.oup.com/joc/article/59/1/40/4098524,2009,Online Groups and Political Discourse: Do Online Discussion Spaces Facilitate Exposure to Political Disagreement?,Journal of Communication,2.0,1.0,Magdalena E. Wojcieszak,Magdalena,Wojcieszak,"1 IE School of Communication, IE University, Campus de Santa Cruz la Real, Cardenal Zúñiga, 12, 40003 Segovia, Spain",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Magdalena+Wojcieszak,https://www.google.com/search?q=Magdalena+E.+Wojcieszak+ie+school+of+communication+ie+university+campus+de+santa+cruz+la+real+cardenal+z+iga+segovia+spain,female,0.98,74013.0,High,Magdalena E. Wojcieszak,Magdalena,Wojcieszak,"1 IE School of Communication, IE University, Campus de Santa Cruz la Real, Cardenal Zúñiga, 12, 40003 Segovia, Spain",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Magdalena+Wojcieszak,https://www.google.com/search?q=Magdalena+E.+Wojcieszak+ie+school+of+communication+ie+university+campus+de+santa+cruz+la+real+cardenal+z+iga+segovia+spain,white,High,0.0007690311,0.00048990984,0.013215984,0.9855251,0.9855251,0.013215984,0.9723091,ie school of communication ie university campus de santa cruz la real cardenal z iga segovia spain,"1 IE School of Communication, IE University, Campus de Santa Cruz la Real, Cardenal Zúñiga, 12, 40003 Segovia, Spain",Institute of Economics,API_QUERY,https://ror.org/02r4ram30,R,,
10.1111/j.1460-2466.1987.tb01010.x+1.0,10.1111/j.1460-2466.1987.tb01010.x,https://academic.oup.com/joc/article/37/4/95/4283002,1987,"How an Unhealthy Product Is Sold: Cigarette Advertising in Magazines, 1960–1985",Journal of Communication,4.0,1.0,David G. Altman,David,Altman,"1 David G. Altman and Cheryl L. Albright are Research Associates in the Department of Medicine, Michael D. Slater is a doctoral candidate in the Department of Communication, and Nathan Maccoby is Peck Professor of International Communication Emeritus, all at Stanford University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Altman,https://www.google.com/search?q=David+G.+Altman+david+g+altman+and+cheryl+l+albright+are+research+associates+in+the+department+of+medicine+michael+d+slater+is+a+doctoral+candidate+in+the+department+of+communication+and+nathan+maccoby+is+peck+professor+of+international+communication+emeritus+all+at+stanford+university,male,0.99,501011.0,High,David G. Altman,David,Altman,"1 David G. Altman and Cheryl L. Albright are Research Associates in the Department of Medicine, Michael D. Slater is a doctoral candidate in the Department of Communication, and Nathan Maccoby is Peck Professor of International Communication Emeritus, all at Stanford University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=David+Altman,https://www.google.com/search?q=David+G.+Altman+david+g+altman+and+cheryl+l+albright+are+research+associates+in+the+department+of+medicine+michael+d+slater+is+a+doctoral+candidate+in+the+department+of+communication+and+nathan+maccoby+is+peck+professor+of+international+communication+emeritus+all+at+stanford+university,white,High,0.0063072583,0.010823257,0.016450297,0.96641916,0.96641916,0.016450297,0.9499689,david g altman and cheryl l albright are research associates in the department of medicine michael d slater is a doctoral candidate in the department of communication and nathan maccoby is peck professor of international communication emeritus all at stanford university,"1 David G. Altman and Cheryl L. Albright are Research Associates in the Department of Medicine, Michael D. Slater is a doctoral candidate in the Department of Communication, and Nathan Maccoby is Peck Professor of International Communication Emeritus, all at Stanford University",Stanford University,Exact,https://ror.org/00f54p054,R,,
10.1111/j.1468-2958.2006.00285.x+2.0,10.1111/j.1468-2958.2006.00285.x,https://academic.oup.com/hcr/article/32/4/504/4210794,2006,The Dynamics of Intragroup Differentiation in an Intergroup Social Context,Human Communication Research,2.0,2.0,Sik Hung Ng,Sik,Ng,"2 Department of Applied Social Studies, City University of Hong Kong, Hong Kong",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sik+Ng,https://www.google.com/search?q=Sik+Hung+Ng+department+of+applied+social+studies+city+university+of+hong+kong+hong+kong,male,0.79,245.0,Low,Sik Hung Ng,Sik,Ng,"2 Department of Applied Social Studies, City University of Hong Kong, Hong Kong",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sik+Ng,https://www.google.com/search?q=Sik+Hung+Ng+department+of+applied+social+studies+city+university+of+hong+kong+hong+kong,api,High,0.97903425,0.00112267,0.0037563178,0.016086766,0.97903425,0.016086766,0.9629475,department of applied social studies city university of hong kong hong kong,"2 Department of Applied Social Studies, City University of Hong Kong, Hong Kong",City University of Hong Kong,Exact,https://ror.org/03q8dnn23,R,,
10.1111/j.1468-2958.2010.01400.x+1.0,10.1111/j.1468-2958.2010.01400.x,https://academic.oup.com/hcr/article/37/2/223/4107517,2011,"Technologies, Multitasking, and Driving: Attending to and Preparing for a Mobile Phone Conversation in a Car",Human Communication Research,2.0,1.0,Pentti Haddington,Pentti,Haddington,"1 Helsinki Collegium for Advanced Studies, University of Helsinki, Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pentti+Haddington,https://www.google.com/search?q=Pentti+Haddington+helsinki+collegium+for+advanced+studies+university+of+helsinki+finland,male,0.99,350.0,Low,Pentti Haddington,Pentti,Haddington,"1 Helsinki Collegium for Advanced Studies, University of Helsinki, Finland",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pentti+Haddington,https://www.google.com/search?q=Pentti+Haddington+helsinki+collegium+for+advanced+studies+university+of+helsinki+finland,white,High,0.0044291215,0.13149601,0.016752822,0.84732205,0.84732205,0.13149601,0.71582603,helsinki collegium for advanced studies university of helsinki finland,"1 Helsinki Collegium for Advanced Studies, University of Helsinki, Finland",University of Helsinki,Exact,https://ror.org/040af2s02,R,,
10.1111/j.1460-2466.2009.01456.x+1.0,10.1111/j.1460-2466.2009.01456.x,https://academic.oup.com/joc/article/59/4/750/4098435,2009,Sports Spectators' Suspense: Affect and Uncertainty in Sports Entertainment,Journal of Communication,5.0,1.0,Silvia Knobloch-Westerwick,Silvia,Knobloch-Westerwick,"1 School of Communication, The Ohio State University, Columbus, OH 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Silvia+Knobloch-Westerwick,https://www.google.com/search?q=Silvia+Knobloch-Westerwick+school+of+communication+the+ohio+state+university+columbus+oh+usa,female,0.99,120107.0,High,Silvia Knobloch-Westerwick,Silvia,Knobloch-Westerwick,"1 School of Communication, The Ohio State University, Columbus, OH 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Silvia+Knobloch-Westerwick,https://www.google.com/search?q=Silvia+Knobloch-Westerwick+school+of+communication+the+ohio+state+university+columbus+oh+usa,white,High,0.003394719,0.005265192,0.022524366,0.9688157,0.9688157,0.022524366,0.9462913,school of communication the ohio state university columbus oh usa,"1 School of Communication, The Ohio State University, Columbus, OH 43210, USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,R,,
10.1093/ct/qtab002+2.0,10.1093/ct/qtab002,https://academic.oup.com/ct/article/31/2/228/6268969,2021,"Embracing Intersectionality in Co-Cultural and Dominant Group Theorizing: Implications for Theory, Research, and Pedagogy",Communication Theory,3.0,2.0,Robin M Boylorn,Robin,Boylorn,"Department of Communication Studies, University of Alabama  , Tuscaloosa, AL 35487,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robin+Boylorn,https://www.google.com/search?q=Robin+M+Boylorn+department+of+communication+studies+university+of+alabama+tuscaloosa+al+usa,male,0.93,34003.0,High,Robin M Boylorn,Robin,Boylorn,"Department of Communication Studies, University of Alabama  , Tuscaloosa, AL 35487,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robin+Boylorn,https://www.google.com/search?q=Robin+M+Boylorn+department+of+communication+studies+university+of+alabama+tuscaloosa+al+usa,white,High,0.0028685844,0.1036737,0.03548006,0.8579776,0.8579776,0.1036737,0.75430393,department of communication studies university of alabama tuscaloosa al usa,"Department of Communication Studies, University of Alabama  , Tuscaloosa, AL 35487,  USA",University of Alabama,Exact,https://ror.org/03xrrjk67,R,,
10.1111/j.1460-2466.2010.01531.x+4.0,10.1111/j.1460-2466.2010.01531.x,https://academic.oup.com/joc/article/61/1/178/4098473,2011,"Identifying Influence: Development and Validation of the Connectivity, Persuasiveness, and Maven Scales",Journal of Communication,4.0,4.0,Kim Serota,Kim,Serota,"1 Department of Communication, Michigan State University, East Lansing, MI, USA   4 Department of Management and Marketing, Oakland University, Rochester, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kim+Serota,https://www.google.com/search?q=Kim+Serota+department+of+communication+michigan+state+university+east+lansing+mi+usa+department+of+management+and+marketing+oakland+university+rochester+mi+usa,female,0.56,51609.0,Low,Kim Serota,Kim,Serota,"1 Department of Communication, Michigan State University, East Lansing, MI, USA   4 Department of Management and Marketing, Oakland University, Rochester, MI, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kim+Serota,https://www.google.com/search?q=Kim+Serota+department+of+communication+michigan+state+university+east+lansing+mi+usa+department+of+management+and+marketing+oakland+university+rochester+mi+usa,white,Low,0.12048658,0.015440817,0.28237763,0.58169496,0.58169496,0.28237763,0.29931733,department of communication michigan state university east lansing mi usa department of management and marketing oakland university rochester mi usa,"1 Department of Communication, Michigan State University, East Lansing, MI, USA   4 Department of Management and Marketing, Oakland University, Rochester, MI, USA",Michigan State University,Exact,https://ror.org/05hs6h993,R,,
10.1093/joc/jqz052+7.0,10.1093/joc/jqz052,https://academic.oup.com/joc/article/71/1/1/5803422,2021,An Agenda for Open Science in Communication,Journal of Communication,37.0,7.0,Josephine Lukito,Josephine,Lukito,"School of Journalism and Mass Communication, University of Wisconsin-Madison , Madison, 53706 WI,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Josephine+Lukito,https://www.google.com/search?q=Josephine+Lukito+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+madison+wi+usa,female,0.98,9009.0,High,Josephine Lukito,Josephine,Lukito,"School of Journalism and Mass Communication, University of Wisconsin-Madison , Madison, 53706 WI,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Josephine+Lukito,https://www.google.com/search?q=Josephine+Lukito+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+madison+wi+usa,white,Low,0.24940327,0.03330631,0.1411526,0.57613784,0.57613784,0.24940327,0.32673457,school of journalism and mass communication university of wisconsin madison madison wi usa,"School of Journalism and Mass Communication, University of Wisconsin-Madison , Madison, 53706 WI,  USA",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,R,,
10.1111/j.1468-2958.2003.tb00858.x+1.0,10.1111/j.1468-2958.2003.tb00858.x,https://academic.oup.com/hcr/article/29/4/600/4331514,2003,In Search of the Assembly Bonus Effect: Continued Exploration of CommunicationÃÂÃÂs Role in Group Memory,Human Communication Research,1.0,1.0,Kathleen M. Propp,Kathleen,Propp,1 Western Michigan University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathleen+Propp,https://www.google.com/search?q=Kathleen+M.+Propp+western+michigan+university,female,0.98,8685.0,High,Kathleen M. Propp,Kathleen,Propp,1 Western Michigan University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathleen+Propp,https://www.google.com/search?q=Kathleen+M.+Propp+western+michigan+university,white,High,0.0016113215,0.019325608,0.019671151,0.9593919,0.9593919,0.019671151,0.93972075,western michigan university,1 Western Michigan University,Western Michigan University,Exact,https://ror.org/04j198w64,R,,
10.1111/j.1460-2466.1990.tb02265.x+1.0,10.1111/j.1460-2466.1990.tb02265.x,https://academic.oup.com/joc/article/40/2/103/4210575,1990,Toward a Theory of Press-State Relations in the United States,Journal of Communication,1.0,1.0,W. Lance Bennett,Lance,Bennett,"1 Department of Political Science, University of Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lance+Bennett,https://www.google.com/search?q=W.+Lance+Bennett+department+of+political+science+university+of+washington,male,0.99,3219.0,High,W. Lance Bennett,Lance,Bennett,"1 Department of Political Science, University of Washington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lance+Bennett,https://www.google.com/search?q=W.+Lance+Bennett+department+of+political+science+university+of+washington,white,Low,0.006908025,0.25754058,0.031285957,0.7042655,0.7042655,0.25754058,0.4467249,department of political science university of washington,"1 Department of Political Science, University of Washington",University of Washington,Exact,https://ror.org/00cvxb145,R,,
10.1111/jcom.12033+4.0,10.1111/jcom.12033,https://academic.oup.com/joc/article/63/3/600/4086015,2013,Prosodic Cues Used during Perceptions of Nonunderstandings in Radio Communication,Journal of Communication,5.0,4.0,Thomas Loveday,Thomas,Loveday,"1 Department of Psychology, Macquarie University, Sydney, 2109, Australia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Loveday,https://www.google.com/search?q=Thomas+Loveday+department+of+psychology+macquarie+university+sydney+australia,male,0.99,176440.0,High,Thomas Loveday,Thomas,Loveday,"1 Department of Psychology, Macquarie University, Sydney, 2109, Australia",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Loveday,https://www.google.com/search?q=Thomas+Loveday+department+of+psychology+macquarie+university+sydney+australia,white,High,0.010330114,0.12043296,0.029132994,0.8401039,0.8401039,0.12043296,0.71967095,department of psychology macquarie university sydney australia,"1 Department of Psychology, Macquarie University, Sydney, 2109, Australia",Macquarie University,Exact,https://ror.org/01sf06y89,R,,
10.1111/j.1468-2958.1993.tb00323.x+1.0,10.1111/j.1468-2958.1993.tb00323.x,https://academic.oup.com/hcr/article/20/2/245/4564875,1993,"Verbal Aggression in Marriages: A Comparison of Violent, Distressed but Nonviolent, and Nondistressed Couples",Human Communication Research,3.0,1.0,Teresa C. Sabourin,Teresa,Sabourin,1 Teresa C. Sabourin is Associate Professor of Communication at the University of Cincinnati,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Teresa+Sabourin,https://www.google.com/search?q=Teresa+C.+Sabourin+teresa+c+sabourin+is+associate+professor+of+communication+at+the+university+of+cincinnati,female,0.98,51700.0,High,Teresa C. Sabourin,Teresa,Sabourin,1 Teresa C. Sabourin is Associate Professor of Communication at the University of Cincinnati,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Teresa+Sabourin,https://www.google.com/search?q=Teresa+C.+Sabourin+teresa+c+sabourin+is+associate+professor+of+communication+at+the+university+of+cincinnati,white,Low,0.06260587,0.19373874,0.040054284,0.70360106,0.70360106,0.19373874,0.5098623,teresa c sabourin is associate professor of communication at the university of cincinnati,1 Teresa C. Sabourin is Associate Professor of Communication at the University of Cincinnati,University of Cincinnati,Exact,https://ror.org/01e3m7079,R,,
10.1111/hcre.12115+6.0,10.1111/hcre.12115,https://academic.oup.com/hcr/article/43/4/491/4670708,2017,Revising the Communication Mediation Model for a New Political Communication Ecology,Human Communication Research,6.0,6.0,Lewis A. Friedland,Lewis,Friedland,"School of Journalism and Mass Communication, University of Wisconsin, Madison, WI 53706, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lewis+Friedland,https://www.google.com/search?q=Lewis+A.+Friedland+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+wi+usa,male,0.98,6377.0,High,Lewis A. Friedland,Lewis,Friedland,"School of Journalism and Mass Communication, University of Wisconsin, Madison, WI 53706, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lewis+Friedland,https://www.google.com/search?q=Lewis+A.+Friedland+school+of+journalism+and+mass+communication+university+of+wisconsin+madison+wi+usa,white,High,0.0024905521,0.1065451,0.027910383,0.86305404,0.86305404,0.1065451,0.75650895,school of journalism and mass communication university of wisconsin madison wi usa,"School of Journalism and Mass Communication, University of Wisconsin, Madison, WI 53706, USA,",University of Wisconsin–Madison,API_QUERY,https://ror.org/01y2jtd41,R,,
10.1111/jcc4.12030+2.0,10.1111/jcc4.12030,https://academic.oup.com/jcmc/article/19/1/38/4067499,2013,The Contradictory Influence of Social Media Affordances on Online Communal Knowledge Sharing,Journal of Computer-Mediated Communication,4.0,2.0,Samer Faraj,Samer,Faraj,"2 Desautels Faculty of Management, McGill University, Montreal, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Samer+Faraj,https://www.google.com/search?q=Samer+Faraj+desautels+faculty+of+management+mcgill+university+montreal+canada,male,0.96,7512.0,High,Samer Faraj,Samer,Faraj,"2 Desautels Faculty of Management, McGill University, Montreal, Canada",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Samer+Faraj,https://www.google.com/search?q=Samer+Faraj+desautels+faculty+of+management+mcgill+university+montreal+canada,white,Low,0.09256492,0.042180315,0.06925685,0.795998,0.795998,0.09256492,0.70343304,desautels faculty of management mcgill university montreal canada,"2 Desautels Faculty of Management, McGill University, Montreal, Canada",McGill University,Exact,https://ror.org/01pxwe438,R,,
10.1111/j.1468-2958.1997.tb00399.x+1.0,10.1111/j.1468-2958.1997.tb00399.x,https://academic.oup.com/hcr/article/23/3/323/4564921,1997,Children's Emotional Reactions to a Scary Film: The Role of Prior Outcome Information and Coping Style,Human Communication Research,1.0,1.0,Cynthia Hoffner,Cynthia,Hoffner,"1 Cynthia Hoffner (Ph.D., University of Wisconsin-Madison, 1988) is an associate professor in the Department of Communication at Illinois State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Cynthia+Hoffner,https://www.google.com/search?q=Cynthia+Hoffner+cynthia+hoffner+is+an+associate+professor+in+the+department+of+communication+at+illinois+state+university,female,0.99,31660.0,High,Cynthia Hoffner,Cynthia,Hoffner,"1 Cynthia Hoffner (Ph.D., University of Wisconsin-Madison, 1988) is an associate professor in the Department of Communication at Illinois State University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Cynthia+Hoffner,https://www.google.com/search?q=Cynthia+Hoffner+cynthia+hoffner+is+an+associate+professor+in+the+department+of+communication+at+illinois+state+university,white,High,0.0045428094,0.007101492,0.0126915835,0.975664,0.975664,0.0126915835,0.96297246,cynthia hoffner is an associate professor in the department of communication at illinois state university,"1 Cynthia Hoffner (Ph.D., University of Wisconsin-Madison, 1988) is an associate professor in the Department of Communication at Illinois State University",Illinois State University,Exact,https://ror.org/050kcr883,R,,
