index,haley,michelle,jeff,jaemin,jongmin,matthew,Same,authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,race_prediction
74,0,0,0,0,0,0,TRUE,10.1111/j.1460-2466.1976.tb01375.x+2.0,10.1111/j.1460-2466.1976.tb01375.x,https://academic.oup.com/joc/article/26/2/23/4553714,1976,Print vs. Network News,Journal of Communication,2,2,Thomas E. Patterson,Thomas,Patterson,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Patterson,https://www.google.com/search?q=Thomas+E.+Patterson+robert+d+mcclure+and+thomes+e+patterson+are+both+political+scientists+at+syracuse+university+a+version+of+this+paper+was+presented+at+the+syracuse+university+symposium+on+agenda+setting+fall,male,0.99,176440,High,Thomas E. Patterson,Thomas,Patterson,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Patterson,https://www.google.com/search?q=Thomas+E.+Patterson+robert+d+mcclure+and+thomes+e+patterson+are+both+political+scientists+at+syracuse+university+a+version+of+this+paper+was+presented+at+the+syracuse+university+symposium+on+agenda+setting+fall,white,Low,0.00805025,0.28616187,0.020932678,0.6848552,0.6848552,0.28616187,0.39869335,
75,0,0,0,0,0,0,TRUE,10.1111/j.1460-2466.2006.00316.x+1.0,10.1111/j.1460-2466.2006.00316.x,https://academic.oup.com/joc/article/56/4/707/4102565,2006,"Altruism on American Television: Examining the Amount of, and Context Surrounding, Acts of Helping and Sharing",Journal of Communication,7,1,Sandi W. Smith,Sandi,Smith,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandi+Smith,https://www.google.com/search?q=Sandi+W.+Smith+department+of+communication+michigan+state+university+east+lansing+mi,female,0.51,2349,Low,Sandi W. Smith,Sandi,Smith,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandi+Smith,https://www.google.com/search?q=Sandi+W.+Smith+department+of+communication+michigan+state+university+east+lansing+mi,white,Low,0.008322416,0.2150594,0.02918335,0.7474348,0.7474348,0.2150594,0.5323754,
76,0,0,0,0,0,0,TRUE,10.1111/jcom.12314+2.0,10.1111/jcom.12314,https://academic.oup.com/joc/article/67/4/545/4642158,2017,"News Media, Knowledge, and Political Interest: Evidence of a Dual Role From a Field Experiment",Journal of Communication,2,2,Claes H. de Vreese,Claes,Vreese,"2 Amsterdam School of Communication Research, University of Amsterdam, 1018 WV, Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Claes+Vreese,https://www.google.com/search?q=Claes+H.+de+Vreese+amsterdam+school+of+communication+research+university+of+amsterdam+wv+amsterdam+the+netherlands,male,0.96,952,Low,Claes H. de Vreese,Claes,Vreese,"2 Amsterdam School of Communication Research, University of Amsterdam, 1018 WV, Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Claes+Vreese,https://www.google.com/search?q=Claes+H.+de+Vreese+amsterdam+school+of+communication+research+university+of+amsterdam+wv+amsterdam+the+netherlands,white,High,0.0032333068,0.005891505,0.024979293,0.96589583,0.96589583,0.024979293,0.94091654,
77,2,2,2,2,2,2,TRUE,10.1111/hcre.12064+2.0,10.1111/hcre.12064,https://academic.oup.com/hcr/article/42/1/45/4064722,2016,Mobile Persuasion: Can Screen Size and Presentation Mode Make a Difference to Trust?,Human Communication Research,2,2,S. Shyam Sundar,Shyam,Sundar,"1 Department of Interaction Science, Sungkyunkwan University, Seoul, 110-745, Korea,   2 Media Effects Research Laboratory, Pennsylvania State University, University Park, PA, 16802, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shyam+Sundar,https://www.google.com/search?q=S.+Shyam+Sundar+department+of+interaction+science+sungkyunkwan+university+seoul+korea+media+effects+research+laboratory+pennsylvania+state+university+university+park+pa+usa,male,0.98,1105,Low,S. Shyam Sundar,Shyam,Sundar,"1 Department of Interaction Science, Sungkyunkwan University, Seoul, 110-745, Korea,   2 Media Effects Research Laboratory, Pennsylvania State University, University Park, PA, 16802, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shyam+Sundar,https://www.google.com/search?q=S.+Shyam+Sundar+department+of+interaction+science+sungkyunkwan+university+seoul+korea+media+effects+research+laboratory+pennsylvania+state+university+university+park+pa+usa,white,Low,0.124570176,0.08114966,0.05957019,0.73471,0.73471,0.124570176,0.6101398,
78,2,2,2,2,2,2,TRUE,10.1111/j.1460-2466.2009.01454.x+2.0,10.1111/j.1460-2466.2009.01454.x,https://academic.oup.com/joc/article/59/4/726/4098425,2009,Moderating Effect of Group Cue While Processing News on Immigration: Is the Framing Effect a Heuristic Process?,Journal of Communication,2,2,Lifen Cheng,Lifen,Cheng,"1 Department of Sociology and Communication, University of Salamanca, Campus Unamuno (Edificio FES), Salamanca, 37007 Spain",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lifen+Cheng,https://www.google.com/search?q=Lifen+Cheng+department+of+sociology+and+communication+university+of+salamanca+campus+unamuno+salamanca+spain,female,0.78,23,Low,Lifen Cheng,Lifen,Cheng,"1 Department of Sociology and Communication, University of Salamanca, Campus Unamuno (Edificio FES), Salamanca, 37007 Spain",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lifen+Cheng,https://www.google.com/search?q=Lifen+Cheng+department+of+sociology+and+communication+university+of+salamanca+campus+unamuno+salamanca+spain,api,High,0.98379713,0.0013351832,0.0071364506,0.007731244,0.98379713,0.007731244,0.9760659,
79,0,0,0,0,0,0,TRUE,10.1111/j.1468-2958.1983.tb00015.x+2.0,10.1111/j.1468-2958.1983.tb00015.x,https://academic.oup.com/hcr/article/10/2/257/4587848,1983,Television's Influence on Children's Encoding of Person Information,Human Communication Research,2,2,Gina M. Garramone,Gina,Garramone,"2 Gina M. Garramone (Ph.D., University of Wisconsin—Madison, 1981) is an assistant professor in the Department of Advertising at Michigan State University, East Lansing. Michigan 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gina+Garramone,https://www.google.com/search?q=Gina+M.+Garramone+gina+m+garramone+is+an+assistant+professor+in+the+department+of+advertising+at+michigan+state+university+east+lansing+michigan,female,0.98,22233,High,Gina M. Garramone,Gina,Garramone,"2 Gina M. Garramone (Ph.D., University of Wisconsin—Madison, 1981) is an assistant professor in the Department of Advertising at Michigan State University, East Lansing. Michigan 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gina+Garramone,https://www.google.com/search?q=Gina+M.+Garramone+gina+m+garramone+is+an+assistant+professor+in+the+department+of+advertising+at+michigan+state+university+east+lansing+michigan,white,High,0.00807468,0.023953818,0.08374573,0.8842257,0.8842257,0.08374573,0.80048,
80,0,0,0,0,0,0,TRUE,10.1111/j.1460-2466.2009.01453.x+2.0,10.1111/j.1460-2466.2009.01453.x,https://academic.oup.com/joc/article/59/4/700/4098413,2009,Looking for Gender: Gender Roles and Behaviors among Online Gamers,Journal of Communication,4,2,Mia Consalvo,Mia,Consalvo,"2 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mia+Consalvo,https://www.google.com/search?q=Mia+Consalvo+school+of+media+arts+and+studies+ohio+university+athens+oh+usa,female,0.96,19266,High,Mia Consalvo,Mia,Consalvo,"2 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mia+Consalvo,https://www.google.com/search?q=Mia+Consalvo+school+of+media+arts+and+studies+ohio+university+athens+oh+usa,white,Low,0.045904767,0.037458893,0.22082557,0.69581074,0.69581074,0.22082557,0.47498518,
81,0,0,0,0,0,0,TRUE,10.1111/jcom.12154+1.0,10.1111/jcom.12154,https://academic.oup.com/joc/article/65/3/489/4082319,2015,"Political Online Information Searching in Germany and the United States: Confirmation Bias, Source Credibility, and Attitude Impacts",Journal of Communication,5,1,Silvia Knobloch-Westerwick,Silvia,Knobloch-Westerwick,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Silvia+Knobloch-Westerwick,https://www.google.com/search?q=Silvia+Knobloch-Westerwick+school+of+communication+the+ohio+state+university+columbus+oh+usa,female,0.99,120107,High,Silvia Knobloch-Westerwick,Silvia,Knobloch-Westerwick,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Silvia+Knobloch-Westerwick,https://www.google.com/search?q=Silvia+Knobloch-Westerwick+school+of+communication+the+ohio+state+university+columbus+oh+usa,white,High,0.003394719,0.005265192,0.022524366,0.9688157,0.9688157,0.022524366,0.9462913,
82,2,2,2,2,2,2,TRUE,10.1093/joc/jqab052+15.0,10.1093/joc/jqab052,https://academic.oup.com/joc/article/72/2/187/6506191,2022,The Effects of Tobacco Coverage in the Public Communication Environment on Young People’s Decisions to Smoke Combustible Cigarettes,Journal of Communication,18,15,Hy Tran,Hy,Tran,"Social Data Collaboratory, NORC-University of Chicago , Chicago, IL 60637,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hy+Tran,https://www.google.com/search?q=Hy+Tran+social+data+collaboratory+norc+university+of+chicago+chicago+il+usa,male,0.69,359,Low,Hy Tran,Hy,Tran,"Social Data Collaboratory, NORC-University of Chicago , Chicago, IL 60637,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hy+Tran,https://www.google.com/search?q=Hy+Tran+social+data+collaboratory+norc+university+of+chicago+chicago+il+usa,api,High,0.98449427,0.0013629826,0.0047235764,0.009419233,0.98449427,0.009419233,0.975075,
83,3,3,3,3,3,3,TRUE,10.1093/jcmc/zmy019+2.0,10.1093/jcmc/zmy019,https://academic.oup.com/jcmc/article/23/6/354/5140169,2018,Guilty by Visible Association: Socially Mediated Visibility in Gang Prosecutions,Journal of Computer-Mediated Communication,3,2,Fanny A Ramirez,Fanny,Ramirez,"Department of Communication, Rutgers University, New Brunswick, NJ, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fanny+Ramirez,https://www.google.com/search?q=Fanny+A+Ramirez+department+of+communication+rutgers+university+new+brunswick+nj+usa,female,0.97,33073,High,Fanny A Ramirez,Fanny,Ramirez,"Department of Communication, Rutgers University, New Brunswick, NJ, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fanny+Ramirez,https://www.google.com/search?q=Fanny+A+Ramirez+department+of+communication+rutgers+university+new+brunswick+nj+usa,hispanic,High,0.0096287895,0.0027936818,0.9504883,0.03708916,0.9504883,0.03708916,0.91339916,
84,0,0,0,0,0,0,TRUE,10.1111/j.1468-2958.1984.tb00032.x+1.0,10.1111/j.1468-2958.1984.tb00032.x,https://academic.oup.com/hcr/article/10/4/557/4587803,1984,Decision-Making Procedure and Decision Quality,Human Communication Research,3,1,Brant R. Burleson,Brant,Burleson,"1 Brant R. Burleson (Ph.D., University of Illinois) is an assistant professor in the Department of Communication, Purdue University, West Lafayette, Indiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brant+Burleson,https://www.google.com/search?q=Brant+R.+Burleson+brant+r+burleson+is+an+assistant+professor+in+the+department+of+communication+purdue+university+west+lafayette+indiana,male,0.98,250,Low,Brant R. Burleson,Brant,Burleson,"1 Brant R. Burleson (Ph.D., University of Illinois) is an assistant professor in the Department of Communication, Purdue University, West Lafayette, Indiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brant+Burleson,https://www.google.com/search?q=Brant+R.+Burleson+brant+r+burleson+is+an+assistant+professor+in+the+department+of+communication+purdue+university+west+lafayette+indiana,white,High,0.004630238,0.040568758,0.0134366285,0.94136435,0.94136435,0.040568758,0.9007956,
85,0,0,0,0,0,0,TRUE,10.1111/j.1460-2466.1977.tb01845.x+6.0,10.1111/j.1460-2466.1977.tb01845.x,https://academic.oup.com/joc/article/27/2/171/4553955,1977,Tv Violence Profile No. 8: The Highlights,Journal of Communication,6,6,Nancy Signorielli,Nancy,Signorielli,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nancy+Signorielli,https://www.google.com/search?q=Nancy+Signorielli+the+authors+are+members+of+the+communications+research+team+at+the+annenberg+school+of+communications+university+of+pennsylvania+in+charge+of+the+cultural+indicators+project+studying+trends+in+network+television+dramatic+content+and+viewer+conceptions+of+social+reality,female,0.98,42623,High,Nancy Signorielli,Nancy,Signorielli,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nancy+Signorielli,https://www.google.com/search?q=Nancy+Signorielli+the+authors+are+members+of+the+communications+research+team+at+the+annenberg+school+of+communications+university+of+pennsylvania+in+charge+of+the+cultural+indicators+project+studying+trends+in+network+television+dramatic+content+and+viewer+conceptions+of+social+reality,white,High,0.0057769353,0.0050111446,0.029192243,0.9600197,0.9600197,0.029192243,0.93082744,
86,0,0,0,0,0,0,TRUE,10.1111/j.1468-2958.2003.tb00830.x+1.0,10.1111/j.1468-2958.2003.tb00830.x,https://academic.oup.com/hcr/article/29/1/5/4336795,2003,Family Communication Standards: What Counts as Excellent Family Communication and How Are Such Standards Associated With Family Satisfaction?,Human Communication Research,1,1,John P. Caughlin,John,Caughlin,1 University of Illinois at Urbana-Champaign,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Caughlin,https://www.google.com/search?q=John+P.+Caughlin+university+of+illinois+at+urbana+champaign,male,0.99,218952,High,John P. Caughlin,John,Caughlin,1 University of Illinois at Urbana-Champaign,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Caughlin,https://www.google.com/search?q=John+P.+Caughlin+university+of+illinois+at+urbana+champaign,white,High,0.012798698,0.027709834,0.025431465,0.93406004,0.93406004,0.027709834,0.9063502,
88,0,0,0,0,0,0,TRUE,10.1111/j.1468-2958.1991.tb00238.x+1.0,10.1111/j.1468-2958.1991.tb00238.x,https://academic.oup.com/hcr/article/17/3/385/4575793,1991,The Conversation MOP: II. Progression Through Scenes in Discourse,Human Communication Research,1,1,Kathy Kellermann,Kathy,Kellermann,"1 Kathy Kellermann is on the faculty of the Department of Communication at the University of California, Santa Barbara",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathy+Kellermann,https://www.google.com/search?q=Kathy+Kellermann+kathy+kellermann+is+on+the+faculty+of+the+department+of+communication+at+the+university+of+california+santa+barbara,female,0.98,11449,High,Kathy Kellermann,Kathy,Kellermann,"1 Kathy Kellermann is on the faculty of the Department of Communication at the University of California, Santa Barbara",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kathy+Kellermann,https://www.google.com/search?q=Kathy+Kellermann+kathy+kellermann+is+on+the+faculty+of+the+department+of+communication+at+the+university+of+california+santa+barbara,white,High,0.002545265,0.0073737004,0.025615986,0.964465,0.964465,0.025615986,0.93884903,
89,0,0,0,0,0,0,TRUE,10.1111/j.1083-6101.2009.01482.x+1.0,10.1111/j.1083-6101.2009.01482.x,https://academic.oup.com/jcmc/article/14/4/1080/4583566,2009,Young People's Translocal New Media Uses: A Multiperspective Analysis of Language Choice and Heteroglossia,Journal of Computer-Mediated Communication,5,1,Sirpa Leppänen,Sirpa,Leppänen,1 University of Jyväskylä,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sirpa+Leppänen,https://www.google.com/search?q=Sirpa+Lepp%C3%A4nen+university+of+jyv+skyl,female,0.94,1134,Low,Sirpa Leppänen,Sirpa,Leppänen,1 University of Jyväskylä,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sirpa+Leppänen,https://www.google.com/search?q=Sirpa+Lepp%C3%A4nen+university+of+jyv+skyl,white,High,0.002593031,0.016869063,0.019186066,0.9613518,0.9613518,0.019186066,0.94216573,
90,0,0,0,0,0,0,TRUE,10.1111/j.1468-2885.2006.00273.x+1.0,10.1111/j.1468-2885.2006.00273.x,https://academic.oup.com/ct/article/16/3/333/3979558,2006,"The Perception of Distance in the Cultivation Process: A Theoretical Consideration of the Relationship Between Television Content, Processing Experience, and Perceived Distance",Communication Theory,1,1,Helena Bilandzic,Helena,Bilandzic,"1 Department for Media and Communication, University of Erfurt, 99989 Erfurt, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Helena+Bilandzic,https://www.google.com/search?q=Helena+Bilandzic+department+for+media+and+communication+university+of+erfurt+erfurt+germany,female,0.99,40369,High,Helena Bilandzic,Helena,Bilandzic,"1 Department for Media and Communication, University of Erfurt, 99989 Erfurt, Germany",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Helena+Bilandzic,https://www.google.com/search?q=Helena+Bilandzic+department+for+media+and+communication+university+of+erfurt+erfurt+germany,white,High,0.0060130362,0.0072071156,0.020143976,0.96663594,0.96663594,0.020143976,0.94649196,
91,0,0,0,0,0,0,TRUE,10.1111/jcc4.12132+2.0,10.1111/jcc4.12132,https://academic.oup.com/jcmc/article/20/6/632/4067596,2015,Online Conversation and Corporate Reputation: A Two-Wave Longitudinal Study on the Effects of Exposure to the Social Media Activities of a Highly Interactive Company,Journal of Computer-Mediated Communication,4,2,Peter Kerkhof,Peter,Kerkhof,"2 VU University Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Kerkhof,https://www.google.com/search?q=Peter+Kerkhof+vu+university+amsterdam+the+netherlands,male,0.99,165452,High,Peter Kerkhof,Peter,Kerkhof,"2 VU University Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Kerkhof,https://www.google.com/search?q=Peter+Kerkhof+vu+university+amsterdam+the+netherlands,white,High,0.0021809137,0.037840776,0.014370651,0.9456077,0.9456077,0.037840776,0.90776694,
92,0,0,0,0,0,0,TRUE,10.1111/j.1468-2958.2005.tb00878.x+2.0,10.1111/j.1468-2958.2005.tb00878.x,https://academic.oup.com/hcr/article/31/3/423/4331547,2005,Risk Comprehension and Judgments of Statistical Evidentiary Appeals: When a Picture is Not Worth a Thousand Words,Human Communication Research,5,2,Kami Silk,Kami,Silk,2 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kami+Silk,https://www.google.com/search?q=Kami+Silk+michigan+state+university,male,0.55,3667,Low,Kami Silk,Kami,Silk,2 Michigan State University,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kami+Silk,https://www.google.com/search?q=Kami+Silk+michigan+state+university,white,High,0.046706576,0.07122717,0.036373347,0.8456928,0.8456928,0.07122717,0.7744656,
93,0,0,0,0,0,0,TRUE,10.1111/j.1460-2466.2009.01459.x+2.0,10.1111/j.1460-2466.2009.01459.x,https://academic.oup.com/joc/article/60/1/94/4098421,2010,It's Okay to Shoot a Character: Moral Disengagement in Violent Video Games,Journal of Communication,2,2,Peter Vorderer,Peter,Vorderer,"1 Department of Communication Science, Center for Advanced Media Research Amsterdam, VU-Free University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Vorderer,https://www.google.com/search?q=Peter+Vorderer+department+of+communication+science+center+for+advanced+media+research+amsterdam+vu+free+university+amsterdam+de+boelelaan+hv+amsterdam+the+netherlands,male,0.99,165452,High,Peter Vorderer,Peter,Vorderer,"1 Department of Communication Science, Center for Advanced Media Research Amsterdam, VU-Free University Amsterdam, De Boelelaan 1081, 1081 HV Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Vorderer,https://www.google.com/search?q=Peter+Vorderer+department+of+communication+science+center+for+advanced+media+research+amsterdam+vu+free+university+amsterdam+de+boelelaan+hv+amsterdam+the+netherlands,white,High,0.0015115938,0.0013690197,0.010190077,0.9869293,0.9869293,0.010190077,0.9767392,
94,0,0,0,0,0,0,TRUE,10.1111/j.1460-2466.2003.tb02600.x+5.0,10.1111/j.1460-2466.2003.tb02600.x,https://academic.oup.com/joc/article/53/3/427/4102893,2003,The West Wing as Endorsement of the U.S. Presidency: Expanding the Bounds of Priming in Political Communication,Journal of Communication,7,5,Kelly Kinder,Kelly,Kinder,"3 Kelly Kinder is a graduate student at the S. I. Newhouse School of Public Communication, Syracuse University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kelly+Kinder,https://www.google.com/search?q=Kelly+Kinder+kelly+kinder+is+a+graduate+student+at+the+s+i+newhouse+school+of+public+communication+syracuse+university,female,0.87,40778,High,Kelly Kinder,Kelly,Kinder,"3 Kelly Kinder is a graduate student at the S. I. Newhouse School of Public Communication, Syracuse University",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kelly+Kinder,https://www.google.com/search?q=Kelly+Kinder+kelly+kinder+is+a+graduate+student+at+the+s+i+newhouse+school+of+public+communication+syracuse+university,white,High,0.010277962,0.089431465,0.027178083,0.8731125,0.8731125,0.089431465,0.78368104,
96,0,0,0,0,0,0,TRUE,10.1111/j.1460-2466.1978.tb01652.x+1.0,10.1111/j.1460-2466.1978.tb01652.x,https://academic.oup.com/joc/article/28/4/18/4371627,1978,Casting for Tv Parts: The Anatomy of Social Typing,Journal of Communication,1,1,Joseph Turow,Joseph,Turow,"1 Joseph Turow is Assistant Professor of Communication, Purdue University. The research for this study was funded by the Purdue Research Foundation. The author would like to acknowledge the kind help of Robert Lewis Shayon in getting the project off the ground and thank the many people from the TV industry who were generous with their time and their comments",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Turow,https://www.google.com/search?q=Joseph+Turow+joseph+turow+is+assistant+professor+of+communication+purdue+university+the+research+for+this+study+was+funded+by+the+purdue+research+foundation+the+author+would+like+to+acknowledge+the+kind+help+of+robert+lewis+shayon+in+getting+the+project+off+the+ground+and+thank+the+many+people+from+the+tv+industry+who+were+generous+with+their+time+and+their+comments,male,0.99,60259,High,Joseph Turow,Joseph,Turow,"1 Joseph Turow is Assistant Professor of Communication, Purdue University. The research for this study was funded by the Purdue Research Foundation. The author would like to acknowledge the kind help of Robert Lewis Shayon in getting the project off the ground and thank the many people from the TV industry who were generous with their time and their comments",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Turow,https://www.google.com/search?q=Joseph+Turow+joseph+turow+is+assistant+professor+of+communication+purdue+university+the+research+for+this+study+was+funded+by+the+purdue+research+foundation+the+author+would+like+to+acknowledge+the+kind+help+of+robert+lewis+shayon+in+getting+the+project+off+the+ground+and+thank+the+many+people+from+the+tv+industry+who+were+generous+with+their+time+and+their+comments,white,High,0.014712924,0.10545822,0.04372019,0.83610874,0.83610874,0.10545822,0.73065054,
97,0,0,0,0,0,0,TRUE,10.1111/j.1083-6101.2009.01470.x+2.0,10.1111/j.1083-6101.2009.01470.x,https://academic.oup.com/jcmc/article/14/4/771/4583545,2009,Discussion catalysts in online political discussions: Content importers and conversation starters,Journal of Computer-Mediated Communication,3,2,Eric Gleave,Eric,Gleave,"2 17950 Preston Rd., Suite 310, Dallas, Texas 75252",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Gleave,https://www.google.com/search?q=Eric+Gleave+preston+rd+suite+dallas+texas,male,0.99,135071,High,Eric Gleave,Eric,Gleave,"2 17950 Preston Rd., Suite 310, Dallas, Texas 75252",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eric+Gleave,https://www.google.com/search?q=Eric+Gleave+preston+rd+suite+dallas+texas,white,Low,0.0045263777,0.16562243,0.03619836,0.79365283,0.79365283,0.16562243,0.6280304,
98,0,0,0,0,0,0,TRUE,10.1111/hcre.12122+1.0,10.1111/hcre.12122,https://academic.oup.com/hcr/article/43/4/559/4670713,2017,The Merger of Mass and Interpersonal Communication via New Media: Integrating Metaconstructs,Human Communication Research,1,1,Joseph B. Walther,Joseph,Walther,"Wee Kim Wee School of Communication and Information, Nanyang Technological University Singapore, Singapore 637718,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Walther,https://www.google.com/search?q=Joseph+B.+Walther+wee+kim+wee+school+of+communication+and+information+nanyang+technological+university+singapore+singapore,male,0.99,60259,High,Joseph B. Walther,Joseph,Walther,"Wee Kim Wee School of Communication and Information, Nanyang Technological University Singapore, Singapore 637718,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Joseph+Walther,https://www.google.com/search?q=Joseph+B.+Walther+wee+kim+wee+school+of+communication+and+information+nanyang+technological+university+singapore+singapore,white,High,0.007289555,0.13566329,0.023451965,0.8335952,0.8335952,0.13566329,0.69793195,
99,0,0,0,0,0,0,TRUE,10.1093/joc/jqab002+2.0,10.1093/joc/jqab002,https://academic.oup.com/joc/article/71/2/246/6134841,2021,Camera Point-of-View Exacerbates Racial Bias in Viewers of Police Use of Force Videos,Journal of Communication,6,2,Glenna L Read,Glenna,Read,"Grady College of Journalism and Mass Communication, University of Georgia , Athens, GA 30602,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Glenna+Read,https://www.google.com/search?q=Glenna+L+Read+grady+college+of+journalism+and+mass+communication+university+of+georgia+athens+ga+usa,female,0.97,105,Low,Glenna L Read,Glenna,Read,"Grady College of Journalism and Mass Communication, University of Georgia , Athens, GA 30602,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Glenna+Read,https://www.google.com/search?q=Glenna+L+Read+grady+college+of+journalism+and+mass+communication+university+of+georgia+athens+ga+usa,white,High,0.003861676,0.09601695,0.012469722,0.8876516,0.8876516,0.09601695,0.7916347,
