authorID,doi,url,year,title,journal,numberOfAuthors,authorPosition,authorFullName,firstName,lastName,affiliation,gscholarLink,googleSearch,genderize,genderize_prob,genderize_basedon,genderAccuracy,authorFullName.1,firstName.1,lastName.1,affiliation.1,gscholarLink.1,googleSearch.1,race,racePredAccuracy,api,black,hispanic,white,raceHighest,raceSecondHighest,raceDiff,affProcessed,affiliation.2,ROR_AFFNAME,matchMethod,ROR_ID,type,race_prediction
10.1111/j.1460-2466.1958.tb01132.x+1.0,10.1111/j.1460-2466.1958.tb01132.x,https://academic.oup.com/joc/article/8/2/56/4587420,1958,A Talking World,Journal of Communication,1.0,1.0,Walter B. Emery,Walter,Emery,"1 College of Communication Arts, Michigan State University, East Lansing, Michigan. This article is a condensed version of a chapter from Dr. Emery's projected book, Broadcasting Regulations and Responsibilities",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Walter+Emery,https://www.google.com/search?q=Walter+B.+Emery+college+of+communication+arts+michigan+state+university+east+lansing+michigan+this+article+is+a+condensed+version+of+a+chapter+from+dr+emery+s+projected+book+broadcasting+regulations+and+responsibilities,male,0.99,30023.0,High,Walter B. Emery,Walter,Emery,"1 College of Communication Arts, Michigan State University, East Lansing, Michigan. This article is a condensed version of a chapter from Dr. Emery's projected book, Broadcasting Regulations and Responsibilities",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Walter+Emery,https://www.google.com/search?q=Walter+B.+Emery+college+of+communication+arts+michigan+state+university+east+lansing+michigan+this+article+is+a+condensed+version+of+a+chapter+from+dr+emery+s+projected+book+broadcasting+regulations+and+responsibilities,white,High,0.0052590733,0.08228738,0.02567399,0.8867796,0.8867796,0.08228738,0.80449224,college of communication arts michigan state university east lansing michigan this article is a condensed version of a chapter from dr emery s projected book broadcasting regulations and responsibilities,"1 College of Communication Arts, Michigan State University, East Lansing, Michigan. This article is a condensed version of a chapter from Dr. Emery's projected book, Broadcasting Regulations and Responsibilities",Michigan State University,Exact,https://ror.org/05hs6h993,R,
10.1111/j.1083-6101.1996.tb00174.x+1.0,10.1111/j.1083-6101.1996.tb00174.x,https://academic.oup.com/jcmc/article/1/4/JCMC141/4584353,1996,The Internet as Mass Medium,Journal of Computer-Mediated Communication,2.0,1.0,Merrill Morris,Merrill,Morris,"1 Merrill Morris is a doctoral candidate in the School of Journalism at Indiana University, Bloomington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Merrill+Morris,https://www.google.com/search?q=Merrill+Morris+merrill+morris+is+a+doctoral+candidate+in+the+school+of+journalism+at+indiana+university+bloomington,male,0.75,72.0,Low,Merrill Morris,Merrill,Morris,"1 Merrill Morris is a doctoral candidate in the School of Journalism at Indiana University, Bloomington",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Merrill+Morris,https://www.google.com/search?q=Merrill+Morris+merrill+morris+is+a+doctoral+candidate+in+the+school+of+journalism+at+indiana+university+bloomington,white,Low,0.0029655674,0.23521273,0.022477025,0.7393447,0.7393447,0.23521273,0.504132,merrill morris is a doctoral candidate in the school of journalism at indiana university bloomington,"1 Merrill Morris is a doctoral candidate in the School of Journalism at Indiana University, Bloomington",Indiana University Bloomington,Exact,https://ror.org/02k40bc56,R,
10.1111/j.1460-2466.1993.tb01281.x+1.0,10.1111/j.1460-2466.1993.tb01281.x,https://academic.oup.com/joc/article/43/3/100/4160162,1993,The Legitimacy Gap: A Problem of Mass Media Research in Europe and the United States,Journal of Communication,1.0,1.0,By Paolo Mancini,Paolo,Mancini,"1 Paolo Mancini is an associate professor at the Istituto di Studi Sociali, Università di Perugia, Italy.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paolo+Mancini,https://www.google.com/search?q=By+Paolo+Mancini+paolo+mancini+is+an+associate+professor+at+the+istituto+di+studi+sociali+universit+di+perugia+italy,male,0.99,102713.0,High,By Paolo Mancini,Paolo,Mancini,"1 Paolo Mancini is an associate professor at the Istituto di Studi Sociali, Università di Perugia, Italy.",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paolo+Mancini,https://www.google.com/search?q=By+Paolo+Mancini+paolo+mancini+is+an+associate+professor+at+the+istituto+di+studi+sociali+universit+di+perugia+italy,white,High,0.010495366,0.007145409,0.03350759,0.9488517,0.9488517,0.03350759,0.9153441,paolo mancini is an associate professor at the istituto di studi sociali universit di perugia italy,"1 Paolo Mancini is an associate professor at the Istituto di Studi Sociali, Università di Perugia, Italy.",University of Perugia,API_QUERY,https://ror.org/00x27da85,R,
10.1111/j.1468-2885.1996.tb00120.x+4.0,10.1111/j.1468-2885.1996.tb00120.x,https://academic.oup.com/ct/article/6/1/60/4259000,1996,Connective and Communal Public Goods in Interactive Communication Systems,Communication Theory,5.0,4.0,Peter R. Monge,Peter,Monge,"1 Janet Fulk is associate professor and associate director; Andrew Flanagin, Michael E. Kalman and Timothy Ryan are doctoral students, and Peter Monge is professor in the Annenberg School for Communication, University of Southern California, Los Angeles, CA 90089",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Monge,https://www.google.com/search?q=Peter+R.+Monge+janet+fulk+is+associate+professor+and+associate+director+andrew+flanagin+michael+e+kalman+and+timothy+ryan+are+doctoral+students+and+peter+monge+is+professor+in+the+annenberg+school+for+communication+university+of+southern+california+los+angeles+ca,male,0.99,165452.0,High,Peter R. Monge,Peter,Monge,"1 Janet Fulk is associate professor and associate director; Andrew Flanagin, Michael E. Kalman and Timothy Ryan are doctoral students, and Peter Monge is professor in the Annenberg School for Communication, University of Southern California, Los Angeles, CA 90089",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Peter+Monge,https://www.google.com/search?q=Peter+R.+Monge+janet+fulk+is+associate+professor+and+associate+director+andrew+flanagin+michael+e+kalman+and+timothy+ryan+are+doctoral+students+and+peter+monge+is+professor+in+the+annenberg+school+for+communication+university+of+southern+california+los+angeles+ca,hispanic,Low,0.018863285,0.104924075,0.7025722,0.17364034,0.7025722,0.17364034,0.52893186,janet fulk is associate professor and associate director andrew flanagin michael e kalman and timothy ryan are doctoral students and peter monge is professor in the annenberg school for communication university of southern california los angeles ca,"1 Janet Fulk is associate professor and associate director; Andrew Flanagin, Michael E. Kalman and Timothy Ryan are doctoral students, and Peter Monge is professor in the Annenberg School for Communication, University of Southern California, Los Angeles, CA 90089",University of Southern California,Exact,https://ror.org/03taz7m60,R,
10.1111/j.1468-2958.2006.00001.x+7.0,10.1111/j.1468-2958.2006.00001.x,https://academic.oup.com/hcr/article/32/1/1/4210712,2006,Socially Optimized Learning in a Virtual Environment: Reducing Risky Sexual Behavior Among Men Who Have Sex With Men,Human Communication Research,7.0,7.0,Anila Putcha,Anila,Putcha,"1 Department of Psychology, University of Southern California, Los Angeles, CA 90089-1061",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anila+Putcha,https://www.google.com/search?q=Anila+Putcha+department+of+psychology+university+of+southern+california+los+angeles+ca,female,0.96,693.0,Low,Anila Putcha,Anila,Putcha,"1 Department of Psychology, University of Southern California, Los Angeles, CA 90089-1061",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Anila+Putcha,https://www.google.com/search?q=Anila+Putcha+department+of+psychology+university+of+southern+california+los+angeles+ca,white,High,0.009996311,0.083802894,0.034438383,0.8717624,0.8717624,0.083802894,0.7879595,department of psychology university of southern california los angeles ca,"1 Department of Psychology, University of Southern California, Los Angeles, CA 90089-1061",University of Southern California,Exact,https://ror.org/03taz7m60,R,
10.1111/j.1460-2466.1981.tb01228.x+2.0,10.1111/j.1460-2466.1981.tb01228.x,https://academic.oup.com/joc/article/31/2/55/4371913,1981,Foreign News Coverage in Two U.S. Wire Services,Journal of Communication,2.0,2.0,G. Cleveland Wilhoit,Cleveland,Wilhoit,"1 David H. Weaver is Associate Professor of Journalism and Director of the Bureau of Media Research at Indiana University, where G. Cleveland Wilhoit is Professor of Journalism and Associate Director of the Bureau",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Cleveland+Wilhoit,https://www.google.com/search?q=G.+Cleveland+Wilhoit+david+h+weaver+is+associate+professor+of+journalism+and+director+of+the+bureau+of+media+research+at+indiana+university+where+g+cleveland+wilhoit+is+professor+of+journalism+and+associate+director+of+the+bureau,male,0.99,75.0,Low,G. Cleveland Wilhoit,Cleveland,Wilhoit,"1 David H. Weaver is Associate Professor of Journalism and Director of the Bureau of Media Research at Indiana University, where G. Cleveland Wilhoit is Professor of Journalism and Associate Director of the Bureau",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Cleveland+Wilhoit,https://www.google.com/search?q=G.+Cleveland+Wilhoit+david+h+weaver+is+associate+professor+of+journalism+and+director+of+the+bureau+of+media+research+at+indiana+university+where+g+cleveland+wilhoit+is+professor+of+journalism+and+associate+director+of+the+bureau,white,High,0.008612072,0.04287172,0.02964768,0.91886854,0.91886854,0.04287172,0.8759968,david h weaver is associate professor of journalism and director of the bureau of media research at indiana university where g cleveland wilhoit is professor of journalism and associate director of the bureau,"1 David H. Weaver is Associate Professor of Journalism and Director of the Bureau of Media Research at Indiana University, where G. Cleveland Wilhoit is Professor of Journalism and Associate Director of the Bureau",Indiana University,Exact,https://ror.org/01kg8sb98,R,
10.1111/j.1460-2466.1976.tb01375.x+2.0,10.1111/j.1460-2466.1976.tb01375.x,https://academic.oup.com/joc/article/26/2/23/4553714,1976,Print vs. Network News,Journal of Communication,2.0,2.0,Thomas E. Patterson,Thomas,Patterson,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Patterson,https://www.google.com/search?q=Thomas+E.+Patterson+robert+d+mcclure+and+thomes+e+patterson+are+both+political+scientists+at+syracuse+university+a+version+of+this+paper+was+presented+at+the+syracuse+university+symposium+on+agenda+setting+fall,male,0.99,176440.0,High,Thomas E. Patterson,Thomas,Patterson,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Thomas+Patterson,https://www.google.com/search?q=Thomas+E.+Patterson+robert+d+mcclure+and+thomes+e+patterson+are+both+political+scientists+at+syracuse+university+a+version+of+this+paper+was+presented+at+the+syracuse+university+symposium+on+agenda+setting+fall,white,Low,0.00805025,0.28616187,0.020932678,0.6848552,0.6848552,0.28616187,0.39869335,robert d mcclure and thomes e patterson are both political scientists at syracuse university a version of this paper was presented at the syracuse university symposium on agenda setting fall,"1 Robert D. McClure and Thomes E. Patterson are both political scientists at Syracuse University. A version of this paper was presented at the Syracuse University Symposium on agenda-setting, fall 1974",Syracuse University,Exact,https://ror.org/025r5qe02,R,
10.1111/j.1460-2466.2006.00316.x+1.0,10.1111/j.1460-2466.2006.00316.x,https://academic.oup.com/joc/article/56/4/707/4102565,2006,"Altruism on American Television: Examining the Amount of, and Context Surrounding, Acts of Helping and Sharing",Journal of Communication,7.0,1.0,Sandi W. Smith,Sandi,Smith,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandi+Smith,https://www.google.com/search?q=Sandi+W.+Smith+department+of+communication+michigan+state+university+east+lansing+mi,female,0.51,2349.0,Low,Sandi W. Smith,Sandi,Smith,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Sandi+Smith,https://www.google.com/search?q=Sandi+W.+Smith+department+of+communication+michigan+state+university+east+lansing+mi,white,Low,0.008322416,0.2150594,0.02918335,0.7474348,0.7474348,0.2150594,0.5323754,department of communication michigan state university east lansing mi,"1 Department of Communication, Michigan State University, East Lansing, MI 48824",Michigan State University,Exact,https://ror.org/05hs6h993,R,
10.1111/jcom.12314+2.0,10.1111/jcom.12314,https://academic.oup.com/joc/article/67/4/545/4642158,2017,"News Media, Knowledge, and Political Interest: Evidence of a Dual Role From a Field Experiment",Journal of Communication,2.0,2.0,Claes H. de Vreese,Claes,Vreese,"2 Amsterdam School of Communication Research, University of Amsterdam, 1018 WV, Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Claes+Vreese,https://www.google.com/search?q=Claes+H.+de+Vreese+amsterdam+school+of+communication+research+university+of+amsterdam+wv+amsterdam+the+netherlands,male,0.96,952.0,Low,Claes H. de Vreese,Claes,Vreese,"2 Amsterdam School of Communication Research, University of Amsterdam, 1018 WV, Amsterdam, The Netherlands",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Claes+Vreese,https://www.google.com/search?q=Claes+H.+de+Vreese+amsterdam+school+of+communication+research+university+of+amsterdam+wv+amsterdam+the+netherlands,white,High,0.0032333068,0.005891505,0.024979293,0.96589583,0.96589583,0.024979293,0.94091654,amsterdam school of communication research university of amsterdam wv amsterdam the netherlands,"2 Amsterdam School of Communication Research, University of Amsterdam, 1018 WV, Amsterdam, The Netherlands",University of Amsterdam,Exact,https://ror.org/04dkp9463,R,
10.1111/hcre.12064+2.0,10.1111/hcre.12064,https://academic.oup.com/hcr/article/42/1/45/4064722,2016,Mobile Persuasion: Can Screen Size and Presentation Mode Make a Difference to Trust?,Human Communication Research,2.0,2.0,S. Shyam Sundar,Shyam,Sundar,"1 Department of Interaction Science, Sungkyunkwan University, Seoul, 110-745, Korea,   2 Media Effects Research Laboratory, Pennsylvania State University, University Park, PA, 16802, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shyam+Sundar,https://www.google.com/search?q=S.+Shyam+Sundar+department+of+interaction+science+sungkyunkwan+university+seoul+korea+media+effects+research+laboratory+pennsylvania+state+university+university+park+pa+usa,male,0.98,1105.0,Low,S. Shyam Sundar,Shyam,Sundar,"1 Department of Interaction Science, Sungkyunkwan University, Seoul, 110-745, Korea,   2 Media Effects Research Laboratory, Pennsylvania State University, University Park, PA, 16802, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Shyam+Sundar,https://www.google.com/search?q=S.+Shyam+Sundar+department+of+interaction+science+sungkyunkwan+university+seoul+korea+media+effects+research+laboratory+pennsylvania+state+university+university+park+pa+usa,white,Low,0.124570176,0.08114966,0.05957019,0.73471,0.73471,0.124570176,0.6101398,department of interaction science sungkyunkwan university seoul korea media effects research laboratory pennsylvania state university university park pa usa,"1 Department of Interaction Science, Sungkyunkwan University, Seoul, 110-745, Korea,   2 Media Effects Research Laboratory, Pennsylvania State University, University Park, PA, 16802, USA,",Pennsylvania State University,Exact,https://ror.org/04p491231,R,
10.1111/j.1460-2466.2009.01454.x+2.0,10.1111/j.1460-2466.2009.01454.x,https://academic.oup.com/joc/article/59/4/726/4098425,2009,Moderating Effect of Group Cue While Processing News on Immigration: Is the Framing Effect a Heuristic Process?,Journal of Communication,2.0,2.0,Lifen Cheng,Lifen,Cheng,"1 Department of Sociology and Communication, University of Salamanca, Campus Unamuno (Edificio FES), Salamanca, 37007 Spain",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lifen+Cheng,https://www.google.com/search?q=Lifen+Cheng+department+of+sociology+and+communication+university+of+salamanca+campus+unamuno+salamanca+spain,female,0.78,23.0,Low,Lifen Cheng,Lifen,Cheng,"1 Department of Sociology and Communication, University of Salamanca, Campus Unamuno (Edificio FES), Salamanca, 37007 Spain",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Lifen+Cheng,https://www.google.com/search?q=Lifen+Cheng+department+of+sociology+and+communication+university+of+salamanca+campus+unamuno+salamanca+spain,api,High,0.98379713,0.0013351832,0.0071364506,0.007731244,0.98379713,0.007731244,0.9760659,department of sociology and communication university of salamanca campus unamuno salamanca spain,"1 Department of Sociology and Communication, University of Salamanca, Campus Unamuno (Edificio FES), Salamanca, 37007 Spain",University of Salamanca,Exact,https://ror.org/02f40zc51,R,
10.1111/j.1468-2958.1983.tb00015.x+2.0,10.1111/j.1468-2958.1983.tb00015.x,https://academic.oup.com/hcr/article/10/2/257/4587848,1983,Television's Influence on Children's Encoding of Person Information,Human Communication Research,2.0,2.0,Gina M. Garramone,Gina,Garramone,"2 Gina M. Garramone (Ph.D., University of Wisconsin—Madison, 1981) is an assistant professor in the Department of Advertising at Michigan State University, East Lansing. Michigan 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gina+Garramone,https://www.google.com/search?q=Gina+M.+Garramone+gina+m+garramone+is+an+assistant+professor+in+the+department+of+advertising+at+michigan+state+university+east+lansing+michigan,female,0.98,22233.0,High,Gina M. Garramone,Gina,Garramone,"2 Gina M. Garramone (Ph.D., University of Wisconsin—Madison, 1981) is an assistant professor in the Department of Advertising at Michigan State University, East Lansing. Michigan 48824",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Gina+Garramone,https://www.google.com/search?q=Gina+M.+Garramone+gina+m+garramone+is+an+assistant+professor+in+the+department+of+advertising+at+michigan+state+university+east+lansing+michigan,white,High,0.00807468,0.023953818,0.08374573,0.8842257,0.8842257,0.08374573,0.80048,gina m garramone is an assistant professor in the department of advertising at michigan state university east lansing michigan,"2 Gina M. Garramone (Ph.D., University of Wisconsin—Madison, 1981) is an assistant professor in the Department of Advertising at Michigan State University, East Lansing. Michigan 48824",Michigan State University,Exact,https://ror.org/05hs6h993,R,
10.1111/j.1460-2466.2009.01453.x+2.0,10.1111/j.1460-2466.2009.01453.x,https://academic.oup.com/joc/article/59/4/700/4098413,2009,Looking for Gender: Gender Roles and Behaviors among Online Gamers,Journal of Communication,4.0,2.0,Mia Consalvo,Mia,Consalvo,"2 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mia+Consalvo,https://www.google.com/search?q=Mia+Consalvo+school+of+media+arts+and+studies+ohio+university+athens+oh+usa,female,0.96,19266.0,High,Mia Consalvo,Mia,Consalvo,"2 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Mia+Consalvo,https://www.google.com/search?q=Mia+Consalvo+school+of+media+arts+and+studies+ohio+university+athens+oh+usa,white,Low,0.045904767,0.037458893,0.22082557,0.69581074,0.69581074,0.22082557,0.47498518,school of media arts and studies ohio university athens oh usa,"2 School of Media Arts and Studies, Ohio University, Athens, OH 45701, USA",Ohio University,Exact,https://ror.org/01jr3y717,R,
10.1111/jcom.12154+1.0,10.1111/jcom.12154,https://academic.oup.com/joc/article/65/3/489/4082319,2015,"Political Online Information Searching in Germany and the United States: Confirmation Bias, Source Credibility, and Attitude Impacts",Journal of Communication,5.0,1.0,Silvia Knobloch-Westerwick,Silvia,Knobloch-Westerwick,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Silvia+Knobloch-Westerwick,https://www.google.com/search?q=Silvia+Knobloch-Westerwick+school+of+communication+the+ohio+state+university+columbus+oh+usa,female,0.99,120107.0,High,Silvia Knobloch-Westerwick,Silvia,Knobloch-Westerwick,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Silvia+Knobloch-Westerwick,https://www.google.com/search?q=Silvia+Knobloch-Westerwick+school+of+communication+the+ohio+state+university+columbus+oh+usa,white,High,0.003394719,0.005265192,0.022524366,0.9688157,0.9688157,0.022524366,0.9462913,school of communication the ohio state university columbus oh usa,"1 School of Communication, The Ohio State University, Columbus, OH, 43210, USA",The Ohio State University,Exact,https://ror.org/00rs6vg23,R,
10.1093/joc/jqab052+15.0,10.1093/joc/jqab052,https://academic.oup.com/joc/article/72/2/187/6506191,2022,The Effects of Tobacco Coverage in the Public Communication Environment on Young People’s Decisions to Smoke Combustible Cigarettes,Journal of Communication,18.0,15.0,Hy Tran,Hy,Tran,"Social Data Collaboratory, NORC-University of Chicago , Chicago, IL 60637,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hy+Tran,https://www.google.com/search?q=Hy+Tran+social+data+collaboratory+norc+university+of+chicago+chicago+il+usa,male,0.69,359.0,Low,Hy Tran,Hy,Tran,"Social Data Collaboratory, NORC-University of Chicago , Chicago, IL 60637,  USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Hy+Tran,https://www.google.com/search?q=Hy+Tran+social+data+collaboratory+norc+university+of+chicago+chicago+il+usa,api,High,0.98449427,0.0013629826,0.0047235764,0.009419233,0.98449427,0.009419233,0.975075,social data collaboratory norc university of chicago chicago il usa,"Social Data Collaboratory, NORC-University of Chicago , Chicago, IL 60637,  USA",University of Chicago,Exact,https://ror.org/024mw5h28,R,
10.1093/jcmc/zmy019+2.0,10.1093/jcmc/zmy019,https://academic.oup.com/jcmc/article/23/6/354/5140169,2018,Guilty by Visible Association: Socially Mediated Visibility in Gang Prosecutions,Journal of Computer-Mediated Communication,3.0,2.0,Fanny A Ramirez,Fanny,Ramirez,"Department of Communication, Rutgers University, New Brunswick, NJ, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fanny+Ramirez,https://www.google.com/search?q=Fanny+A+Ramirez+department+of+communication+rutgers+university+new+brunswick+nj+usa,female,0.97,33073.0,High,Fanny A Ramirez,Fanny,Ramirez,"Department of Communication, Rutgers University, New Brunswick, NJ, USA",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Fanny+Ramirez,https://www.google.com/search?q=Fanny+A+Ramirez+department+of+communication+rutgers+university+new+brunswick+nj+usa,hispanic,High,0.0096287895,0.0027936818,0.9504883,0.03708916,0.9504883,0.03708916,0.91339916,department of communication rutgers university new brunswick nj usa,"Department of Communication, Rutgers University, New Brunswick, NJ, USA",University of New Brunswick,API_QUERY,https://ror.org/05nkf0n29,R,
10.1111/j.1468-2958.1984.tb00032.x+1.0,10.1111/j.1468-2958.1984.tb00032.x,https://academic.oup.com/hcr/article/10/4/557/4587803,1984,Decision-Making Procedure and Decision Quality,Human Communication Research,3.0,1.0,Brant R. Burleson,Brant,Burleson,"1 Brant R. Burleson (Ph.D., University of Illinois) is an assistant professor in the Department of Communication, Purdue University, West Lafayette, Indiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brant+Burleson,https://www.google.com/search?q=Brant+R.+Burleson+brant+r+burleson+is+an+assistant+professor+in+the+department+of+communication+purdue+university+west+lafayette+indiana,male,0.98,250.0,Low,Brant R. Burleson,Brant,Burleson,"1 Brant R. Burleson (Ph.D., University of Illinois) is an assistant professor in the Department of Communication, Purdue University, West Lafayette, Indiana",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Brant+Burleson,https://www.google.com/search?q=Brant+R.+Burleson+brant+r+burleson+is+an+assistant+professor+in+the+department+of+communication+purdue+university+west+lafayette+indiana,white,High,0.004630238,0.040568758,0.0134366285,0.94136435,0.94136435,0.040568758,0.9007956,brant r burleson is an assistant professor in the department of communication purdue university west lafayette indiana,"1 Brant R. Burleson (Ph.D., University of Illinois) is an assistant professor in the Department of Communication, Purdue University, West Lafayette, Indiana",Purdue University West Lafayette,Exact,https://ror.org/02dqehb95,R,
10.1111/j.1460-2466.1977.tb01845.x+6.0,10.1111/j.1460-2466.1977.tb01845.x,https://academic.oup.com/joc/article/27/2/171/4553955,1977,Tv Violence Profile No. 8: The Highlights,Journal of Communication,6.0,6.0,Nancy Signorielli,Nancy,Signorielli,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nancy+Signorielli,https://www.google.com/search?q=Nancy+Signorielli+the+authors+are+members+of+the+communications+research+team+at+the+annenberg+school+of+communications+university+of+pennsylvania+in+charge+of+the+cultural+indicators+project+studying+trends+in+network+television+dramatic+content+and+viewer+conceptions+of+social+reality,female,0.98,42623.0,High,Nancy Signorielli,Nancy,Signorielli,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nancy+Signorielli,https://www.google.com/search?q=Nancy+Signorielli+the+authors+are+members+of+the+communications+research+team+at+the+annenberg+school+of+communications+university+of+pennsylvania+in+charge+of+the+cultural+indicators+project+studying+trends+in+network+television+dramatic+content+and+viewer+conceptions+of+social+reality,white,High,0.0057769353,0.0050111446,0.029192243,0.9600197,0.9600197,0.029192243,0.93082744,the authors are members of the communications research team at the annenberg school of communications university of pennsylvania in charge of the cultural indicators project studying trends in network television dramatic content and viewer conceptions of social reality,"1 The authors are members of the communications research team at the Annenberg School of Communications, University of Pennsylvania, in charge of the Cultural Indicators project studying trends in network television dramatic content and viewer conceptions of social reality",University of Pennsylvania,Exact,https://ror.org/00b30xv10,R,
10.1111/j.1468-2958.2003.tb00830.x+1.0,10.1111/j.1468-2958.2003.tb00830.x,https://academic.oup.com/hcr/article/29/1/5/4336795,2003,Family Communication Standards: What Counts as Excellent Family Communication and How Are Such Standards Associated With Family Satisfaction?,Human Communication Research,1.0,1.0,John P. Caughlin,John,Caughlin,1 University of Illinois at Urbana-Champaign,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Caughlin,https://www.google.com/search?q=John+P.+Caughlin+university+of+illinois+at+urbana+champaign,male,0.99,218952.0,High,John P. Caughlin,John,Caughlin,1 University of Illinois at Urbana-Champaign,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=John+Caughlin,https://www.google.com/search?q=John+P.+Caughlin+university+of+illinois+at+urbana+champaign,white,High,0.012798698,0.027709834,0.025431465,0.93406004,0.93406004,0.027709834,0.9063502,university of illinois at urbana champaign,1 University of Illinois at Urbana-Champaign,University of Illinois Urbana-Champaign,API_QUERY,https://ror.org/047426m28,R,
10.1111/hcre.12094+1.0,10.1111/hcre.12094,https://academic.oup.com/hcr/article/43/1/25/4064769,2017,Talking Health with a Machine: How Does Message Interactivity Affect Attitudes and Cognitions?,Human Communication Research,2.0,1.0,Saraswathi Bellur,Saraswathi,Bellur,"1 Department of Communication, University of Connecticut, Storrs, CT, 06269, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Saraswathi+Bellur,https://www.google.com/search?q=Saraswathi+Bellur+department+of+communication+university+of+connecticut+storrs+ct+usa,female,1.0,42.0,Low,Saraswathi Bellur,Saraswathi,Bellur,"1 Department of Communication, University of Connecticut, Storrs, CT, 06269, USA,",https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Saraswathi+Bellur,https://www.google.com/search?q=Saraswathi+Bellur+department+of+communication+university+of+connecticut+storrs+ct+usa,white,Low,0.015650297,0.299932,0.03261282,0.6518049,0.6518049,0.299932,0.35187292,department of communication university of connecticut storrs ct usa,"1 Department of Communication, University of Connecticut, Storrs, CT, 06269, USA,",University of Connecticut,Exact,https://ror.org/02der9h97,R,
