doi,url,title,paperType,journal,datePublished,keywords
10.1093/joc/jqz044,https://academic.oup.com/joc/article/70/2/E8/5739594,The Branding of Right-Wing Activism: The News Media and the Tea Party,ScholarlyArticle,Journal of Communication,2020-03-27,
10.1093/joc/jqz037,https://academic.oup.com/joc/article/70/2/E11/5771502,"Technology, Activism, and Social Justice in a Digital Age",ScholarlyArticle,Journal of Communication,2020-03-04,
10.1093/joc/jqz049,https://academic.oup.com/joc/article/70/1/1/5788443,The Promise and Perils of Voice,ScholarlyArticle,Journal of Communication,2020-03-06,"Voice, Publics, Public Opinion, Deliberation, Media Effects"
10.1093/joc/jqz040,https://academic.oup.com/joc/article/70/1/13/5739595,How the Comforting Process Fails: Psychological Reactance to Support Messages,ScholarlyArticle,Journal of Communication,2020-02-18,"Person-Centered Support, Psychological Reactance, Message Characteristics, Emotional Improvement"
10.1093/joc/jqz042,https://academic.oup.com/joc/article/70/1/35/5741366,"Network Agenda Setting, Partisan Selective Exposure, and Opinion Repertoire: The Effects of Pro- and Counter-Attitudinal Media in Hong Kong",ScholarlyArticle,Journal of Communication,2020-02-20,"Network Agenda Setting, Selective Exposure, Partisan Media, Opinion Repertoire"
10.1093/joc/jqz041,https://academic.oup.com/joc/article/70/1/60/5739593,"Experts at Coordination: Examining the Performance, Production, and Value of Process Expertise",ScholarlyArticle,Journal of Communication,2020-02-20,"Expertise, Coordination, Process Expertise, Organizational Communication"
10.1093/joc/jqz045,https://academic.oup.com/joc/article/70/1/90/5739599,At the Junction Between Subsistence and Reference: A Pragmatist Take on Interaction Analysis,ScholarlyArticle,Journal of Communication,2020-02-27,"Language and Social Interaction, Ethnomethodology, Interaction Analysis, Pragmatism, Modes of Existence, Subsistence, Reference, Inscription"
10.1093/joc/jqz046,https://academic.oup.com/joc/article/70/1/114/5761879,Gender Differences in Political Media Coverage: A Meta-Analysis,ScholarlyArticle,Journal of Communication,2020-02-27,"Gender Bias, Media Coverage, Political Candidates, Stereotypes, Meta-Analysis"
10.1093/joc/jqz043,https://academic.oup.com/joc/article/70/1/144/5624106,Erratum to: “From Partisan Media to Misperception: Affective Polarization as Mediator”,ScholarlyArticle,Journal of Communication,2019-11-13,
10.1093/joc/jqz025,https://academic.oup.com/joc/article/70/1/E1/5540237,Media Ethics and Global Justice in the Digital Age,ScholarlyArticle,Journal of Communication,2019-08-14,
10.1093/joc/jqz032,https://academic.oup.com/joc/article/70/1/E4/5741365,Mascot Nation: The Controversy Over Native American Representations in Sports,ScholarlyArticle,Journal of Communication,2020-02-20,
10.1093/joc/jqz033,https://academic.oup.com/joc/article/69/6/563/5671615,"Toward an Aggregate, Implicit, and Dynamic Model of Norm Formation: Capturing Large-Scale Media Representations of Dynamic Descriptive Norms Through Automated and Crowdsourced Content Analysis",ScholarlyArticle,Journal of Communication,2019-12-18,"Descriptive Social Norms, Content Analysis, Supervised Machine Learning, Crowdsourced Coding, Tobacco, Smoking, E-cigarettes"
10.1093/joc/jqz035,https://academic.oup.com/joc/article/69/6/589/5661145,Message-Elicited Brain Response Moderates the Relationship Between Opportunities for Exposure to Anti-Smoking Messages and Message Recall,ScholarlyArticle,Journal of Communication,2019-12-06,"Health Campaigns, Neuroimaging, Message Effects, Youth, Memory, Mentalizing"
10.1093/joc/jqz034,https://academic.oup.com/joc/article/69/6/612/5658499,Easy Statistical Mediation Analysis With Distinguishable Dyadic Data,ScholarlyArticle,Journal of Communication,2019-12-05,"Dyadic Data Analysis, Mediation Analysis, Actor-Partner Interdependence Model, APIMeM, APIM"
10.1093/joc/jqz038,https://academic.oup.com/joc/article/69/6/650/5681988,The Combined Effects of Mass Media and Social Media on Political Perceptions and Preferences,ScholarlyArticle,Journal of Communication,2019-12-23,"election campaigns, mass media, social media, partisan selective exposure, news effects"
10.1093/joc/jqz036,https://academic.oup.com/joc/article/69/6/674/5671614,Why Won’t You Answer the Question? Mass-Mediated Deception Detection After Journalists’ Accusations of Politicians’ Evasion,ScholarlyArticle,Journal of Communication,2019-12-10,"Truth-Default Theory, Evasion, Political News Interview, Deception, Suspicion, Rumination, Hostile Media"
10.1093/joc/jqz039,https://academic.oup.com/joc/article/69/6/696/5681995,As Seen on TV? How Gatekeeping Makes the U.S. House Seem More Extreme,ScholarlyArticle,Journal of Communication,2019-12-20,"polarization, U.S. Congress, cable news, gatekeeping, ideology"
10.1093/joc/jqz018,https://academic.oup.com/joc/article/69/6/E26/5523982,Negotiating Control: Organisations and Mobile Communication,ScholarlyArticle,Journal of Communication,2019-07-09,
10.1093/joc/jqz024,https://academic.oup.com/joc/article/69/6/E29/5551316,Precarious Rhetorics,ScholarlyArticle,Journal of Communication,2019-10-22,
10.1093/joc/jqz029,https://academic.oup.com/joc/article/69/5/443/5602534,Social Media Engagement With Strategy- and Issue-Framed Political News,ScholarlyArticle,Journal of Communication,2019-09-30,"Strategy, Issue, Frame, Engagement, Facebook"
10.1093/joc/jqz030,https://academic.oup.com/joc/article/69/5/467/5602539,Mapping User-Centric Internet Geographies: How Similar are Countries in Their Web Use Patterns?,ScholarlyArticle,Journal of Communication,2019-10-22,"Global Web Use, Global Media Flows, Cultural Proximity, World Systems Theory, Rank Biased Overlap, Cluster Analysis, Quadratic Assignment Procedure, Network Analysis"
10.1093/joc/jqz028,https://academic.oup.com/joc/article/69/5/490/5586243,From Partisan Media to Misperception: Affective Polarization as Mediator,ScholarlyArticle,Journal of Communication,2019-10-14,"Misperception, partisan media, affective polarization"
10.1093/joc/jqz027,https://academic.oup.com/joc/article/69/5/513/5602538,The Beginnings of Mass Communication: A Transnational History,ScholarlyArticle,Journal of Communication,2019-10-22,"History of Communication Studies, Mass Communication, Global and Transnational Media Research, Sociology of Knowledge, UNESCO"
10.1093/joc/jqz031,https://academic.oup.com/joc/article/69/5/539/5575715,The Social Context of Media Trust: A Network Influence Model,ScholarlyArticle,Journal of Communication,2019-10-01,"Media Trust, Social Influence, Social Contagion, Social Network, Tie Strength, Mass Communication, Political Communication"
10.1093/joc/jqz020,https://academic.oup.com/joc/article/69/5/E18/5521244,Computational &amp; Network Propaganda: A Practitioner’s Review of Two Books,ScholarlyArticle,Journal of Communication,2019-06-26,
10.1093/joc/jqz009,https://academic.oup.com/joc/article/69/5/E22/5382464,"Embodiment in the Semiotic Matrix: Communicology in Peirce, Dewey, Bateson, and Bourdieu",ScholarlyArticle,Journal of Communication,2019-03-18,
10.1093/joc/jqz023,https://academic.oup.com/joc/article/69/4/345/5547032,Brevity is the Soul of Twitter: The Constraint Affordance and Political Discussion,ScholarlyArticle,Journal of Communication,2019-07-09,"Political Communication, Political Discussion, Social Media, Computational Social Science, Affordances"
10.1093/joc/jqz019,https://academic.oup.com/joc/article/69/4/373/5521021,"Getting Tagged, Getting Involved with News? A Mixed-Methods Investigation of the Effects and Motives of News-Related Tagging Activities on Social Network Sites",ScholarlyArticle,Journal of Communication,2019-07-09,"social media, social network sites, Facebook, incidental news exposure, online news, news curation, tagging, mixed methods"
10.1093/joc/jqz022,https://academic.oup.com/joc/article/69/4/396/5544822,"‘Think of Him as The President’: Tabloid Trump and the Political Imaginary, 1980–1999",ScholarlyArticle,Journal of Communication,2019-07-04,"Donald Trump, tabloid media, political imaginary, class, institutional disruption, democracy"
10.1093/joc/jqz021,https://academic.oup.com/joc/article/69/4/418/5524019,Detecting the Boundaries of Disposition Bias on Moral Judgments of Media Characters’ Behaviors using Social Judgment Theory,ScholarlyArticle,Journal of Communication,2019-07-03,
10.1093/joc/jqz017,https://academic.oup.com/joc/article/69/4/E10/5489544,"Cyberwar: How Russian Hackers and Trolls Helped Elect a President—What We Don’t, Can’t, and Do Know",ScholarlyArticle,Journal of Communication,2019-05-15,
10.1093/joc/jqz008,https://academic.oup.com/joc/article/69/4/E13/5423762,A Manifesto for Slow Media,ScholarlyArticle,Journal of Communication,2019-03-30,
10.1093/joc/jqz026,https://academic.oup.com/joc/article/69/4/E16/5567239,Political communication and mobilization: The Hindi media in India,ScholarlyArticle,Journal of Communication,2019-09-11,
10.1093/joc/jqz013,https://academic.oup.com/joc/article/69/3/237/5492036,"Editorial Vision, Goals, Processes, and Procedures",ScholarlyArticle,Journal of Communication,2019-05-20,"Priorities, Theory, Method"
10.1093/joc/jqz011,https://academic.oup.com/joc/article/69/3/249/5490535,"Reach Across the Aisle: Elevation From Political Messages Predicts Increased Positivity Toward Politics, Political Participation, and the Opposite Political Party",ScholarlyArticle,Journal of Communication,2019-05-16,"Elevation, Political Communication, Emotion, Cynicism, Partisanship"
10.1093/joc/jqz012,https://academic.oup.com/joc/article/69/3/273/5426454,The Relationship Between Interdisciplinarity and Journal Impact Factor in the Field of Communication During 1997–2016,ScholarlyArticle,Journal of Communication,2019-04-03,"Interdisciplinarity, Citation Analysis, Journal Impact Factor, Time Series Analysis, Recurrent Neural Network"
10.1093/joc/jqz014,https://academic.oup.com/joc/article/69/3/298/5481803,The Potential for Narrative Correctives to Combat Misinformation†,ScholarlyArticle,Journal of Communication,2019-04-30,"Misinformation, Narrative Persuasion, Emotions, Belief Echoes, Attitudes"
10.1093/joc/jqz015,https://academic.oup.com/joc/article/69/3/320/5487115,"Endure, Invest, Ignore: How French and American Journalists React to Economic Constraints and Technological Transformations",ScholarlyArticle,Journal of Communication,2019-05-08,"Bourdieu, Comparative Research, Digital Journalism, In-Depth Interviews, Journalism"
10.1093/joc/jqz010,https://academic.oup.com/joc/article/69/3/E1/5420735,"Fridays of Rage: Al Jazeera, the Arab Spring, and Political Islam",ScholarlyArticle,Journal of Communication,2019-03-31,
10.1093/joc/jqz007,https://academic.oup.com/joc/article/69/3/E4/5382463,If … Then: Algorithmic Power and Politics,ScholarlyArticle,Journal of Communication,2019-03-18,
10.1093/joc/jqz016,https://academic.oup.com/joc/article/69/3/E7/5492035,Integrative Framing Analysis: Framing Health Through Words and Visuals,ScholarlyArticle,Journal of Communication,2019-06-01,
10.1093/joc/jqz004,https://academic.oup.com/joc/article/69/2/121/5365445,"Editorial: Adiós, Farewell, Goodbye",ScholarlyArticle,Journal of Communication,2019-02-26,
10.1093/joc/jqz003,https://academic.oup.com/joc/article/69/2/124/5365444,Child’s Play? Assessing the Bidirectional Longitudinal Relationship between Gaming and Intelligence in Early Childhood,ScholarlyArticle,Journal of Communication,2019-02-26,"Crystallized Intelligence, Digital Games, Early Childhood, Fluid Intelligence, Media"
10.1093/joc/jqz002,https://academic.oup.com/joc/article/69/2/144/5371208,The Citizen Communication Mediation Model Across Countries: A Multilevel Mediation Model of News Use and Discussion on Political Participation,ScholarlyArticle,Journal of Communication,2019-03-07,"Communication Mediation Model, Multilevel Communication Mediation Model, Multilevel Mediation, News Use, Political Discussion, Political Participation"
10.1093/joc/jqz006,https://academic.oup.com/joc/article/69/2/168/5425470,Ideological Asymmetry in the Reach of Pro-Russian Digital Disinformation to United States Audiences,ScholarlyArticle,Journal of Communication,2019-03-21,"Disinformation, Russia, Ideological Asymmetry, Social Media, Twitter"
10.1093/joc/jqz005,https://academic.oup.com/joc/article/69/2/193/5370149,Dismantling Respectability: The Rise of New Womanist Communication Models in the Era of Black Lives Matter,ScholarlyArticle,Journal of Communication,2019-03-04,"Black Feminism, Political Communication, Twitter, Respectability Politics, Social Movements"
10.1093/joc/jqz001,https://academic.oup.com/joc/article/69/2/214/5365764,Social Identity Threats: How Media and Discrimination Affect Muslim Americans’ Identification as Americans and Trust in the U.S. Government,ScholarlyArticle,Journal of Communication,2019-02-27,"Media Effects, Social Identity Threats, National Identification, Political Trust, Muslims"
10.1093/joc/jqy065,https://academic.oup.com/joc/article/69/1/1/5288674,The Strong Black Woman Collective Theory: Determining the Prosocial Functions of Strength Regulation in Groups of Black Women Friends†,ScholarlyArticle,Journal of Communication,2019-01-12,"Strong Black Woman, Black Women, Race, Social Identity Theory, Supportive Communication, Racial Microaggressions"
10.1093/joc/jqy063,https://academic.oup.com/joc/article/69/1/26/5281189,Idols of Promotion: The Triumph of Self-Branding in an Age of Precarity,ScholarlyArticle,Journal of Communication,2019-01-09,"Self-Branding, Social Media, Celebrity, Labor, Consumption, Media Content"
